Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2014-11-14,N,San Diego,REG (Non-Conf),W,81,75,"",108.1,100.1,74.9,.898,.347,.579,50.8,47.8,0.0,9.7,.531,15.7,26.7,.592,.450,16.5,28.6,.600
2,2014-11-15,@,Loyola Marymount,REG (Non-Conf),W,77,69,"",115.1,103.1,66.9,.471,.451,.617,50.0,54.2,4.5,2.6,.549,11.4,20.0,.412,.500,17.2,24.1,.327
3,2014-11-18,"",Montana,REG (Non-Conf),W,72,67,2OT,94.1,87.6,61.2,.467,.450,.491,48.5,45.0,9.2,15.2,.417,14.1,22.5,.367,.500,21.1,14.3,.155
4,2014-11-22,@,Wisconsin,REG (Non-Conf),L,54,78,"",93.8,135.5,57.6,.184,.224,.507,43.8,38.1,5.2,0.0,.500,17.1,20.8,.102,.643,7.8,33.3,.107
5,2014-11-25,N,Idaho,REG (Non-Conf),W,86,75,"",125.8,109.7,68.4,.529,.353,.674,52.8,46.4,5.9,2.6,.637,13.5,22.7,.412,.545,11.9,25.8,.250
6,2014-11-28,@,NC State,REG (Non-Conf),L,54,60,"",86.6,96.2,62.1,.138,.483,.437,45.5,55.0,4.8,3.2,.414,12.7,19.4,.103,.489,16.2,23.3,.298
7,2014-12-06,@,St. Mary's (CA),REG (Non-Conf),W,82,71,"",126.1,109.1,65.1,.373,.275,.683,42.4,40.0,10.8,5.1,.647,10.4,13.0,.314,.452,11.2,38.9,.222
8,2014-12-09,"","",REG (Non-Conf),W,78,49,"",108.0,67.8,72.2,.436,.436,.587,61.3,61.5,11.1,12.9,.545,15.3,29.6,.327,.358,22.8,14.3,.208
9,2014-12-11,"","",REG (Non-Conf),W,91,51,"",138.2,77.4,65.9,.220,.407,.698,61.1,60.6,12.1,7.7,.669,13.3,34.8,.203,.432,25.5,19.4,.295
10,2014-12-14,"",Southern Utah,REG (Non-Conf),W,79,60,"",117.6,89.3,67.2,.446,.232,.582,53.4,36.7,8.9,2.9,.571,11.7,32.1,.268,.442,17.4,26.7,.269
11,2014-12-20,"",Abilene Christian,REG (Non-Conf),W,77,33,"",134.3,57.5,57.4,.115,.385,.702,65.6,54.8,3.5,16.7,.692,18.0,44.4,.096,.255,13.5,25.6,.091
12,2014-12-22,N,Houston,REG (Non-Conf),W,75,73,OT,95.2,92.7,70.0,.608,.373,.571,48.6,37.5,6.3,6.1,.549,18.6,17.2,.373,.431,16.9,30.2,.262
13,2014-12-23,N,Loyola Chicago,REG (Non-Conf),L,45,48,"",80.3,85.7,56.0,.167,.556,.386,43.3,56.3,10.7,0.0,.352,10.7,22.2,.130,.456,19.7,25.0,.156
14,2014-12-31,@,Colorado State,REG (Conf),L,65,71,"",101.2,110.5,64.6,.309,.364,.515,52.7,33.3,6.2,9.1,.491,12.5,26.7,.200,.531,11.7,16.0,.388
15,2015-01-03,"",Utah State,REG (Conf),L,61,62,"",92.1,93.6,66.3,.204,.426,.515,56.6,50.0,10.6,10.3,.500,19.1,25.9,.130,.519,15.9,11.5,.111
16,2015-01-10,@,Wyoming,REG (Conf),L,54,65,"",94.8,114.2,56.9,.188,.521,.516,39.1,52.6,12.3,4.5,.500,14.7,14.8,.125,.622,21.1,26.3,.341
