Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2013-11-09,"","",REG (Non-Conf),W,101,67,"",135.8,90.1,74.4,.241,.139,.574,64.4,51.2,9.4,14.9,.532,10.2,67.6,.215,.379,14.6,38.5,.323
2,2013-11-12,"",McNeese State,REG (Non-Conf),W,92,66,"",117.2,84.0,78.5,.382,.250,.572,54.3,31.4,17.8,11.6,.559,11.1,33.3,.235,.413,18.5,28.9,.130
3,2013-11-15,@,Arkansas,REG (Non-Conf),L,63,76,"",82.5,99.5,76.4,.421,.298,.461,49.1,39.1,9.2,0.0,.421,21.7,31.3,.263,.528,18.7,23.8,.377
4,2013-11-17,@,Baylor,REG (Non-Conf),L,68,87,"",96.0,122.8,70.9,.239,.373,.456,46.8,56.5,7.1,2.9,.403,12.9,35.7,.209,.641,18.2,30.0,.609
5,2013-11-23,N,Oakland,REG (Non-Conf),W,84,75,"",113.4,101.3,74.1,.736,.377,.587,55.2,64.0,6.8,12.2,.557,18.3,41.2,.472,.500,15.4,30.3,.172
6,2013-11-24,@,Coastal Carolina,REG (Non-Conf),W,73,69,"",95.2,89.9,76.7,.333,.510,.618,45.5,61.5,9.1,7.3,.627,28.0,23.3,.176,.391,16.4,40.4,.217
7,2013-11-27,"",Northwestern State,REG (Non-Conf),W,105,74,"",117.3,82.6,89.6,.742,.339,.626,59.5,42.4,8.9,12.5,.613,17.7,29.4,.468,.415,15.0,15.0,.308
8,2013-12-04,@,Louisiana Tech,REG (Non-Conf),W,89,80,"",110.1,98.9,80.9,.500,.194,.580,50.6,29.0,8.7,12.3,.540,14.5,30.6,.355,.442,10.3,32.6,.156
9,2013-12-07,@,Louisville,REG (Non-Conf),L,74,113,"",101.0,154.3,73.3,.323,.419,.517,41.4,50.0,5.5,0.0,.492,19.2,37.5,.210,.645,9.0,53.3,.532
10,2013-12-14,"",Houston,REG (Non-Conf),W,79,76,OT,104.2,100.3,67.4,.579,.333,.544,53.4,53.8,6.6,7.5,.518,17.1,36.4,.351,.569,24.4,24.0,.353
11,2013-12-17,"","",REG (Non-Conf),W,103,69,"",130.9,87.7,78.7,.377,.328,.716,60.4,53.8,17.8,14.3,.713,14.3,36.4,.262,.482,23.7,22.6,.246
12,2013-12-19,@,Jackson State,REG (Non-Conf),L,70,73,"",94.4,98.4,74.2,.466,.448,.494,48.6,45.5,6.7,3.8,.457,18.4,32.4,.293,.475,17.5,36.1,.246
13,2013-12-30,"","",REG (Non-Conf),W,90,58,"",114.6,73.9,78.5,.319,.348,.566,58.6,47.1,11.5,10.3,.543,12.2,35.3,.217,.412,23.4,19.4,.193
14,2014-01-04,@,LouisianaâMonroe,REG (Conf),L,98,103,2OT,104.2,109.5,75.2,.467,.320,.535,42.5,65.6,10.6,10.2,.487,12.4,23.1,.333,.500,11.6,41.7,.304
15,2014-01-11,"",UT Arlington,REG (Conf),W,90,70,"",118.4,92.1,76.0,.709,.400,.612,49.3,64.0,15.8,22.0,.536,14.0,29.4,.564,.434,17.4,30.3,.279
16,2014-01-13,"",Texas State San Marcos,REG (Conf),W,81,58,"",122.7,87.9,66.0,.604,.292,.656,47.8,59.3,18.2,5.7,.646,12.7,16.7,.396,.533,26.0,18.2,.196
17,2014-01-16,@,South Alabama,REG (Conf),L,73,81,"",88.4,98.0,82.6,.435,.339,.488,41.7,54.2,13.3,3.8,.452,19.4,23.1,.274,.673,30.1,23.8,.306
18,2014-01-18,@,Troy,REG (Conf),W,72,59,"",108.6,89.0,66.3,.354,.313,.642,49.2,57.7,12.1,10.3,.604,22.2,19.0,.292,.455,17.8,35.0,.143
19,2014-01-23,"",Georgia State,REG (Conf),L,70,77,"",96.8,106.5,72.3,.243,.271,.448,60.8,42.9,5.5,13.2,.421,11.4,38.5,.157,.481,9.1,14.3,.519
20,2014-01-25,"",Western Kentucky,REG (Conf),L,70,79,"",99.9,112.7,70.1,.433,.250,.484,48.5,34.8,15.7,17.1,.425,12.1,35.9,.317,.519,18.6,33.3,.453
21,2014-01-30,@,Little Rock,REG (Conf),L,69,80,"",98.3,114.0,70.2,.585,.377,.509,46.9,60.0,10.0,7.5,.415,14.0,29.4,.472,.500,14.7,33.3,.509
22,2014-02-01,"",LouisianaâMonroe,REG (Conf),W,66,50,"",110.1,83.4,59.9,.302,.132,.545,52.6,44.4,11.7,10.0,.528,9.0,25.9,.189,.407,13.4,23.3,.111
23,2014-02-06,@,UT Arlington,REG (Conf),W,92,89,"",112.0,108.3,82.2,.597,.339,.578,52.6,53.1,4.9,5.0,.589,17.6,36.1,.306,.547,16.0,32.5,.297
24,2014-02-08,@,Texas State San Marcos,REG (Conf),W,67,66,"",104.8,103.2,64.3,.356,.271,.486,52.5,36.4,7.8,0.0,.407,14.8,44.4,.322,.543,19.5,36.0,.319
25,2014-02-13,"",Little Rock,REG (Conf),W,93,87,2OT,105.9,99.0,70.3,.873,.473,.598,50.0,42.3,10.2,16.4,.545,15.3,25.8,.600,.455,14.4,30.8,.221
26,2014-02-15,"",Arkansas State,REG (Conf),W,85,67,"",110.6,87.2,76.9,.407,.271,.604,70.9,48.4,11.7,12.5,.585,20.4,48.1,.271,.471,19.9,7.1,.373
27,2014-02-20,"",Troy,REG (Conf),W,78,63,"",119.6,96.6,65.2,.298,.246,.599,50.8,45.2,7.7,13.3,.588,16.7,41.4,.193,.454,16.4,41.7,.259
28,2014-02-22,@,Georgia State,REG (Conf),L,77,80,"",109.9,114.1,70.1,.527,.455,.560,50.8,54.2,8.6,10.5,.527,16.9,35.5,.345,.564,14.2,32.1,.327
29,2014-03-02,"",South Alabama,REG (Conf),W,102,76,"",139.3,103.8,73.2,.583,.200,.666,61.5,45.9,5.5,14.7,.683,15.4,53.1,.333,.466,13.3,30.3,.379
30,2014-03-06,@,Western Kentucky,REG (Conf),L,72,75,"",103.9,108.2,69.3,.304,.304,.456,60.5,20.0,4.3,10.5,.413,13.2,51.1,.217,.464,10.2,25.8,.436
31,2014-03-08,@,Arkansas State,REG (Conf),W,77,76,"",108.2,106.8,71.2,.328,.393,.546,56.1,32.1,7.0,12.5,.533,18.5,42.4,.197,.518,13.8,30.3,.298
32,2014-03-14,N,UT Arlington,CTOURN,W,91,85,"",122.9,114.8,74.0,.469,.328,.581,57.7,60.0,4.1,21.6,.563,9.3,35.1,.297,.551,11.1,17.6,.339
33,2014-03-15,N,Western Kentucky,CTOURN,W,73,72,"",107.9,106.4,67.7,.364,.200,.566,57.4,48.3,16.3,9.4,.555,17.8,42.9,.218,.606,21.1,26.9,.319
34,2014-03-16,N,Georgia State,CTOURN,W,82,81,OT,115.8,114.4,62.9,.187,.347,.502,59.5,46.9,5.6,2.6,.500,8.9,42.2,.093,.526,9.3,13.8,.345
