Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2018-11-10,"",Illinois State,REG (Non-Conf),W,100,89,"",125.5,111.7,79.7,.239,.479,.632,55.1,70.3,6.3,12.2,.620,11.2,27.3,.169,.576,12.7,19.4,.083
2,2018-11-12,"",Middle Tennessee,REG (Non-Conf),W,92,73,"",111.2,88.3,82.7,.369,.292,.602,43.7,60.0,12.1,12.8,.585,14.5,18.2,.246,.454,22.1,34.2,.215
3,2018-11-15,@,Lipscomb,REG (Non-Conf),W,87,83,"",102.4,97.7,85.0,.258,.355,.625,56.3,55.9,7.1,19.0,.621,22.3,17.2,.161,.508,15.7,11.4,.302
4,2018-11-20,"","",REG (Non-Conf),W,104,50,"",132.2,63.6,78.7,.313,.500,.707,69.7,75.7,15.3,13.6,.688,15.0,30.8,.250,.379,24.7,5.0,.103
5,2018-11-24,@,Kennesaw State,REG (Non-Conf),W,91,53,"",118.1,68.8,77.1,.232,.304,.594,63.0,42.9,10.4,15.5,.572,13.5,36.1,.174,.328,11.7,15.6,.134
6,2018-11-29,@,Samford,REG (Non-Conf),W,99,93,OT,111.1,104.3,79.2,.325,.413,.536,51.1,58.3,11.2,5.2,.525,9.8,32.6,.188,.481,11.5,31.1,.185
7,2018-12-01,@,Green Bay,REG (Non-Conf),L,92,100,"",106.1,115.3,86.7,.190,.369,.502,54.4,48.6,11.5,9.1,.476,11.6,35.6,.143,.590,14.0,20.6,.313
8,2018-12-04,"",Lipscomb,REG (Non-Conf),W,76,74,"",96.5,94.0,78.8,.088,.441,.536,46.6,70.0,8.9,16.7,.529,13.4,11.4,.059,.463,14.8,21.1,.162
9,2018-12-15,@,UCLA,REG (Non-Conf),W,74,72,"",98.7,96.0,75.0,.206,.471,.496,49.4,70.4,8.0,9.1,.478,12.8,26.8,.132,.492,14.9,28.6,.197
10,2018-12-19,"",Western Kentucky,REG (Non-Conf),W,80,74,"",103.1,95.4,77.6,.190,.397,.582,42.4,66.7,14.2,6.8,.563,14.9,6.3,.143,.466,18.9,23.5,.322
11,2018-12-29,@,Purdue,REG (Non-Conf),L,62,73,"",91.0,107.1,68.2,.061,.576,.457,42.0,50.0,11.7,9.1,.447,11.7,20.5,.045,.500,13.1,30.0,.327
12,2019-01-03,"",Jacksonville State,REG (Conf),L,73,83,"",105.4,119.8,69.3,.271,.458,.548,45.7,61.5,10.1,11.9,.508,14.2,27.3,.220,.485,9.5,37.8,.308
13,2019-01-05,"",Tennessee Tech,REG (Conf),W,79,67,"",116.5,98.8,67.8,.339,.390,.577,54.8,58.6,8.8,9.4,.551,12.7,36.7,.237,.500,15.6,28.1,.367
14,2019-01-10,"",Morehead State,REG (Conf),W,77,60,"",102.4,79.8,75.2,.377,.491,.616,59.7,66.7,6.6,9.7,.585,24.2,26.9,.283,.389,19.8,16.7,.333
15,2019-01-12,"",Eastern Kentucky,REG (Conf),W,109,93,"",123.2,105.1,88.5,.678,.390,.699,63.0,60.6,6.8,5.3,.653,18.8,25.0,.542,.548,11.7,13.3,.178
16,2019-01-17,@,Jacksonville State,REG (Conf),L,80,91,OT,91.2,103.7,78.0,.263,.461,.468,48.2,51.9,5.7,6.1,.414,11.4,15.9,.224,.535,11.8,17.1,.194
17,2019-01-19,"",Tennessee State,REG (Conf),W,92,74,"",125.5,101.0,73.3,.462,.404,.726,46.0,60.6,6.8,14.0,.760,17.0,15.4,.250,.477,16.2,32.4,.167
18,2019-01-24,@,Murray State,REG (Conf),W,79,66,"",111.2,92.9,71.0,.161,.355,.592,45.6,60.6,5.6,14.7,.589,10.7,12.1,.097,.387,11.7,30.4,.290
