Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2024-11-04,"",Morehead State,REG (Non-Conf),W,93,45,"",124.7,60.4,74.6,.394,.507,.552,52.8,65.6,16.1,19.4,.528,5.6,31.1,.254,.260,23.6,25.0,.346
2,2024-11-09,"",Tennessee,REG (Non-Conf),L,55,77,"",81.8,114.6,67.2,.217,.650,.416,41.0,68.8,17.9,11.8,.350,16.4,32.4,.217,.660,25.6,45.8,.132
3,2024-11-19,"",Bellarmine,REG (Non-Conf),W,100,68,"",138.4,94.1,72.2,.375,.547,.663,62.7,42.9,9.7,7.1,.641,9.6,35.7,.281,.538,18.6,12.9,.208
4,2024-11-22,"",Winthrop,REG (Non-Conf),W,76,61,"",96.3,77.3,78.9,.481,.481,.573,54.3,46.2,8.9,24.4,.546,23.2,33.3,.315,.357,18.3,33.3,.157
5,2024-11-27,N,Indiana,REG (Non-Conf),W,89,61,"",115.3,79.0,77.2,.108,.415,.651,50.0,62.2,19.4,2.3,.646,18.0,36.4,.077,.389,24.4,41.7,.190
6,2024-11-28,N,West Virginia,REG (Non-Conf),W,79,70,OT,107.2,95.0,65.5,.579,.491,.544,59.4,41.7,9.5,12.1,.482,15.2,36.4,.421,.517,17.8,16.1,.153
7,2024-11-29,N,Oklahoma,REG (Non-Conf),L,64,69,"",100.4,108.3,63.7,.254,.508,.453,66.7,50.0,9.4,7.4,.437,16.5,52.6,.143,.568,15.2,12.0,.432
8,2024-12-03,"",Ole Miss,REG (Non-Conf),L,63,86,"",91.7,125.2,68.7,.526,.526,.442,55.4,42.1,2.9,2.5,.377,14.4,37.5,.351,.633,9.6,16.0,.167
9,2024-12-08,"",Duke,REG (Conf),L,65,76,"",98.8,115.5,65.8,.412,.608,.533,49.3,52.6,6.1,3.1,.480,18.7,23.5,.314,.516,6.8,25.7,.194
10,2024-12-11,"",UTEP,REG (Non-Conf),W,77,74,"",108.9,104.7,70.7,.586,.586,.519,59.1,56.5,12.7,5.4,.448,12.9,42.1,.431,.588,19.4,17.9,.123
11,2024-12-14,@,Kentucky,REG (Non-Conf),L,85,93,"",116.5,127.4,73.0,.200,.557,.554,43.8,25.8,4.1,0.0,.543,8.4,25.6,.129,.682,13.9,28.0,.327
12,2024-12-21,@,Florida State,REG (Conf),W,90,76,"",130.8,110.5,68.8,.418,.527,.683,58.5,64.3,5.8,2.9,.645,8.3,16.7,.345,.600,12.7,8.7,.182
