Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2010-11-13,"",Harvard,REG (Non-Conf),W,66,53,"",88.2,70.8,74.8,.357,.268,.504,45.7,69.2,17.4,21.2,.509,20.6,21.2,.161,.373,27.9,32.4,.218
2,2010-11-18,N,Charlotte,REG (Non-Conf),W,78,56,"",112.1,80.5,69.6,.155,.197,.512,55.4,47.1,15.8,6.1,.507,9.5,40.0,.085,.430,22.1,26.7,.260
3,2010-11-19,N,NC State,REG (Non-Conf),L,65,78,"",93.0,111.6,69.9,.310,.241,.488,43.5,39.1,10.0,13.5,.431,17.4,26.5,.259,.625,20.5,35.7,.143
4,2010-11-21,N,Wofford,REG (Non-Conf),L,79,82,OT,109.6,113.8,64.1,.381,.238,.531,68.7,44.8,2.8,10.6,.500,18.6,60.6,.254,.500,5.0,23.5,.302
5,2010-11-24,"",Radford,REG (Non-Conf),W,81,55,"",115.0,78.1,70.4,.200,.473,.672,58.2,73.3,11.4,12.9,.664,21.0,24.0,.145,.434,20.1,13.3,.170
6,2010-11-27,"",Florida Atlantic,REG (Non-Conf),W,66,51,"",105.0,81.2,62.8,.396,.208,.579,51.0,65.4,12.7,13.9,.573,14.9,20.0,.229,.415,16.7,29.0,.132
7,2010-12-01,"",George Washington,REG (Non-Conf),W,60,46,"",94.5,72.5,63.5,.786,.381,.520,45.6,56.3,12.6,4.8,.440,13.5,17.2,.548,.336,16.6,33.3,.082
8,2010-12-04,"",UNC Wilmington,REG (Conf),W,80,52,"",126.9,82.5,63.0,.113,.339,.612,55.0,69.7,7.9,13.9,.621,12.1,37.9,.048,.415,19.5,29.0,.151
9,2010-12-08,"",Loyola (MD),REG (Non-Conf),W,66,52,"",103.7,81.7,63.7,.327,.265,.583,49.0,48.0,17.3,8.8,.561,16.3,19.0,.224,.440,23.4,30.0,.160
10,2010-12-11,@,Liberty,REG (Non-Conf),W,84,54,"",128.6,82.6,65.3,.218,.382,.692,53.8,48.5,13.8,5.6,.682,12.9,27.3,.164,.427,22.7,26.7,.271
11,2010-12-22,@,Duquesne,REG (Non-Conf),W,85,79,2OT,109.5,101.8,62.1,.361,.361,.504,57.8,57.1,3.9,6.3,.465,15.1,47.7,.250,.463,10.1,30.8,.235
12,2010-12-29,@,Dayton,REG (Non-Conf),L,67,73,"",100.7,109.7,66.6,.421,.386,.490,44.6,63.6,4.5,5.7,.447,11.6,28.9,.281,.510,15.8,33.3,.469
13,2011-01-03,"",Delaware,REG (Conf),W,75,66,"",112.4,98.9,66.7,.674,.348,.618,53.3,53.8,9.0,4.7,.620,16.5,26.9,.391,.500,15.6,26.5,.119
14,2011-01-05,@,Hofstra,REG (Conf),L,74,87,"",102.7,120.7,72.1,.328,.361,.525,49.2,57.1,8.3,6.5,.516,15.6,29.4,.180,.600,15.4,25.9,.540
15,2011-01-08,@,Old Dominion,REG (Conf),L,65,69,"",109.9,116.7,59.1,.269,.269,.554,47.4,60.0,5.1,12.5,.548,14.6,40.0,.154,.492,9.4,46.9,.167
16,2011-01-12,@,Northeastern,REG (Conf),W,86,60,"",134.2,93.6,64.1,.360,.220,.734,60.5,66.7,12.5,6.7,.730,17.0,35.3,.260,.568,23.7,19.0,.227
17,2011-01-15,"",Georgia State,REG (Conf),W,66,51,"",105.3,81.4,62.7,.756,.293,.592,56.4,52.6,14.4,12.0,.500,18.9,37.5,.610,.408,25.5,29.0,.224
18,2011-01-19,"",Drexel,REG (Conf),W,71,47,"",101.4,67.2,70.0,.864,.227,.572,59.4,47.4,7.1,19.0,.477,18.4,28.0,.659,.330,19.0,20.5,.226
19,2011-01-22,@,James Madison,REG (Conf),W,75,73,"",108.5,105.6,69.1,.617,.340,.617,38.3,47.8,13.0,5.1,.574,16.5,10.7,.447,.509,17.4,37.5,.286
20,2011-01-24,@,Delaware,REG (Conf),W,69,49,"",101.8,72.3,67.8,.367,.250,.490,52.7,40.0,8.9,5.4,.450,11.3,27.8,.250,.348,16.0,23.7,.179
21,2011-01-27,"",Towson,REG (Conf),W,84,58,"",126.3,87.2,66.5,.200,.369,.590,54.0,68.8,12.0,13.5,.569,9.0,30.3,.154,.500,18.4,20.0,.074
22,2011-01-29,@,William & Mary,REG (Conf),W,85,69,"",131.8,107.0,64.5,.393,.339,.640,48.1,43.3,9.3,12.1,.589,5.7,18.5,.339,.548,12.9,22.2,.231
23,2011-02-02,"",Hofstra,REG (Conf),W,87,68,"",119.1,93.1,73.1,.403,.290,.589,58.8,69.0,11.0,4.5,.548,13.0,37.5,.306,.445,14.8,22.2,.172
24,2011-02-05,"",Old Dominion,REG (Conf),W,62,45,"",99.2,72.0,62.5,.357,.232,.473,48.7,52.2,11.2,2.5,.455,12.1,31.6,.196,.282,17.0,35.0,.255
25,2011-02-08,@,UNC Wilmington,REG (Conf),W,78,63,"",120.3,97.2,64.8,.268,.375,.618,49.1,44.8,13.9,3.0,.607,13.7,26.9,.179,.520,19.3,31.0,.220
26,2011-02-12,"",James Madison,REG (Conf),W,82,68,"",113.3,93.9,72.4,.517,.241,.567,50.0,40.7,5.5,2.4,.509,11.1,31.0,.397,.406,16.2,35.9,.250
27,2011-02-15,@,VCU,REG (Conf),W,71,51,"",111.2,79.9,63.9,.408,.327,.607,55.7,73.9,4.7,5.7,.561,15.8,23.1,.327,.417,16.8,20.0,.111
28,2011-02-19,@,Northern Iowa,REG (Non-Conf),W,77,71,"",129.4,119.3,59.5,.543,.457,.665,57.7,73.9,6.7,4.3,.598,13.5,30.4,.478,.557,7.7,20.7,.226
29,2011-02-24,"",Northeastern,REG (Conf),W,67,61,"",102.4,93.3,65.4,.566,.321,.498,45.2,38.1,10.7,10.8,.453,11.8,26.3,.358,.402,15.7,34.3,.286
30,2011-02-26,@,Georgia State,REG (Conf),W,65,58,"",106.8,95.3,60.9,.396,.208,.516,45.8,63.6,6.6,14.0,.481,12.5,34.5,.264,.491,17.9,43.3,.073
31,2011-03-05,N,Georgia State,CTOURN,W,68,45,"",108.9,72.1,62.4,.630,.304,.569,38.6,52.4,17.6,9.1,.511,9.1,10.7,.457,.419,29.1,34.5,.209
32,2011-03-06,N,VCU,CTOURN,L,63,79,"",97.7,122.5,64.5,.217,.417,.476,50.8,30.8,7.8,16.0,.483,17.5,44.4,.083,.590,14.7,40.0,.400
