Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2010-11-12,N,TexasâPan American,REG (Non-Conf),W,69,46,"",113.4,75.6,60.8,.192,.385,.608,59.4,53.8,4.9,17.9,.596,18.6,32.0,.135,.306,13.1,23.1,.327
2,2010-11-13,@,Loyola Chicago,REG (Non-Conf),L,74,86,"",109.2,126.9,67.8,.237,.441,.564,42.6,59.3,11.8,15.2,.559,15.5,25.8,.136,.616,12.8,40.0,.304
3,2010-11-14,N,Eastern Kentucky,REG (Non-Conf),L,59,64,OT,87.7,95.1,59.8,.481,.333,.445,50.8,50.0,5.9,20.0,.380,16.4,31.4,.333,.467,19.1,25.0,.489
4,2010-11-17,@,Ball State,REG (Non-Conf),L,60,75,"",84.1,105.1,71.4,.308,.327,.503,57.9,59.1,5.6,10.5,.462,30.4,44.8,.231,.542,17.9,28.6,.479
5,2010-11-20,@,Oral Roberts,REG (Non-Conf),W,74,69,"",107.7,100.4,68.7,.481,.241,.558,52.8,40.0,5.8,13.6,.509,17.4,36.4,.352,.438,11.0,33.3,.357
6,2010-11-27,"",Buffalo,REG (Non-Conf),W,58,54,"",86.8,80.9,66.8,.408,.265,.496,51.7,57.1,15.0,18.9,.490,20.4,31.0,.204,.390,25.6,29.0,.300
7,2010-11-30,@,Notre Dame,REG (Non-Conf),L,72,81,"",103.6,116.5,69.5,.295,.246,.518,38.5,51.9,10.1,12.5,.475,9.1,16.7,.230,.625,16.1,31.8,.308
8,2010-12-04,@,Wyoming,REG (Non-Conf),L,51,81,"",76.6,121.6,66.6,.490,.294,.406,57.4,40.0,1.5,8.3,.324,25.9,51.5,.353,.556,10.6,35.7,.389
9,2010-12-08,"",DePaul,REG (Non-Conf),W,73,51,"",105.5,73.7,69.2,.396,.226,.580,59.0,48.1,10.1,15.0,.538,18.2,32.1,.302,.390,20.9,18.2,.240
10,2010-12-12,"","",REG (Non-Conf),W,86,42,"",130.0,63.5,66.2,.283,.358,.715,56.9,68.8,19.6,25.0,.717,17.8,20.8,.189,.415,31.2,11.1,.195
