Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2015-11-13,@,Vanderbilt,REG (Non-Conf),L,41,80,"",55.7,108.7,73.6,.297,.250,.281,44.7,7.1,5.4,0.0,.227,15.1,27.3,.188,.500,10.2,36.6,.111
2,2015-11-16,@,Indiana,REG (Non-Conf),L,76,102,"",94.2,126.4,80.7,.233,.233,.570,44.2,51.7,7.4,15.2,.542,25.7,25.0,.183,.800,23.6,25.0,.100
3,2015-11-18,"",IPFW,REG (Non-Conf),L,77,80,"",109.7,114.0,70.2,.745,.319,.605,50.8,30.4,8.6,14.3,.543,18.0,24.1,.553,.500,8.8,27.8,.379
4,2015-11-21,N,Cal Poly,REG (Non-Conf),L,64,73,"",86.7,98.9,73.8,.327,.309,.504,51.5,52.2,6.8,8.3,.464,20.1,18.8,.236,.500,14.8,19.4,.217
5,2015-11-22,@,Northern Colorado,REG (Non-Conf),W,91,76,"",138.7,115.8,65.6,.592,.388,.725,47.2,45.2,6.1,5.9,.724,13.7,20.8,.408,.538,13.8,31.0,.385
6,2015-11-25,"","",REG (Non-Conf),W,83,55,"",118.7,78.6,70.0,.293,.333,.486,64.6,54.8,8.6,14.0,.460,5.5,48.9,.187,.380,15.7,14.7,.259
7,2015-11-28,"",Samford,REG (Non-Conf),W,74,73,"",114.7,113.1,64.5,.464,.250,.541,56.5,51.9,9.3,16.7,.527,12.8,45.5,.268,.570,16.1,31.0,.140
8,2015-12-02,@,Texas A&MâCorpus Christi,REG (Non-Conf),L,48,61,"",69.6,88.5,69.0,.436,.218,.361,55.2,47.4,17.4,2.9,.364,20.4,37.5,.145,.458,22.8,18.5,.354
9,2015-12-05,@,Troy,REG (Non-Conf),W,80,71,"",116.0,103.0,69.0,.474,.316,.573,58.2,57.7,5.8,20.7,.518,14.7,42.4,.368,.492,13.9,26.5,.200
10,2015-12-12,@,IPFW,REG (Non-Conf),L,68,85,"",91.8,114.8,74.1,.413,.254,.451,52.6,40.9,4.1,6.3,.389,16.6,39.0,.302,.569,15.3,31.4,.328
11,2015-12-16,@,North Florida,REG (Non-Conf),L,70,80,"",94.5,108.1,74.0,.139,.264,.456,52.1,44.8,13.5,8.0,.451,14.5,35.6,.069,.595,17.4,21.4,.079
12,2015-12-20,@,Lipscomb,REG (Non-Conf),W,92,84,"",119.5,109.1,77.0,.311,.361,.657,57.1,58.3,7.8,3.2,.656,18.6,26.9,.197,.540,10.9,21.6,.254
13,2015-12-22,"",Wofford,REG (Non-Conf),W,84,77,"",114.9,105.4,73.1,.860,.163,.693,62.0,26.9,9.6,12.1,.651,22.9,28.6,.651,.579,16.8,13.8,.193
14,2015-12-28,"",Texas A&MâCorpus Christi,REG (Non-Conf),L,70,74,"",91.1,96.3,76.9,.509,.263,.495,48.6,39.1,13.0,2.7,.430,21.2,31.6,.368,.527,23.3,31.3,.268
15,2015-12-30,"","",REG (Non-Conf),W,112,61,"",147.6,80.4,75.9,.289,.224,.648,63.5,68.9,10.5,9.5,.638,5.5,45.5,.197,.418,16.6,22.0,.075
16,2016-01-02,"",Eastern Kentucky,REG (Conf),L,70,79,"",94.9,107.1,73.8,.593,.370,.506,50.0,39.1,6.8,5.0,.481,16.8,25.7,.333,.556,16.2,22.6,.352
17,2016-01-07,"",Jacksonville State,REG (Conf),W,73,54,"",104.1,77.0,70.1,.490,.245,.604,55.4,70.4,7.1,10.5,.602,22.0,29.6,.286,.366,16.5,29.8,.075
18,2016-01-09,"",Tennessee Tech,REG (Conf),L,66,72,"",102.6,111.9,64.3,.327,.291,.519,54.1,65.4,12.4,12.5,.527,12.4,29.4,.145,.667,21.4,14.8,.167
