Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2015-11-13,@,Arkansas,REG (Non-Conf),L,68,86,"",85.7,108.4,79.3,.528,.226,.513,36.7,40.9,10.1,9.8,.453,20.4,13.8,.377,.545,15.2,41.9,.212
2,2015-11-16,@,Mississippi State,REG (Non-Conf),W,76,72,"",103.1,97.7,73.7,.323,.226,.531,43.5,34.5,13.6,24.1,.516,10.1,21.9,.194,.475,20.2,37.8,.250
3,2015-11-19,"",Tulane,REG (Non-Conf),W,90,82,"",124.2,113.1,72.5,.492,.262,.598,42.9,30.0,13.8,4.2,.541,11.7,30.0,.393,.610,18.8,42.3,.420
4,2015-11-24,"","",REG (Non-Conf),W,79,65,"",108.3,89.1,72.9,.393,.492,.546,45.2,61.5,6.9,9.8,.508,12.1,30.3,.279,.385,16.6,42.5,.231
5,2015-11-30,"","",REG (Non-Conf),W,96,63,"",128.0,84.0,75.0,.167,.167,.618,67.2,38.1,16.0,5.6,.618,11.4,50.0,.097,.484,21.9,13.8,.066
6,2015-12-04,@,Southeastern Louisiana,REG (Non-Conf),W,73,69,"",102.8,97.2,71.0,.453,.321,.567,37.3,38.5,9.9,13.6,.585,14.6,18.2,.208,.479,21.8,38.5,.479
7,2015-12-08,@,Grand Canyon,REG (Non-Conf),L,56,70,"",84.7,105.8,66.2,.153,.407,.443,37.7,31.8,6.0,8.3,.432,17.0,25.7,.085,.548,20.8,46.2,.250
8,2015-12-10,@,Wyoming,REG (Non-Conf),W,68,58,"",105.2,89.7,64.6,.194,.177,.502,63.6,37.0,15.5,21.1,.476,11.7,38.2,.145,.458,17.5,9.4,.292
9,2015-12-13,"","",REG (Non-Conf),W,96,69,"",123.7,88.9,77.6,.221,.294,.639,53.3,51.3,12.9,28.9,.654,12.8,31.3,.103,.436,16.3,30.2,.114
10,2015-12-15,@,Memphis,REG (Non-Conf),L,67,72,"",84.5,90.8,79.3,.235,.265,.443,46.2,36.0,13.9,10.9,.404,18.4,32.6,.176,.407,20.4,37.1,.519
11,2015-12-18,@,Louisiana Tech,REG (Non-Conf),L,76,83,"",103.1,112.6,73.7,.387,.323,.518,48.6,46.4,6.8,6.1,.508,14.1,33.3,.210,.528,16.5,32.3,.509
12,2015-12-21,N,North Carolina Central,REG (Non-Conf),W,68,63,"",94.1,87.2,72.2,.529,.294,.533,56.9,52.4,4.2,5.7,.471,20.0,24.1,.392,.491,18.0,16.7,.123
13,2015-12-22,N,Omaha,REG (Non-Conf),L,53,74,"",69.8,97.4,76.0,.510,.235,.418,41.7,26.3,6.6,2.0,.402,21.2,14.3,.235,.492,18.5,34.4,.190
14,2016-01-02,@,Texas Southern,REG (Conf),L,66,88,"",97.9,130.6,67.4,.242,.212,.448,38.0,33.3,7.4,12.8,.386,6.4,28.9,.227,.598,14.3,51.5,.136
15,2016-01-04,@,Prairie View A&M,REG (Conf),L,65,71,"",92.4,100.9,70.4,.446,.286,.479,50.8,31.8,5.7,12.5,.411,18.1,35.1,.339,.481,15.4,26.9,.352
