Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2023-11-06,"",Lindenwood,REG (Non-Conf),W,84,52,"",115.8,71.7,72.5,.518,.536,.602,53.3,70.4,6.9,13.5,.580,11.4,21.9,.339,.346,13.2,23.3,.074
2,2023-11-09,"",Florida A&M,REG (Non-Conf),W,81,54,"",103.7,69.2,78.1,.643,.500,.554,58.2,65.2,9.0,10.9,.500,19.8,34.3,.446,.333,14.9,22.7,.152
3,2023-11-13,"",Rider,REG (Non-Conf),W,64,50,"",96.9,75.7,66.1,.386,.561,.474,56.6,68.4,4.5,0.0,.412,12.9,30.8,.298,.357,15.1,16.2,.179
4,2023-11-15,"",Stony Brook,REG (Non-Conf),W,84,63,"",118.5,88.8,70.9,.283,.433,.617,60.9,57.6,4.2,2.8,.617,17.1,34.5,.167,.432,9.0,20.0,.091
5,2023-11-18,N,Oregon State,REG (Non-Conf),W,84,63,"",127.0,95.2,66.2,.400,.369,.543,58.6,53.3,12.1,9.4,.523,7.2,42.9,.246,.407,12.3,25.7,.352
6,2023-11-22,"",Duquesne,REG (Non-Conf),W,89,79,"",140.4,124.6,63.4,.585,.453,.657,42.9,69.2,1.6,5.9,.575,2.9,23.3,.528,.508,7.8,39.4,.238
7,2023-11-26,"",Cal State Fullerton,REG (Non-Conf),W,85,72,"",123.4,104.5,68.9,.345,.517,.630,52.3,66.7,4.4,6.7,.569,11.8,34.5,.328,.485,14.4,33.3,.104
8,2023-12-03,"",Creighton,REG (Non-Conf),L,60,89,"",82.3,122.1,72.9,.197,.310,.386,43.2,25.0,9.6,3.4,.352,9.3,27.7,.141,.565,11.7,35.3,.159
9,2023-12-06,@,Minnesota,REG (Conf),L,65,76,"",91.6,107.1,71.0,.283,.340,.541,50.0,62.5,9.9,3.6,.500,23.0,33.3,.226,.547,19.3,34.5,.340
10,2023-12-10,"",Michigan State,REG (Conf),W,77,70,"",115.4,104.9,66.7,.278,.426,.630,50.9,59.3,7.5,9.1,.593,11.6,16.0,.241,.508,12.1,20.0,.131
11,2023-12-17,@,Kansas State,REG (Non-Conf),W,62,46,"",89.6,66.4,69.2,.056,.431,.419,62.7,56.0,10.1,13.3,.424,15.0,47.5,.014,.300,14.9,23.3,.167
12,2023-12-20,"",North Dakota,REG (Non-Conf),W,83,75,"",118.5,107.1,70.1,.302,.508,.576,50.0,48.3,10.0,0.0,.548,11.1,35.5,.222,.470,11.8,38.5,.179
