Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2013-11-08,"","",REG (Non-Conf),W,93,49,"",135.3,71.3,68.7,.318,.288,.612,65.6,45.7,13.1,17.1,.606,6.2,40.0,.197,.375,24.1,0.0,.364
2,2013-11-14,@,St. Mary's (CA),REG (Non-Conf),L,65,78,"",107.6,129.1,60.4,.310,.224,.488,36.2,34.6,9.9,14.7,.457,7.0,27.8,.207,.596,12.8,50.0,.468
3,2013-11-18,"",Southern Mississippi,REG (Non-Conf),L,69,70,"",104.7,106.2,65.9,.533,.467,.612,46.8,81.0,10.6,12.5,.567,23.2,33.3,.400,.570,19.9,39.1,.260
4,2013-11-20,@,Western Michigan,REG (Non-Conf),W,83,74,"",116.8,104.1,70.7,.396,.340,.659,48.2,41.9,14.1,16.7,.642,17.1,24.0,.283,.472,15.8,32.3,.453
5,2013-11-24,@,North Dakota,REG (Non-Conf),L,77,95,"",99.0,122.1,77.8,.590,.197,.493,50.0,16.0,7.7,5.1,.418,12.3,27.0,.426,.564,10.8,22.6,.600
6,2013-11-29,@,Santa Clara,REG (Non-Conf),W,91,85,"",129.6,121.1,70.2,.783,.217,.721,61.1,48.1,5.7,12.9,.641,19.2,35.0,.696,.579,9.1,23.5,.333
7,2013-11-30,N,Rider,REG (Non-Conf),W,87,70,"",133.0,107.0,65.4,.481,.288,.681,53.8,59.4,6.1,14.3,.654,13.5,29.2,.365,.530,14.1,25.0,.340
8,2013-12-02,"","",REG (Non-Conf),W,86,43,"",146.7,73.3,58.6,.370,.333,.677,61.9,38.7,11.9,21.7,.657,12.4,50.0,.278,.373,18.9,29.7,.098
9,2013-12-07,@,Bryant,REG (Non-Conf),W,66,62,"",97.2,91.3,68.3,.250,.183,.492,60.3,34.6,11.8,15.2,.458,20.2,46.7,.183,.464,17.4,27.3,.179
10,2013-12-11,@,Notre Dame,REG (Non-Conf),W,73,69,"",109.0,103.1,67.0,.358,.189,.588,51.6,48.1,7.5,18.5,.557,11.4,15.4,.264,.438,10.5,22.2,.357
11,2013-12-14,@,Ohio State,REG (Non-Conf),L,62,79,"",98.0,124.9,63.2,.385,.327,.504,42.1,36.4,1.6,6.5,.471,10.2,16.7,.250,.627,14.1,29.6,.294
12,2013-12-16,"",Delaware,REG (Non-Conf),W,85,66,"",121.7,94.5,69.9,.686,.333,.628,58.7,48.1,8.6,7.3,.578,12.9,38.5,.510,.437,13.4,27.0,.175
13,2013-12-21,"",Towson,REG (Non-Conf),W,90,82,"",129.6,118.0,69.5,.712,.231,.647,45.0,37.9,10.1,8.5,.596,6.7,24.1,.538,.534,13.4,35.5,.322
14,2013-12-23,@,Utah Valley,REG (Non-Conf),W,74,70,"",123.3,116.6,60.0,.353,.235,.621,52.2,51.9,15.0,21.7,.578,11.8,33.3,.294,.564,16.3,32.0,.362
15,2014-01-04,"","",REG (Non-Conf),W,96,45,"",133.5,62.6,71.9,.355,.323,.663,59.7,41.7,16.7,15.8,.653,14.2,37.9,.242,.377,27.2,21.2,.094
16,2014-01-09,@,IPFW,REG (Conf),L,71,82,"",105.8,122.2,67.1,.193,.316,.571,53.1,31.0,6.0,11.4,.553,19.4,35.7,.140,.596,13.9,23.8,.385
17,2014-01-11,@,IUPUI,REG (Conf),W,87,64,"",131.1,96.5,66.3,.254,.222,.616,60.0,43.8,7.5,16.7,.571,6.6,31.0,.238,.463,11.4,12.9,.259
18,2014-01-16,"",Omaha,REG (Conf),W,91,69,"",121.7,92.3,74.8,.390,.322,.651,58.1,53.1,6.7,28.2,.610,15.7,33.3,.322,.475,18.2,18.8,.200
19,2014-01-18,"",Western Illinois,REG (Conf),W,65,52,"",116.9,93.5,55.6,.315,.222,.524,62.5,45.8,7.2,18.2,.472,8.8,40.0,.259,.465,13.8,11.5,.279
20,2014-01-25,@,South Dakota State,REG (Conf),W,85,77,"",124.7,112.9,68.2,.583,.313,.693,57.1,44.4,7.3,0.0,.646,14.0,16.0,.479,.589,11.1,9.7,.196
21,2014-01-30,@,South Dakota,REG (Conf),W,66,63,"",104.0,99.3,63.5,.375,.232,.500,42.6,40.9,14.2,20.0,.446,8.3,20.6,.286,.511,18.6,29.6,.319
22,2014-02-01,@,Denver,REG (Conf),L,63,67,"",113.2,120.4,55.7,.581,.326,.574,53.7,38.1,16.2,4.8,.558,17.9,37.5,.349,.635,17.4,23.5,.541
