Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2015-11-13,"",Rice,REG (Non-Conf),W,97,65,"",132.0,88.4,73.5,.254,.324,.610,64.2,44.4,5.4,16.3,.577,7.0,40.6,.211,.417,11.3,14.3,.250
2,2015-11-16,"",UC Santa Barbara,REG (Non-Conf),W,85,67,"",113.7,89.6,74.8,.745,.431,.615,57.4,56.0,2.7,15.0,.549,12.7,18.5,.569,.458,11.3,11.8,.200
3,2015-11-20,"",East Carolina,REG (Non-Conf),W,70,62,"",104.0,92.1,67.3,.564,.418,.502,65.7,58.3,1.5,15.0,.464,17.7,56.3,.345,.373,13.0,25.7,.382
4,2015-11-23,"",Sam Houston State,REG (Non-Conf),W,89,63,"",125.8,89.0,70.8,.517,.267,.596,61.2,58.1,5.7,6.1,.558,7.4,39.3,.367,.421,8.7,23.1,.057
5,2015-11-26,N,San Diego State,REG (Non-Conf),L,58,72,"",82.1,101.9,70.7,.339,.286,.446,46.5,23.8,5.7,4.1,.420,18.7,24.3,.196,.424,10.0,29.4,.373
6,2015-11-27,N,Richmond,REG (Non-Conf),L,90,94,"",122.0,127.4,73.8,.292,.231,.608,45.8,22.9,6.8,0.0,.585,9.8,24.1,.215,.583,12.1,33.3,.574
7,2015-12-01,"",Seattle,REG (Non-Conf),W,66,52,"",100.9,79.5,65.4,.439,.368,.479,59.2,52.2,3.1,18.2,.456,16.9,44.7,.246,.379,9.3,26.3,.030
8,2015-12-05,@,Wyoming,REG (Non-Conf),W,78,72,OT,100.5,92.8,69.0,.397,.302,.521,62.5,39.3,10.3,3.1,.508,12.8,28.0,.222,.500,15.1,9.7,.309
9,2015-12-09,"",Incarnate Word,REG (Non-Conf),W,74,62,"",105.7,88.6,70.0,.423,.442,.592,63.5,59.3,4.3,13.5,.596,23.3,33.3,.231,.439,9.6,13.9,.211
10,2015-12-12,"",St. Mary's (CA),REG (Non-Conf),W,63,59,"",99.9,93.6,63.0,.236,.364,.515,46.2,45.8,9.5,23.3,.509,14.0,22.9,.127,.492,14.1,26.7,.017
11,2015-12-19,"",Coppin State,REG (Non-Conf),W,84,51,"",117.0,71.0,71.8,.569,.397,.570,63.0,59.3,7.0,18.8,.534,13.0,45.2,.379,.278,12.1,23.8,.254
12,2015-12-22,@,Virginia,REG (Non-Conf),L,62,63,OT,97.4,99.0,56.6,.250,.327,.533,56.4,43.5,4.7,4.8,.500,18.3,28.0,.192,.454,10.1,20.0,.259
13,2015-12-28,"",Davidson,REG (Non-Conf),W,86,60,"",116.4,81.2,73.9,.288,.373,.641,62.9,67.7,5.4,26.3,.627,21.2,39.3,.203,.373,12.1,21.4,.149
14,2016-01-01,"",Colorado,REG (Conf),W,79,65,"",110.7,91.1,71.4,.481,.346,.618,50.0,55.6,2.8,12.7,.577,18.0,23.1,.365,.341,9.3,34.1,.303
15,2016-01-03,"",Utah,REG (Conf),W,71,58,"",109.6,89.5,64.8,.305,.203,.526,56.7,57.7,6.2,10.0,.483,9.4,31.0,.237,.404,12.9,19.4,.308
16,2016-01-06,@,Oregon,REG (Conf),L,65,68,"",88.3,92.3,73.6,.434,.226,.508,52.9,23.1,5.4,15.8,.491,22.0,23.3,.245,.466,13.4,25.0,.220
17,2016-01-09,@,Oregon State,REG (Conf),L,71,77,"",98.8,107.1,71.9,.500,.348,.624,54.5,50.0,1.4,10.7,.609,21.9,25.0,.326,.452,9.5,22.6,.317
18,2016-01-14,@,Stanford,REG (Conf),L,71,77,"",97.8,106.1,72.6,.283,.500,.521,43.8,60.0,11.0,5.6,.517,18.1,22.9,.150,.500,17.7,31.0,.638
19,2016-01-21,"",Arizona State,REG (Conf),W,75,70,"",109.3,102.1,68.6,.659,.341,.649,55.0,70.8,5.8,18.6,.625,19.5,28.0,.455,.418,11.1,25.7,.311
20,2016-01-23,"",Arizona,REG (Conf),W,74,73,"",115.1,113.5,64.3,.300,.367,.540,48.1,48.1,6.2,9.1,.517,9.3,35.5,.200,.547,15.3,34.8,.283
21,2016-01-27,@,Utah,REG (Conf),L,64,73,"",92.8,105.8,69.0,.233,.283,.480,50.0,34.8,10.1,5.6,.433,14.2,24.2,.200,.529,13.3,22.6,.346
22,2016-01-31,@,Colorado,REG (Conf),L,62,70,"",86.3,97.5,71.8,.421,.281,.453,48.1,35.0,8.4,8.2,.395,18.0,25.6,.298,.422,11.1,28.9,.362
23,2016-02-06,"",Stanford,REG (Conf),W,76,61,"",116.9,93.9,65.0,.902,.415,.649,60.7,72.7,3.1,10.3,.646,20.4,32.0,.561,.418,7.0,19.4,.273
24,2016-02-11,"",Oregon,REG (Conf),W,83,63,"",123.3,93.6,67.3,.197,.262,.622,61.0,58.8,7.4,13.9,.631,14.2,34.6,.098,.472,11.1,18.2,.222
25,2016-02-13,"",Oregon State,REG (Conf),W,83,71,"",111.1,95.1,74.7,.830,.377,.562,56.7,68.0,5.4,4.8,.538,14.0,31.4,.491,.492,11.3,15.6,.200
