Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2014-11-14,"",Ball State,REG (Non-Conf),W,90,72,"",132.2,105.7,68.1,.816,.184,.662,68.8,48.3,16.2,15.2,.653,17.1,68.4,.531,.545,19.7,31.0,.218
2,2014-11-18,@,San Diego State,REG (Non-Conf),L,49,53,"",82.1,88.8,59.7,.320,.500,.425,52.8,56.3,8.4,25.0,.380,23.8,42.4,.220,.357,15.1,38.5,.367
3,2014-11-21,"",UC Riverside,REG (Non-Conf),W,88,42,"",133.8,63.8,65.8,.500,.304,.635,68.2,72.4,7.6,16.7,.598,11.5,46.7,.375,.300,18.0,13.9,.164
4,2014-11-26,"",TexasâPan American,REG (Non-Conf),W,85,48,"",128.7,72.7,66.0,.773,.295,.707,65.4,61.5,10.6,23.3,.682,18.9,40.9,.568,.389,22.2,16.7,.289
5,2014-11-28,"",North Dakota,REG (Non-Conf),W,90,53,"",128.3,75.6,70.1,.756,.311,.736,67.9,53.3,2.9,19.0,.733,18.6,31.6,.533,.371,13.3,11.8,.172
6,2014-11-29,"",Alabama State,REG (Non-Conf),W,93,62,"",126.9,84.6,73.3,.533,.383,.618,51.5,59.4,10.9,15.0,.617,9.6,29.4,.317,.417,20.6,26.5,.315
7,2014-12-03,"",Wichita State,REG (Non-Conf),W,69,68,OT,107.7,106.2,56.9,.451,.412,.557,51.4,58.3,3.1,15.2,.559,15.1,28.1,.235,.468,8.0,28.9,.143
8,2014-12-10,@,Brigham Young,REG (Non-Conf),W,65,61,"",93.5,87.8,69.5,.625,.292,.522,58.5,40.9,7.2,13.3,.479,19.4,26.9,.396,.423,9.1,20.5,.092
9,2014-12-13,N,Kansas,REG (Non-Conf),L,60,63,"",93.8,98.4,64.0,.315,.352,.483,53.7,38.1,14.1,12.5,.426,16.2,34.4,.259,.488,21.8,18.2,.488
10,2014-12-20,N,UNLV,REG (Non-Conf),W,59,46,"",85.0,66.2,69.5,.396,.283,.468,46.6,38.1,17.3,4.9,.443,13.7,9.1,.226,.346,19.2,22.5,.192
