Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2016-11-11,N,Florida,REG (Non-Conf),L,59,80,"",84.5,114.6,69.8,.186,.339,.459,44.9,34.8,1.4,4.3,.458,22.8,31.4,.085,.484,8.6,41.2,.323
2,2016-11-16,"",UT Arlington,REG (Non-Conf),W,85,72,"",122.4,103.7,69.5,.560,.400,.671,55.8,42.9,2.9,5.9,.640,17.0,28.6,.420,.524,9.1,25.8,.113
3,2016-11-18,@,Baylor,REG (Non-Conf),L,72,81,"",106.7,120.0,67.5,.200,.345,.598,41.3,65.4,1.5,12.9,.564,16.6,22.2,.182,.563,16.1,31.6,.563
4,2016-11-20,@,Michigan State,REG (Non-Conf),L,77,78,"",107.9,109.3,71.4,.270,.270,.542,56.1,55.2,11.2,6.3,.524,15.5,34.3,.175,.602,15.7,19.4,.388
5,2016-11-23,"",Binghamton,REG (Non-Conf),W,69,53,"",105.1,80.7,65.7,.136,.373,.549,58.3,82.1,9.1,11.8,.534,13.7,24.0,.102,.413,14.2,17.1,.192
6,2016-11-25,"",Long Beach State,REG (Non-Conf),W,68,67,OT,88.5,87.2,68.3,.364,.364,.527,50.8,62.5,6.5,14.6,.491,21.8,17.2,.255,.423,14.3,22.2,.185
7,2016-11-29,"","",REG (Non-Conf),W,120,60,"",145.3,72.7,82.6,.271,.300,.759,62.5,61.7,14.5,12.5,.750,11.2,29.2,.214,.381,22.2,17.5,.190
8,2016-12-04,@,Georgia Southern,REG (Non-Conf),W,85,82,"",116.1,112.0,73.2,.316,.298,.648,60.0,65.7,5.5,14.0,.667,18.6,39.1,.158,.500,10.6,27.0,.302
9,2016-12-09,"",Siena,REG (Non-Conf),W,73,69,"",105.7,99.9,69.1,.638,.106,.596,43.1,44.4,10.1,9.1,.606,15.2,11.5,.340,.490,16.0,24.0,.346
10,2016-12-11,"",Florida International,REG (Non-Conf),W,82,63,"",124.3,95.5,66.0,.291,.327,.655,63.3,56.3,7.6,5.9,.655,17.2,47.6,.182,.404,12.3,25.0,.404
11,2016-12-13,"",Georgia Southern,REG (Non-Conf),L,59,72,"",85.7,104.5,68.9,.490,.471,.469,52.1,40.0,4.4,16.1,.431,23.2,34.4,.294,.500,12.4,34.1,.220
12,2016-12-17,@,La Salle,REG (Non-Conf),L,80,84,"",113.8,119.5,70.3,.500,.462,.622,57.9,50.0,2.8,3.4,.577,19.9,39.3,.385,.556,12.8,24.1,.444
13,2016-12-20,@,Louisiana Tech,REG (Non-Conf),W,79,78,"",116.7,115.3,67.7,.186,.339,.615,50.9,66.7,1.5,4.8,.602,14.6,22.2,.136,.533,8.2,23.3,.233
