Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2022-11-07,"",Kent State,REG (Non-Conf),L,57,79,"",87.7,121.5,65.0,.367,.450,.405,52.9,44.4,10.8,9.7,.342,13.5,41.5,.267,.664,14.9,29.6,.109
2,2022-11-12,"","",REG (Non-Conf),W,89,49,"",122.2,67.3,72.8,.324,.426,.567,67.6,57.1,17.9,17.2,.581,14.2,52.8,.147,.417,30.7,15.6,.188
3,2022-11-16,"",Cincinnati,REG (Non-Conf),W,64,51,"",102.5,81.7,62.4,.298,.234,.596,53.4,62.5,6.4,21.1,.574,17.0,22.7,.213,.390,13.3,27.8,.085
4,2022-11-21,N,Florida Gulf Coast,REG (Non-Conf),L,61,82,"",90.1,121.1,67.7,.333,.259,.488,42.6,56.5,16.2,3.3,.472,18.3,32.3,.185,.517,16.9,46.7,.379
5,2022-11-22,N,UT Arlington,REG (Non-Conf),L,56,60,"",91.3,97.8,61.4,.263,.333,.437,43.8,50.0,13.0,3.3,.404,13.5,30.8,.175,.543,23.0,36.0,.217
6,2022-11-23,N,Toledo,REG (Non-Conf),L,69,82,"",97.3,115.7,70.9,.263,.351,.538,46.7,46.2,15.5,6.3,.518,20.0,33.3,.175,.574,18.1,37.0,.197
7,2022-11-27,"",Tennessee Tech,REG (Non-Conf),W,85,77,2OT,112.7,102.1,60.3,.155,.394,.558,49.3,69.7,14.6,2.7,.542,9.5,27.3,.113,.567,21.9,30.6,.150
8,2022-12-01,"",Youngstown State,REG (Conf),W,77,73,2OT,95.4,90.4,64.6,.306,.361,.467,48.7,42.3,14.9,4.9,.424,13.6,34.0,.222,.475,23.1,29.0,.267
9,2022-12-03,"",Robert Morris,REG (Conf),W,60,56,"",95.9,89.5,62.6,.346,.346,.495,60.4,47.6,3.2,6.7,.462,17.7,37.9,.231,.558,22.9,12.5,.186
10,2022-12-07,@,Washington State,REG (Non-Conf),L,47,68,"",80.4,116.3,58.5,.310,.214,.488,22.9,38.9,13.7,11.1,.464,19.9,0.0,.190,.600,21.5,54.2,.160
11,2022-12-14,"",Eastern Kentucky,REG (Non-Conf),W,64,61,"",99.3,94.6,64.5,.438,.500,.552,53.7,61.9,10.9,11.9,.521,20.6,34.5,.292,.448,12.8,31.6,.155
