Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2011-11-12,@,South Florida,REG (Non-Conf),L,59,61,"",112.2,116.0,52.6,.204,.327,.549,50.0,78.3,3.8,10.8,.551,10.0,31.0,.102,.480,7.5,34.3,.260
2,2011-11-16,@,Dartmouth,REG (Non-Conf),W,65,53,"",104.7,85.4,62.1,.320,.320,.564,64.5,43.5,11.3,13.5,.530,24.8,57.1,.240,.392,19.0,29.4,.255
3,2011-11-19,N,Marist,REG (Non-Conf),W,84,75,"",113.2,101.1,74.2,.848,.304,.651,43.6,66.7,13.5,10.8,.587,15.7,16.0,.652,.509,21.0,33.3,.321
4,2011-11-20,N,LIU Brooklyn,REG (Non-Conf),L,75,80,"",104.7,111.7,71.6,.200,.267,.571,53.1,48.4,12.6,13.9,.550,18.6,38.5,.150,.540,15.1,30.4,.520
5,2011-11-23,@,Old Dominion,REG (Non-Conf),W,65,63,OT,93.0,90.1,62.1,.397,.224,.472,55.6,69.6,5.7,2.1,.422,18.8,40.5,.276,.362,8.3,31.8,.246
6,2011-11-26,"",Siena,REG (Non-Conf),W,64,62,"",110.8,107.3,57.8,.259,.167,.528,58.2,56.0,5.2,6.1,.491,14.2,41.9,.204,.534,12.7,20.8,.341
7,2011-12-01,"",Harvard,REG (Non-Conf),L,48,55,"",81.9,93.8,58.6,.294,.196,.413,48.0,33.3,5.1,7.4,.382,13.4,25.0,.176,.563,21.6,11.1,.250
8,2011-12-03,@,Yale,REG (Non-Conf),L,52,68,"",80.5,105.2,64.6,.217,.217,.393,41.3,23.8,7.7,3.1,.375,9.6,23.1,.117,.552,22.2,29.2,.313
9,2011-12-07,@,Saint Louis,REG (Non-Conf),L,43,62,"",69.7,100.6,61.7,.341,.227,.421,43.6,50.0,13.0,6.9,.386,27.1,26.7,.205,.574,24.2,36.0,.170
10,2011-12-11,"",Quinnipiac,REG (Non-Conf),L,58,62,"",91.6,98.0,63.3,.440,.260,.480,44.9,39.1,3.2,9.1,.470,14.2,25.8,.220,.413,11.4,39.5,.159
