Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2017-11-10,"","",REG (Non-Conf),W,72,63,"",114.0,99.8,63.2,.281,.391,.496,62.7,37.0,6.3,10.0,.477,15.2,52.5,.172,.567,16.2,22.2,.077
2,2017-11-12,@,Ohio State,REG (Non-Conf),L,72,82,"",93.2,106.1,77.3,.288,.373,.537,38.6,37.5,7.8,7.5,.500,17.3,14.7,.220,.493,16.2,38.9,.239
3,2017-11-15,@,East Carolina,REG (Non-Conf),W,73,66,"",100.2,90.6,72.8,.642,.472,.528,48.4,76.2,8.2,13.9,.472,13.7,28.1,.434,.431,19.2,30.0,.276
4,2017-11-22,@,Elon,REG (Non-Conf),L,74,77,"",113.3,117.9,65.3,.100,.567,.589,50.8,51.9,6.1,15.4,.567,12.5,20.0,.100,.602,8.6,17.2,.102
5,2017-11-25,"",James Madison,REG (Non-Conf),W,69,68,"",108.8,107.2,63.4,.276,.517,.526,54.4,62.5,11.0,17.1,.509,14.4,35.5,.172,.587,14.9,23.1,.135
6,2017-11-28,@,Vanderbilt,REG (Non-Conf),L,62,74,"",96.2,114.8,64.5,.180,.311,.468,49.3,41.7,1.6,4.0,.451,12.0,28.6,.115,.490,9.5,29.4,.442
7,2017-12-02,@,VMI,REG (Non-Conf),W,63,50,"",99.9,79.3,63.1,.068,.305,.517,52.3,40.7,6.3,12.9,.508,16.5,33.3,.051,.380,20.2,31.4,.167
8,2017-12-06,@,Virginia Tech,REG (Non-Conf),L,68,95,"",102.1,142.6,66.6,.364,.364,.527,45.1,41.7,7.5,11.4,.464,16.8,30.0,.309,.700,9.8,33.3,.500
9,2017-12-09,"","",REG (Non-Conf),W,76,49,"",123.0,79.3,61.8,.190,.460,.553,71.2,83.3,12.9,11.8,.563,19.8,66.7,.079,.435,17.7,24.2,.037
10,2017-12-17,@,Nevada,REG (Non-Conf),L,62,77,"",85.9,106.7,72.2,.322,.424,.456,41.4,54.5,5.5,7.5,.432,11.7,15.8,.186,.475,10.9,28.1,.333
11,2017-12-19,@,San Francisco,REG (Non-Conf),L,41,52,"",66.9,84.9,61.3,.167,.300,.317,47.9,33.3,21.2,9.4,.267,9.8,30.8,.150,.471,24.7,31.3,.078
12,2017-12-22,N,North Carolina A&T,REG (Non-Conf),W,66,60,"",101.6,92.4,65.0,.259,.315,.544,50.0,44.0,4.6,0.0,.519,18.8,32.1,.185,.473,17.7,32.1,.125
