Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2024-11-04,"","",REG (Non-Conf),W,112,58,"",132.0,68.4,84.8,.185,.554,.560,68.9,70.5,21.2,0.0,.560,9.9,50.0,.098,.429,26.6,7.5,.179
2,2024-11-09,@,Lipscomb,REG (Non-Conf),L,69,78,"",111.9,126.5,61.7,.172,.534,.550,46.9,46.2,4.9,5.4,.552,13.7,32.4,.086,.543,8.3,36.7,.259
3,2024-11-13,@,Presbyterian,REG (Non-Conf),L,68,71,"",106.0,110.7,64.1,.158,.491,.555,56.1,61.5,10.9,11.8,.535,15.2,32.1,.123,.567,12.7,20.7,.231
4,2024-11-16,@,Duke,REG (Non-Conf),L,35,86,"",55.3,135.8,63.3,.053,.579,.300,39.1,64.3,11.1,0.0,.289,20.4,26.3,.035,.613,12.9,45.2,.161
5,2024-11-22,N,St. Thomas,REG (Non-Conf),W,81,73,"",117.1,105.5,69.2,.345,.400,.633,58.3,60.0,8.7,13.6,.636,16.9,30.8,.200,.509,13.1,20.6,.358
6,2024-11-23,@,Milwaukee,REG (Non-Conf),L,74,76,"",110.6,113.6,66.9,.246,.393,.543,42.2,43.3,3.0,10.0,.541,9.3,26.5,.131,.500,8.8,40.0,.333
7,2024-11-24,N,Portland State,REG (Non-Conf),L,74,79,"",107.6,114.8,68.8,.420,.520,.617,45.5,77.3,11.6,10.8,.570,20.0,28.6,.340,.540,12.4,37.0,.175
8,2024-12-01,"",North Alabama,REG (Non-Conf),W,74,54,"",110.6,80.7,66.9,.175,.365,.542,64.3,50.0,6.0,5.6,.532,16.0,42.9,.111,.389,13.8,14.3,.222
9,2024-12-04,"",Gardner-Webb,REG (Non-Conf),W,88,64,"",131.3,95.5,67.0,.172,.414,.701,57.1,67.6,10.4,3.4,.690,16.1,45.0,.138,.479,21.7,34.5,.375
10,2024-12-07,@,Elon,REG (Non-Conf),L,56,79,"",84.6,119.3,66.2,.110,.534,.365,44.9,76.2,12.1,0.0,.349,9.4,34.7,.068,.713,22.7,30.0,.255
