Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2023-11-06,@,Purdue,REG (Non-Conf),L,45,98,"",57.7,125.6,78.1,.206,.456,.301,35.9,64.7,14.1,0.0,.287,16.7,18.8,.088,.677,16.2,36.7,.226
2,2023-11-10,@,VCU,REG (Non-Conf),L,65,75,"",90.6,104.5,71.8,.212,.394,.447,44.8,65.2,16.7,6.1,.409,17.1,35.9,.167,.539,23.2,42.9,.392
3,2023-11-14,"","",REG (Non-Conf),W,96,52,"",123.9,67.1,77.5,.250,.408,.565,58.9,58.3,23.2,11.8,.533,8.6,39.5,.197,.410,28.6,20.0,.220
4,2023-11-17,"",South Carolina State,REG (Non-Conf),W,89,72,"",108.4,87.7,82.1,.732,.357,.590,48.6,52.0,13.4,23.4,.509,16.6,28.1,.571,.359,16.7,34.2,.406
5,2023-11-22,"",Alabama State,REG (Non-Conf),W,99,67,"",129.3,87.5,76.6,.242,.565,.716,56.7,72.2,6.5,2.5,.710,15.8,25.0,.177,.399,11.4,25.6,.174
6,2023-11-24,"",Merrimack,REG (Non-Conf),W,79,71,"",109.6,98.5,72.1,.283,.367,.580,59.3,66.7,12.5,20.0,.550,21.8,41.9,.217,.528,19.7,21.4,.283
7,2023-11-25,"",North Carolina A&T,REG (Non-Conf),W,101,83,"",123.0,101.1,82.1,.313,.373,.656,55.0,75.0,7.3,7.5,.619,13.5,25.0,.269,.508,13.6,18.8,.344
8,2023-11-30,"",Louisiana,REG (Non-Conf),W,88,65,"",117.9,87.1,74.6,.474,.298,.630,60.0,54.8,17.4,11.4,.588,17.7,44.0,.368,.421,16.0,30.0,.190
9,2023-12-03,"","",REG (Non-Conf),W,128,82,"",142.0,91.0,90.1,.291,.443,.712,53.2,68.1,18.9,13.9,.703,11.8,40.0,.215,.462,22.7,34.4,.338
10,2023-12-11,"",Alabama A&M,REG (Non-Conf),W,118,91,"",120.9,93.2,97.6,.500,.455,.722,50.0,69.4,19.5,9.3,.682,24.1,30.0,.424,.525,25.3,31.3,.443
11,2023-12-16,"",Belmont,REG (Non-Conf),W,99,93,"",126.2,118.6,78.4,.239,.343,.664,52.5,64.1,10.2,23.1,.657,13.9,30.0,.164,.616,18.6,24.1,.429
12,2023-12-19,@,Valparaiso,REG (Non-Conf),W,79,61,"",118.4,91.4,66.7,.175,.349,.579,55.2,56.3,6.0,8.6,.587,12.8,40.0,.079,.400,11.4,32.4,.138
13,2023-12-21,@,Texas Southern,REG (Non-Conf),W,87,65,"",105.1,78.5,82.8,.333,.455,.569,53.2,65.6,7.3,12.8,.568,19.1,34.3,.182,.336,17.7,31.0,.393
14,2024-01-03,"",Chattanooga,REG (Conf),W,89,74,"",122.2,101.6,72.8,.310,.586,.669,41.1,69.0,16.5,8.0,.647,13.1,11.5,.241,.545,21.9,33.3,.232
15,2024-01-06,@,The Citadel,REG (Conf),W,80,64,"",119.8,95.8,66.8,.125,.359,.590,50.9,54.5,21.0,10.7,.578,11.7,31.0,.094,.549,24.4,28.6,.157
16,2024-01-11,"",UNC Greensboro,REG (Conf),W,79,70,"",108.6,96.3,72.7,.473,.400,.586,52.3,50.0,12.4,9.4,.545,18.2,29.6,.345,.492,16.9,31.6,.164
17,2024-01-13,"",VMI,REG (Conf),W,134,96,"",140.8,100.9,95.2,.253,.310,.688,62.3,48.1,20.0,17.5,.672,13.3,45.9,.195,.627,25.8,18.8,.270
18,2024-01-16,@,Western Carolina,REG (Conf),W,75,71,"",105.6,100.0,71.0,.362,.310,.552,42.4,36.0,8.4,7.7,.500,10.5,10.0,.293,.453,10.0,30.6,.203
19,2024-01-20,"",Mercer,REG (Conf),W,87,80,"",114.4,105.2,76.1,.621,.310,.579,44.1,48.1,23.7,9.4,.517,10.7,25.7,.466,.623,26.2,29.2,.264
20,2024-01-24,@,Furman,REG (Conf),L,68,78,"",90.7,104.1,75.0,.156,.422,.495,47.8,50.0,16.0,9.1,.508,18.9,27.0,.047,.557,20.2,28.1,.164
21,2024-01-27,@,East Tennessee State,REG (Conf),W,75,72,"",115.1,110.5,65.2,.321,.434,.614,40.9,60.7,9.2,11.1,.604,12.8,17.9,.208,.457,12.3,42.1,.328
22,2024-01-31,"",Wofford,REG (Conf),W,81,79,"",123.1,120.1,65.8,.246,.456,.636,45.5,69.0,13.7,14.3,.614,14.7,28.6,.193,.631,16.0,37.0,.033
23,2024-02-03,@,Chattanooga,REG (Conf),W,78,56,"",116.3,83.5,67.1,.281,.421,.604,62.3,34.5,11.9,14.3,.596,14.6,35.7,.175,.407,15.0,15.2,.222
24,2024-02-08,@,UNC Greensboro,REG (Conf),W,78,69,"",111.0,98.2,70.3,.529,.490,.611,46.7,76.0,15.7,5.7,.608,15.8,21.4,.314,.517,21.1,31.3,.136
25,2024-02-10,@,VMI,REG (Conf),W,102,63,"",128.5,79.3,79.4,.299,.328,.667,45.3,55.0,17.6,5.3,.664,9.5,14.3,.194,.388,20.2,30.6,.310
26,2024-02-14,"",Western Carolina,REG (Conf),W,88,62,"",122.8,86.5,71.7,.500,.393,.635,50.9,53.6,9.8,17.9,.580,10.3,22.7,.411,.404,19.5,31.4,.281
27,2024-02-17,@,Mercer,REG (Conf),L,84,88,"",111.7,117.0,75.2,.621,.345,.559,49.2,40.0,8.0,4.2,.483,13.8,35.5,.483,.571,12.7,37.5,.254
28,2024-02-21,"",Furman,REG (Conf),W,74,72,"",105.3,102.5,70.3,.365,.481,.606,49.1,72.0,7.1,13.0,.567,18.7,18.5,.288,.518,16.8,23.3,.273
29,2024-02-24,"",East Tennessee State,REG (Conf),W,87,71,"",120.4,98.3,72.2,.310,.586,.654,45.3,54.8,13.8,16.2,.647,14.2,21.4,.207,.484,15.1,36.1,.177
30,2024-02-28,@,Wofford,REG (Conf),L,69,91,"",98.0,129.3,70.4,.509,.436,.505,41.2,47.6,8.5,0.0,.445,17.0,27.8,.364,.678,17.0,43.8,.186
31,2024-03-02,"",The Citadel,REG (Conf),W,92,80,"",121.8,105.9,75.6,.537,.519,.679,50.9,64.3,9.3,7.5,.620,16.1,21.7,.463,.544,16.8,26.7,.316
32,2024-03-09,N,Mercer,CTOURN,W,70,57,"",109.4,89.1,64.0,.117,.400,.553,54.5,48.1,7.8,5.1,.533,13.6,28.6,.100,.404,11.0,26.3,.193
33,2024-03-10,N,Furman,CTOURN,W,84,77,"",113.6,104.1,74.0,.627,.412,.634,53.0,53.6,10.8,21.7,.608,17.5,23.1,.431,.434,10.6,27.5,.393
34,2024-03-11,N,East Tennessee State,CTOURN,W,76,69,"",97.8,88.8,77.7,.698,.340,.538,44.8,47.8,11.6,13.9,.481,15.6,17.9,.472,.458,19.8,35.9,.254
