Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2011-11-11,"",Charleston Southern,REG (Non-Conf),W,72,67,"",88.6,82.4,81.3,.589,.286,.502,48.6,50.0,7.4,15.2,.446,21.0,37.1,.393,.358,22.0,40.5,.284
2,2011-11-14,"",Loyola Chicago,REG (Non-Conf),W,74,61,"",105.0,86.5,70.5,.627,.294,.559,52.6,54.2,7.1,21.1,.539,20.4,41.4,.373,.404,23.8,35.7,.489
3,2011-11-22,"",Maryland Eastern Shore,REG (Non-Conf),W,92,50,"",132.4,72.0,69.5,.377,.393,.640,65.7,71.9,7.2,22.6,.607,11.1,46.4,.295,.387,21.5,20.5,.170
4,2011-12-01,"",George Washington,REG (Non-Conf),W,69,56,"",92.4,75.0,74.7,.406,.344,.452,58.8,66.7,4.0,6.7,.414,14.5,41.7,.250,.352,14.9,27.3,.172
5,2011-12-04,@,Virginia Tech,REG (Non-Conf),W,69,61,"",94.7,83.8,72.8,.600,.236,.488,51.9,43.5,11.0,12.8,.445,14.5,33.3,.364,.362,14.8,31.7,.215
6,2011-12-08,N,West Virginia,REG (Non-Conf),L,80,85,2OT,93.5,99.4,68.4,.382,.309,.498,50.0,63.3,11.7,13.0,.485,18.3,33.3,.206,.532,18.8,28.1,.286
7,2011-12-11,"",North Florida,REG (Non-Conf),W,79,68,OT,95.5,82.2,73.5,.417,.208,.458,59.4,60.7,13.3,23.9,.403,17.3,54.3,.292,.461,22.8,35.3,.141
8,2011-12-17,N,Alabama,REG (Non-Conf),W,71,58,"",99.7,81.5,71.2,.635,.231,.525,53.3,69.6,11.2,10.0,.471,16.1,30.0,.423,.463,23.2,23.3,.148
9,2011-12-22,N,Southern Illinois,REG (Non-Conf),W,83,58,"",114.5,80.0,72.5,.696,.304,.678,59.7,56.0,8.3,10.3,.641,23.7,40.0,.522,.336,14.8,31.9,.279
10,2011-12-23,N,UTEP,REG (Non-Conf),W,78,70,"",118.6,106.5,65.8,.441,.203,.547,63.2,44.4,1.5,6.5,.508,14.4,51.6,.305,.523,15.7,23.1,.581
11,2011-12-25,N,Long Beach State,REG (Non-Conf),W,77,60,"",119.1,92.8,64.7,.500,.250,.598,52.3,53.8,6.2,13.2,.548,16.8,46.2,.385,.421,17.3,43.6,.211
12,2011-12-31,"",Howard,REG (Non-Conf),W,82,46,"",122.1,68.5,67.1,.456,.474,.591,57.5,69.0,8.9,7.7,.623,13.7,40.0,.193,.354,24.4,26.3,.250
13,2012-01-04,@,Kansas,REG (Conf),L,49,67,"",75.3,102.9,65.1,.281,.351,.379,33.3,33.3,16.9,11.9,.360,15.7,26.2,.140,.500,23.3,56.7,.218
14,2012-01-07,"",Missouri,REG (Conf),W,75,59,"",106.5,83.8,70.4,.368,.211,.560,62.1,64.3,2.8,28.0,.526,17.3,37.0,.263,.398,18.7,16.1,.408
15,2012-01-10,"",Baylor,REG (Conf),L,73,75,"",104.2,107.1,70.0,.460,.280,.599,45.7,72.0,7.1,2.6,.550,24.7,38.1,.360,.593,22.7,48.0,.204
16,2012-01-14,@,Oklahoma,REG (Conf),L,73,82,"",104.4,117.2,70.0,.281,.469,.503,61.9,64.0,8.6,7.1,.469,19.9,53.8,.203,.588,17.0,25.0,.431
17,2012-01-18,"",Texas,REG (Conf),W,84,80,"",114.7,109.2,73.3,.661,.254,.542,51.8,57.1,5.5,8.1,.534,13.4,51.6,.356,.517,18.8,48.0,.322
18,2012-01-21,@,Oklahoma State,REG (Conf),W,66,58,"",95.1,83.6,69.4,.727,.255,.446,64.5,30.0,5.8,10.0,.391,17.8,50.0,.418,.359,21.1,17.6,.543
