Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2013-11-09,"",Alabama A&M,REG (Non-Conf),W,88,52,"",132.3,78.2,66.5,.736,.245,.615,66.2,61.3,6.0,33.3,.623,11.2,46.4,.415,.339,10.9,20.0,.250
2,2013-11-17,"",Charleston Southern,REG (Non-Conf),W,109,93,"",136.4,116.4,79.9,.754,.316,.704,66.7,73.5,10.0,24.0,.675,13.4,38.5,.561,.602,14.6,7.1,.373
3,2013-11-21,N,UAB,REG (Non-Conf),W,97,94,2OT,103.1,99.9,75.3,.418,.418,.445,46.8,61.3,7.4,12.1,.385,7.6,37.3,.297,.406,14.1,42.0,.363
4,2013-11-22,N,Massachusetts,REG (Non-Conf),L,65,81,"",84.3,105.0,77.2,.219,.281,.460,45.8,52.0,7.8,21.1,.430,20.3,35.1,.156,.480,13.9,42.9,.135
5,2013-11-24,N,Davidson,REG (Non-Conf),W,79,58,"",112.0,82.2,70.6,.328,.310,.589,63.8,53.6,5.7,20.0,.543,16.2,33.3,.276,.424,13.0,16.7,.136
6,2013-11-30,"",San Diego,REG (Non-Conf),W,73,66,"",108.5,98.1,67.3,.592,.408,.581,64.4,71.4,3.0,15.8,.480,16.0,35.7,.531,.476,9.6,9.7,.113
7,2013-12-04,@,New Mexico State,REG (Non-Conf),W,79,70,"",110.4,97.9,71.5,.725,.235,.576,48.6,59.1,4.2,14.0,.490,15.9,31.3,.569,.419,16.4,36.8,.290
8,2013-12-07,"",Cincinnati,REG (Non-Conf),W,63,54,"",102.4,87.8,61.5,.568,.205,.564,55.4,45.5,8.1,6.7,.534,21.2,38.5,.364,.328,9.3,33.3,.230
9,2013-12-14,N,Kansas,REG (Non-Conf),L,63,80,"",95.4,121.1,66.1,.537,.259,.465,44.4,44.4,6.1,5.0,.352,12.9,30.6,.463,.565,11.9,37.0,.352
10,2013-12-17,"",New Mexico State,REG (Non-Conf),L,61,67,"",96.3,105.7,63.4,.558,.135,.464,49.2,33.3,9.5,10.3,.346,14.3,40.0,.481,.438,12.0,41.9,.321
11,2013-12-21,N,Marquette,REG (Non-Conf),W,75,68,"",111.1,100.7,67.5,.436,.436,.565,56.7,66.7,8.9,7.9,.518,15.3,36.7,.327,.518,14.7,23.3,.158
12,2013-12-23,"",Grand Canyon,REG (Non-Conf),W,80,68,"",115.2,97.9,69.4,.667,.250,.633,62.7,80.0,11.5,22.9,.583,14.8,33.3,.500,.517,15.7,16.7,.138
13,2014-01-04,"",Colorado State,REG (Conf),W,80,73,"",112.9,103.0,70.9,.476,.286,.518,56.1,55.6,1.4,12.8,.468,9.4,36.6,.333,.433,6.1,24.4,.224
14,2014-01-08,@,Wyoming,REG (Conf),W,72,69,OT,106.7,102.2,60.0,.306,.290,.507,55.0,48.1,11.9,14.7,.492,10.1,31.3,.177,.551,16.9,17.9,.306
15,2014-01-11,@,San Jose State,REG (Conf),W,69,65,"",96.4,90.8,71.6,.458,.339,.480,47.9,73.9,12.6,6.7,.458,8.9,18.9,.254,.476,15.3,20.6,.097
16,2014-01-15,"",UNLV,REG (Conf),L,73,76,"",114.7,119.4,63.6,.407,.407,.566,54.5,83.3,6.3,14.3,.500,9.8,25.0,.352,.573,9.0,14.8,.438
17,2014-01-18,@,Fresno State,REG (Conf),W,89,78,"",120.1,105.3,74.1,.837,.449,.650,52.2,53.8,5.4,8.6,.612,17.0,32.1,.592,.433,13.7,33.3,.433
18,2014-01-21,"",Boise State,REG (Conf),W,84,75,"",124.3,111.0,67.6,.633,.347,.659,41.9,64.3,13.3,18.4,.663,11.2,23.1,.388,.438,12.9,44.4,.297
19,2014-01-25,@,Colorado State,REG (Conf),W,68,66,"",102.9,99.8,66.1,.367,.408,.591,43.8,60.9,3.0,5.4,.541,16.0,7.7,.306,.375,7.7,31.6,.429
20,2014-01-28,@,Utah State,REG (Conf),W,78,65,"",126.7,105.6,61.6,.322,.322,.573,53.3,40.7,8.1,9.5,.525,8.1,38.7,.271,.481,12.8,31.0,.241
21,2014-02-01,"",San Jose State,REG (Conf),W,72,47,"",121.8,79.5,59.1,.345,.328,.533,61.3,74.1,11.8,12.5,.526,4.3,33.3,.190,.455,19.8,6.9,.159
22,2014-02-05,"",Wyoming,REG (Conf),W,66,61,OT,99.5,92.0,58.9,.481,.185,.497,66.1,43.5,6.0,5.7,.435,16.4,43.8,.352,.509,17.1,10.0,.111
23,2014-02-12,@,Boise State,REG (Conf),L,70,71,"",116.8,118.4,60.0,.628,.256,.627,44.4,40.9,3.3,15.2,.581,6.7,8.7,.465,.491,7.0,29.0,.241
24,2014-02-15,"",Nevada,REG (Conf),W,90,72,"",130.7,104.6,69.5,.362,.276,.662,50.0,84.4,8.7,11.9,.612,9.3,29.2,.328,.516,15.9,35.3,.111
25,2014-02-19,@,UNLV,REG (Conf),W,68,56,"",103.4,85.2,65.7,.254,.254,.514,52.1,40.7,4.6,17.9,.508,10.8,28.1,.136,.342,6.5,28.2,.250
26,2014-02-22,"",San Diego State,REG (Conf),W,58,44,"",94.9,72.0,61.1,.120,.260,.549,51.6,60.0,8.2,12.7,.540,19.7,23.8,.080,.338,11.9,34.1,.000
27,2014-02-25,"",Utah State,REG (Conf),W,67,58,"",104.1,90.1,64.3,.368,.281,.500,60.0,64.0,3.1,15.0,.491,13.0,33.3,.193,.448,8.6,15.4,.103
28,2014-03-02,@,Nevada,REG (Conf),W,72,58,"",114.0,91.8,63.2,.255,.364,.584,50.8,77.8,6.3,14.0,.545,10.2,22.2,.218,.397,6.7,28.9,.127
29,2014-03-05,"",Air Force,REG (Conf),W,80,52,"",110.4,71.8,72.4,.267,.450,.592,61.7,72.4,13.8,25.0,.567,15.1,25.9,.200,.409,21.3,9.1,.127
30,2014-03-08,@,San Diego State,REG (Conf),L,48,51,"",82.6,87.8,58.1,.286,.333,.503,52.7,68.4,3.4,10.3,.476,25.1,22.7,.190,.396,13.5,27.3,.271
31,2014-03-13,N,Fresno State,CTOURN,W,93,77,"",122.1,101.1,76.2,.745,.275,.673,64.4,72.4,5.3,16.7,.608,16.9,36.4,.608,.460,9.5,18.9,.302
32,2014-03-14,N,Boise State,CTOURN,W,70,67,"",106.7,102.2,65.6,.750,.375,.538,54.4,66.7,6.1,8.3,.500,13.3,33.3,.458,.459,10.4,28.9,.180
33,2014-03-15,N,San Diego State,CTOURN,W,64,58,"",108.2,98.1,59.1,.614,.455,.563,53.8,61.1,3.4,9.5,.477,19.8,42.3,.500,.402,9.5,38.5,.232
