Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2013-11-09,@,Vermont,REG (Non-Conf),W,74,64,"",108.0,93.4,68.5,.577,.308,.558,58.1,41.7,4.4,11.8,.519,16.4,33.3,.385,.431,12.2,18.8,.392
2,2013-11-13,"",Marist,REG (Non-Conf),W,81,62,"",117.8,90.2,68.8,.344,.262,.571,66.2,60.0,7.3,9.7,.549,14.5,43.8,.230,.446,12.2,13.9,.214
3,2013-11-16,"",Creighton,REG (Non-Conf),L,79,83,"",122.2,128.4,64.6,.291,.564,.631,51.0,73.1,3.1,11.8,.600,11.3,27.6,.236,.652,11.3,18.2,.179
4,2013-11-28,N,Louisiana State,REG (Non-Conf),L,65,82,"",90.6,114.3,71.7,.464,.286,.475,44.1,24.0,11.2,11.4,.473,14.9,27.8,.214,.614,20.0,30.4,.211
5,2013-11-29,N,Siena,REG (Non-Conf),W,78,66,"",116.2,98.3,67.1,.646,.313,.622,42.2,52.0,17.9,11.1,.604,17.2,28.6,.417,.456,20.4,47.2,.246
6,2013-12-01,N,Washington State,REG (Non-Conf),W,72,67,"",114.0,106.1,63.2,.321,.321,.558,58.6,44.4,3.2,21.4,.545,9.8,30.0,.196,.556,12.0,10.7,.130
7,2013-12-04,@,Temple,REG (Non-Conf),L,69,77,"",94.9,105.9,72.7,.246,.400,.475,52.7,40.0,2.7,4.5,.431,17.1,36.6,.200,.484,11.0,27.3,.295
8,2013-12-07,"",Villanova,REG (Non-Conf),L,68,98,"",90.6,130.6,75.1,.450,.333,.467,41.9,40.9,2.7,19.5,.400,13.1,20.6,.333,.535,5.6,40.0,.310
9,2013-12-18,"",Drexel,REG (Non-Conf),W,75,55,"",112.5,82.5,66.7,.393,.286,.564,54.3,43.3,4.5,11.4,.580,15.3,33.3,.179,.382,11.9,27.0,.236
10,2013-12-21,@,Loyola (MD),REG (Non-Conf),W,88,77,"",118.6,103.8,74.2,.769,.404,.620,53.3,79.2,4.0,8.8,.538,16.5,32.1,.615,.517,13.5,28.1,.293
11,2013-12-29,"",Boston University,REG (Non-Conf),W,73,67,"",108.1,99.2,67.6,.472,.283,.563,49.1,58.3,5.9,12.5,.500,15.6,31.0,.377,.460,11.8,32.1,.161
12,2013-12-31,"",Binghamton,REG (Non-Conf),W,71,44,"",115.2,71.4,61.7,.269,.500,.605,71.2,80.8,8.1,6.9,.635,17.0,39.3,.096,.337,10.7,5.3,.173
13,2014-01-04,"",Denver,REG (Non-Conf),W,53,52,"",92.4,90.7,57.3,.479,.208,.450,59.7,50.0,15.7,21.7,.417,18.1,40.0,.271,.523,21.4,14.8,.163
14,2014-01-08,@,Massachusetts,REG (Conf),L,62,66,"",93.2,99.2,66.5,.362,.383,.563,57.9,65.2,4.5,12.5,.553,23.6,26.9,.213,.482,11.0,16.1,.236
15,2014-01-11,@,George Mason,REG (Conf),W,84,80,"",115.0,109.5,73.1,.531,.327,.685,55.8,48.3,9.6,10.0,.663,18.6,17.4,.388,.579,14.0,13.8,.111
16,2014-01-15,"",Duquesne,REG (Conf),W,84,75,"",117.2,104.6,71.7,.292,.563,.769,56.9,87.1,5.6,10.8,.823,28.7,27.3,.104,.479,11.8,27.9,.114
17,2014-01-18,@,Pennsylvania,REG (Non-Conf),W,85,68,"",119.3,95.5,71.2,.218,.436,.700,60.7,77.4,5.6,2.4,.709,19.8,21.7,.127,.508,13.2,12.1,.098
18,2014-01-22,"",Rhode Island,REG (Conf),W,61,57,"",91.6,85.6,66.6,.884,.326,.500,44.4,57.9,7.5,22.0,.465,17.6,26.5,.488,.412,17.9,34.5,.175
19,2014-01-25,@,Richmond,REG (Conf),L,62,77,"",100.0,124.2,62.0,.143,.314,.415,55.8,38.5,4.8,7.7,.414,9.7,43.5,.057,.583,10.1,25.8,.438
20,2014-01-29,@,Dayton,REG (Conf),W,60,57,"",91.1,86.6,65.8,.467,.378,.546,44.4,47.6,9.1,24.0,.533,19.1,11.1,.267,.472,19.3,22.2,.132
21,2014-02-01,"",Massachusetts,REG (Conf),W,73,68,"",104.7,97.5,69.8,.784,.255,.521,48.4,66.7,4.3,5.1,.471,12.5,27.3,.490,.528,18.3,27.6,.226
22,2014-02-05,"",Saint Louis,REG (Conf),L,49,65,"",73.0,96.8,67.2,.638,.319,.400,52.5,33.3,11.9,24.3,.330,21.7,30.6,.383,.500,18.3,16.0,.300
23,2014-02-08,"",VCU,REG (Conf),W,69,62,"",101.3,91.0,68.1,.351,.368,.519,54.5,52.0,8.8,13.0,.491,15.3,32.4,.228,.450,13.2,21.9,.133
24,2014-02-15,@,La Salle,REG (Conf),W,75,64,"",113.0,96.4,66.4,.431,.333,.610,41.0,52.0,9.0,20.0,.559,11.5,14.8,.353,.460,16.2,38.2,.095
25,2014-02-19,@,Rhode Island,REG (Conf),W,57,54,"",94.4,89.5,60.4,.286,.327,.512,47.5,50.0,8.3,2.6,.490,11.2,14.3,.184,.406,11.6,22.6,.208
26,2014-02-22,"",Fordham,REG (Conf),W,87,72,"",126.7,104.9,68.7,.388,.592,.750,56.7,58.6,2.9,11.6,.745,24.7,39.1,.286,.478,9.8,32.4,.087
27,2014-02-25,"",Dayton,REG (Conf),W,79,53,"",126.2,84.7,62.6,.417,.313,.687,41.7,67.9,9.6,19.5,.677,9.4,13.6,.292,.357,13.6,42.1,.127
28,2014-03-01,@,St. Bonaventure,REG (Conf),W,83,74,"",113.4,101.1,73.2,.480,.460,.676,56.1,55.6,6.8,18.8,.620,20.7,27.3,.420,.459,15.5,25.7,.295
29,2014-03-05,@,George Washington,REG (Conf),L,71,76,"",106.5,114.0,66.6,.393,.464,.534,43.9,76.0,6.0,8.6,.518,9.5,23.5,.232,.536,14.0,34.4,.309
30,2014-03-09,"",La Salle,REG (Conf),L,63,71,"",93.9,105.8,67.1,.400,.400,.481,53.6,68.2,0.0,7.3,.464,17.6,30.6,.218,.434,6.9,21.2,.472
31,2014-03-14,N,Dayton,CTOURN,W,70,67,"",106.4,101.9,65.8,.455,.455,.523,49.2,52.2,4.6,5.4,.500,8.2,21.1,.273,.545,10.1,11.1,.107
32,2014-03-15,N,St. Bonaventure,CTOURN,W,67,48,"",99.1,71.0,67.6,.609,.348,.565,50.7,66.7,8.9,9.1,.522,19.1,20.0,.413,.271,11.4,26.8,.271
33,2014-03-16,N,VCU,CTOURN,W,65,61,"",99.5,93.4,65.3,.400,.340,.546,52.1,54.2,3.1,10.9,.540,14.4,19.4,.220,.408,6.5,23.8,.123
