Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2025-11-03,"",Tarleton State,REG (Non-Conf),W,96,76,"",131.0,103.7,73.3,.840,.360,.686,52.7,46.4,8.2,9.1,.630,12.5,26.9,.660,.461,16.1,24.1,.569
2,2025-11-06,"",Texas A&MâCorpus Christi,REG (Non-Conf),W,69,58,"",96.6,81.2,71.4,.475,.271,.477,49.4,76.2,5.6,13.5,.390,11.1,25.0,.390,.348,12.9,31.9,.182
3,2025-11-11,"",Murray State,REG (Non-Conf),W,102,91,"",123.9,110.5,82.3,.405,.216,.578,57.4,45.7,12.1,8.3,.520,11.1,42.1,.338,.589,17.0,23.3,.290
4,2025-11-15,"",Butler,REG (Non-Conf),W,87,85,"",115.2,112.5,75.5,.234,.203,.612,50.8,50.0,15.9,8.8,.594,17.4,40.7,.172,.563,17.8,41.2,.222
5,2025-11-18,"",ArkansasâPine Bluff,REG (Non-Conf),W,106,60,"",128.6,72.8,82.5,.400,.415,.685,61.8,73.0,12.1,14.6,.662,13.4,30.4,.308,.373,18.4,22.2,.149
6,2025-11-21,"",Arkansas State,REG (Non-Conf),W,100,69,"",121.1,83.5,82.6,.213,.307,.605,37.1,70.7,31.5,11.8,.600,8.8,27.8,.133,.460,31.2,52.9,.175
7,2025-11-24,"",Radford,REG (Non-Conf),W,89,72,"",110.7,89.6,80.4,.542,.441,.600,60.5,63.0,7.5,20.0,.542,16.8,29.4,.424,.413,11.4,14.3,.217
8,2025-11-28,@,Mississippi State,REG (Non-Conf),W,87,81,OT,107.5,100.1,71.9,.319,.375,.525,56.8,50.0,3.7,9.5,.500,11.7,31.1,.208,.443,7.9,16.3,.271
9,2025-12-03,@,Vanderbilt,REG (Non-Conf),L,69,88,"",100.3,127.9,68.8,.383,.283,.486,53.2,48.0,2.9,0.0,.433,14.5,34.3,.283,.619,5.5,22.2,.159
10,2025-12-07,N,Texas A&M,REG (Non-Conf),W,93,80,OT,107.9,92.8,76.6,.424,.333,.586,48.6,54.8,10.4,10.8,.508,11.2,22.6,.394,.408,15.5,31.7,.310
