Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2022-11-07,@,Mississippi State,REG (Non-Conf),L,44,63,"",63.7,91.2,69.1,.036,.357,.386,41.4,50.0,11.6,8.8,.375,25.0,19.4,.036,.475,19.7,35.3,.119
2,2022-11-11,"",UTSA,REG (Non-Conf),W,75,55,"",104.2,76.4,72.0,.375,.339,.568,57.6,59.3,19.5,13.6,.545,18.5,33.3,.250,.402,23.5,22.2,.275
3,2022-11-14,"","",REG (Non-Conf),W,91,73,"",103.8,83.3,87.7,.500,.353,.541,58.0,73.3,12.5,19.4,.485,16.8,35.9,.368,.460,20.0,24.5,.053
4,2022-11-17,"",TexasâRio Grande Valley,REG (Non-Conf),W,97,75,"",129.5,100.2,74.9,.286,.386,.610,53.7,64.7,18.7,0.0,.564,10.2,37.5,.257,.713,30.7,22.7,.450
5,2022-11-22,N,Cal State Bakersfield,REG (Non-Conf),L,63,73,"",90.2,104.6,69.8,.339,.371,.438,50.0,40.0,11.5,5.7,.379,13.3,33.3,.258,.605,18.0,27.6,.070
6,2022-11-23,N,Alcorn State,REG (Non-Conf),W,98,67,"",134.4,91.9,72.9,.439,.456,.711,50.9,51.5,11.0,5.1,.684,13.8,28.0,.351,.491,19.3,31.3,.214
7,2022-11-25,@,UTEP,REG (Non-Conf),L,67,72,"",88.3,94.9,75.9,.313,.375,.456,47.9,37.5,10.5,2.9,.414,17.9,30.0,.219,.529,23.7,30.3,.353
8,2022-11-30,@,TexasâRio Grande Valley,REG (Non-Conf),L,82,89,"",107.4,116.5,76.4,.281,.297,.565,39.6,70.0,11.8,0.0,.508,14.2,24.1,.266,.613,20.0,41.7,.453
9,2022-12-07,"","",REG (Non-Conf),W,100,63,"",131.4,82.8,76.1,.284,.203,.595,65.3,41.5,15.8,8.7,.581,11.6,51.4,.189,.450,22.6,22.5,.150
10,2022-12-13,@,Arizona,REG (Non-Conf),L,61,99,"",78.3,127.1,77.9,.107,.480,.387,34.7,56.5,12.8,6.1,.367,11.3,20.0,.080,.692,17.5,36.0,.267
11,2022-12-16,"","",REG (Non-Conf),W,104,69,"",130.4,86.5,79.8,.375,.297,.690,57.9,67.6,17.6,8.0,.656,14.7,34.8,.313,.475,22.7,26.5,.180
12,2022-12-20,@,Oklahoma State,REG (Non-Conf),L,58,81,"",78.4,109.5,74.0,.154,.508,.416,37.9,52.4,8.1,0.0,.392,15.7,16.7,.108,.623,19.2,25.0,.175
13,2022-12-28,"","",REG (Non-Conf),W,88,74,"",116.0,97.5,75.9,.235,.441,.582,53.0,54.5,14.5,2.9,.574,14.7,36.4,.147,.516,18.8,30.3,.161
14,2022-12-31,@,Northwestern State,REG (Conf),W,65,59,"",94.1,85.4,69.1,.500,.222,.486,54.3,33.3,7.2,6.3,.407,11.9,24.1,.389,.409,11.4,24.4,.076
