Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2022-11-07,"",Montana State,REG (Non-Conf),W,60,54,"",95.1,85.6,63.1,.264,.396,.503,45.8,34.8,6.3,2.6,.491,11.8,11.5,.151,.413,14.2,27.3,.212
2,2022-11-09,"","",REG (Non-Conf),W,101,50,"",132.5,65.6,76.2,.284,.507,.664,60.6,47.4,9.2,10.5,.649,11.6,35.7,.209,.292,23.7,21.1,.358
3,2022-11-12,@,Nevada,REG (Non-Conf),L,46,59,"",75.9,97.4,60.6,.218,.418,.379,47.8,43.8,1.7,3.3,.336,10.3,18.9,.164,.422,9.0,18.8,.314
4,2022-11-18,"",Grambling State,REG (Non-Conf),W,81,48,"",109.3,64.8,74.1,.242,.576,.550,57.3,57.1,18.9,2.4,.530,15.0,34.3,.167,.348,21.8,22.5,.161
5,2022-11-21,N,Wichita State,REG (Non-Conf),L,43,55,"",71.6,91.5,60.1,.153,.390,.340,44.9,43.8,5.0,5.4,.305,14.8,30.3,.119,.433,12.7,41.7,.050
6,2022-11-22,N,Northern Iowa,REG (Non-Conf),W,69,67,"",110.6,107.4,62.4,.250,.383,.514,60.3,42.3,4.8,7.3,.500,11.8,37.5,.150,.526,5.9,19.4,.103
7,2022-11-26,"","",REG (Non-Conf),W,110,53,"",147.6,71.1,74.5,.181,.486,.704,67.6,55.8,8.1,7.7,.701,10.3,42.9,.125,.373,14.7,17.4,.045
8,2022-11-29,"",Alcorn State,REG (Non-Conf),W,80,72,"",129.5,116.6,61.8,.429,.429,.678,52.9,63.0,4.9,16.3,.653,13.2,35.0,.327,.475,6.8,35.5,.250
9,2022-12-03,@,Wyoming,REG (Non-Conf),W,66,58,"",101.3,89.0,65.2,.370,.413,.610,46.4,47.6,10.7,8.0,.543,15.6,4.3,.348,.433,14.6,24.2,.100
10,2022-12-07,"",Loyola Marymount,REG (Non-Conf),L,65,69,"",94.0,99.7,69.2,.262,.361,.474,49.2,40.0,7.2,5.7,.459,16.9,31.4,.148,.585,21.7,26.9,.132
