Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2021-11-09,"",LIU,REG (Non-Conf),W,98,64,"",135.0,88.2,72.6,.403,.484,.663,63.8,42.4,19.3,11.4,.629,14.0,46.4,.323,.491,21.7,20.0,.140
2,2021-11-11,"",Prairie View A&M,REG (Non-Conf),W,92,76,"",121.1,100.1,76.0,.407,.444,.714,57.9,39.4,9.2,23.9,.713,23.7,34.8,.278,.477,11.8,26.5,.234
3,2021-11-13,"",Davidson,REG (Non-Conf),W,65,60,"",92.9,85.7,70.0,.396,.500,.570,51.7,50.0,18.6,8.3,.542,23.0,20.7,.271,.470,22.1,17.2,.260
4,2021-11-15,"",Samford,REG (Non-Conf),W,77,55,"",103.7,74.1,74.2,.439,.561,.559,56.9,68.0,6.7,17.6,.535,13.8,22.6,.281,.379,17.6,11.8,.190
5,2021-11-18,"",Nevada,REG (Non-Conf),W,73,70,"",105.8,101.5,69.0,.172,.547,.527,53.6,39.3,7.2,5.0,.531,9.2,25.8,.078,.544,15.1,12.0,.140
6,2021-11-22,"",Morgan State,REG (Non-Conf),W,83,67,"",106.3,85.8,78.1,.293,.569,.628,61.9,55.2,6.4,8.0,.603,20.5,23.1,.224,.424,10.8,10.8,.167
7,2021-11-25,N,Towson,REG (Non-Conf),W,71,61,"",111.5,95.8,63.7,.275,.490,.616,50.9,40.0,9.4,8.8,.598,16.0,23.1,.196,.422,16.7,24.1,.511
8,2021-11-26,N,UAB,REG (Non-Conf),W,63,61,"",88.4,85.6,71.3,.435,.391,.568,59.3,42.9,4.2,4.3,.554,28.4,21.7,.261,.408,10.5,16.7,.200
9,2021-12-04,"",UNLV,REG (Non-Conf),W,83,62,"",116.1,86.7,71.5,.085,.479,.562,62.3,48.5,15.4,13.9,.549,13.0,39.4,.070,.447,16.9,16.7,.193
10,2021-12-08,"",Fresno State,REG (Non-Conf),W,71,63,"",108.1,95.9,65.7,.207,.431,.557,45.2,35.7,13.7,14.0,.552,13.6,29.6,.121,.460,16.1,42.9,.097
11,2021-12-18,N,Grand Canyon,REG (Non-Conf),L,48,49,"",79.6,81.3,60.3,.100,.283,.382,52.8,42.9,14.9,13.2,.375,16.0,40.0,.050,.400,16.5,35.1,.091
12,2021-12-19,@,Arizona State,REG (Non-Conf),W,66,65,"",88.7,87.4,74.4,.302,.566,.545,44.9,52.2,12.1,19.1,.547,25.7,21.6,.151,.423,14.6,34.1,.070
13,2021-12-22,"",Southern Illinois,REG (Non-Conf),W,64,52,"",96.4,78.3,66.4,.176,.333,.579,56.5,42.3,10.5,15.2,.559,22.4,23.1,.137,.368,17.4,19.4,.245
14,2021-12-28,"","",REG (Non-Conf),W,111,78,"",142.1,99.8,78.1,.429,.635,.732,67.2,60.0,9.0,11.1,.714,15.6,43.5,.333,.476,12.0,18.4,.286
15,2022-01-06,N,Loyola Chicago,REG (Non-Conf),L,74,79,"",110.6,118.1,66.9,.133,.417,.580,43.4,46.9,7.5,11.8,.583,13.6,20.7,.067,.583,12.3,29.2,.296
16,2022-01-08,"",San Diego,REG (Conf),W,88,73,"",123.5,102.4,71.3,.314,.300,.547,52.1,45.7,11.2,6.3,.543,8.0,41.5,.171,.475,16.9,34.4,.246
17,2022-01-13,"",Loyola Marymount,REG (Conf),W,97,73,"",123.6,93.0,78.5,.239,.479,.613,59.7,54.3,15.3,13.2,.592,13.2,34.3,.183,.549,22.5,7.4,.333
18,2022-01-15,"",Brigham Young,REG (Conf),L,69,71,"",94.6,97.4,72.9,.431,.354,.441,51.4,42.9,8.2,20.5,.346,12.3,35.0,.369,.491,15.3,26.7,.241
19,2022-01-20,@,Gonzaga,REG (Conf),L,62,78,"",84.9,106.8,73.1,.230,.344,.458,51.5,36.4,8.2,9.5,.410,16.1,22.9,.197,.508,11.3,18.2,.283
20,2022-01-22,@,Pepperdine,REG (Conf),W,71,45,"",104.5,66.3,67.9,.219,.531,.502,51.3,57.7,16.2,12.1,.484,13.5,32.5,.141,.330,23.3,27.8,.189
21,2022-01-27,"",St. Mary's (CA),REG (Conf),L,70,72,"",108.3,111.4,64.7,.259,.352,.577,49.2,33.3,6.2,15.4,.574,14.2,25.0,.148,.484,9.4,29.0,.213
22,2022-01-29,"",Santa Clara,REG (Conf),W,88,85,"",115.6,111.7,76.1,.221,.324,.586,53.0,51.5,6.6,11.6,.551,12.8,20.6,.191,.571,7.8,12.5,.206
