Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2016-11-11,"","",REG (Non-Conf),W,135,76,"",151.2,85.1,89.3,.238,.452,.722,75.0,56.9,10.1,20.6,.720,16.1,59.5,.167,.508,22.6,10.3,.154
2,2016-11-14,"",Eastern Illinois,REG (Non-Conf),W,70,67,"",93.9,89.9,74.6,.679,.264,.499,53.5,47.6,13.4,8.1,.425,19.5,30.6,.472,.424,16.0,22.9,.288
3,2016-11-17,@,UAB,REG (Non-Conf),L,51,74,"",68.8,99.8,74.2,.141,.465,.337,42.1,57.9,8.1,13.5,.317,10.6,20.4,.085,.566,22.9,18.5,.264
4,2016-11-21,@,Eastern Illinois,REG (Non-Conf),L,67,71,"",92.5,98.1,72.4,.519,.462,.517,58.9,42.9,8.3,21.9,.462,26.2,37.1,.365,.500,12.8,21.1,.224
5,2016-11-23,@,San Francisco,REG (Non-Conf),L,67,79,"",99.4,117.2,67.4,.241,.345,.518,42.9,37.0,5.9,0.0,.517,14.5,20.0,.121,.630,17.5,28.6,.204
6,2016-11-25,@,Hawaii,REG (Non-Conf),W,65,63,"",91.5,88.7,71.0,.400,.320,.546,47.4,40.9,14.1,19.4,.490,21.2,25.9,.320,.438,21.6,33.3,.250
7,2016-12-01,"",South Florida,REG (Non-Conf),L,74,80,"",95.5,103.2,77.5,.343,.448,.475,54.3,58.3,14.2,11.9,.440,16.1,39.0,.224,.559,21.2,24.1,.237
8,2016-12-04,"",Alabama State,REG (Non-Conf),W,83,65,"",112.7,88.2,73.3,.414,.379,.598,60.0,55.2,9.5,6.5,.578,18.7,37.5,.276,.417,15.5,23.3,.250
9,2016-12-10,"",Alabama A&M,REG (Non-Conf),W,88,59,"",125.8,84.3,70.0,.188,.435,.585,56.2,51.5,4.3,17.8,.572,9.6,37.8,.130,.348,12.5,25.0,.357
10,2016-12-14,N,"",REG (Non-Conf),W,114,52,"",132.6,60.5,86.0,.375,.347,.672,63.4,69.0,12.8,11.4,.653,11.5,30.0,.278,.300,17.0,17.3,.143
11,2016-12-17,@,Southern California,REG (Non-Conf),L,77,82,"",107.7,114.7,71.5,.273,.409,.516,46.9,38.5,8.4,19.1,.477,12.9,36.8,.212,.508,11.0,38.5,.306
