Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2025-11-03,@,UCF,REG (Non-Conf),L,78,82,"",102.3,107.5,76.3,.387,.355,.531,46.4,61.5,9.2,11.1,.460,13.0,35.5,.339,.536,18.0,40.0,.393
2,2025-11-07,@,Iona,REG (Non-Conf),L,73,81,"",97.7,108.5,74.7,.286,.397,.510,52.1,42.9,9.4,11.8,.500,17.3,35.1,.159,.525,15.1,29.4,.300
3,2025-11-10,"",Molloy,REG (Non-Conf),W,95,61,"",119.9,77.0,79.2,.205,.521,.593,62.8,59.5,10.1,8.2,.589,12.1,37.1,.123,.407,14.9,16.3,.057
4,2025-11-14,@,Bucknell,REG (Non-Conf),W,83,77,"",109.8,101.9,75.6,.561,.421,.575,50.8,57.7,11.9,6.5,.544,14.3,31.3,.368,.500,19.8,29.0,.305
5,2025-11-19,@,Temple,REG (Non-Conf),L,76,81,"",107.9,115.0,70.5,.210,.452,.557,51.9,39.3,5.7,2.9,.524,11.7,25.0,.177,.570,13.4,16.7,.480
6,2025-11-28,N,La Salle,REG (Non-Conf),W,63,58,"",94.1,86.6,67.0,.186,.441,.490,43.8,54.2,7.5,11.6,.483,15.7,24.2,.102,.422,16.9,35.5,.155
7,2025-11-29,N,Merrimack,REG (Non-Conf),W,78,58,"",112.9,84.0,69.1,.357,.375,.595,64.9,69.2,5.8,15.4,.545,15.5,37.0,.304,.390,10.9,10.0,.203
8,2025-11-30,@,Pennsylvania,REG (Non-Conf),W,77,60,"",115.2,89.8,66.8,.353,.333,.647,57.1,51.9,9.0,12.8,.588,20.1,38.9,.333,.369,11.0,35.6,.185
9,2025-12-03,@,Columbia,REG (Non-Conf),L,70,72,"",104.4,107.4,67.0,.400,.309,.535,46.9,37.5,9.0,14.3,.500,13.3,25.8,.273,.517,15.5,33.3,.207
10,2025-12-07,@,Pittsburgh,REG (Non-Conf),W,80,73,"",129.0,117.7,62.0,.327,.364,.629,51.1,58.6,4.8,4.0,.600,8.6,29.2,.255,.563,13.3,26.1,.396
11,2025-12-10,"",Old Westbury,REG (Non-Conf),W,92,23,"",145.0,36.2,63.5,.266,.500,.638,75.3,50.0,12.6,21.2,.664,12.2,56.3,.109,.196,19.4,9.8,.059
12,2025-12-13,@,Syracuse,REG (Non-Conf),W,70,69,"",118.2,116.5,59.2,.113,.340,.627,49.1,50.0,10.1,14.7,.604,13.9,33.3,.113,.526,11.0,37.9,.158
13,2025-12-21,"",Quinnipiac,REG (Non-Conf),W,74,66,"",102.5,91.4,72.2,.359,.453,.494,56.3,37.5,2.8,10.8,.445,14.8,37.1,.266,.418,10.2,25.0,.246
14,2025-12-29,"",Campbell,REG (Conf),W,86,72,"",127.9,107.1,67.2,.333,.421,.651,61.7,45.2,5.9,5.7,.640,15.4,50.0,.228,.460,8.8,30.6,.242
15,2026-01-03,@,Drexel,REG (Conf),W,70,67,"",116.1,111.1,60.3,.333,.373,.592,54.0,52.0,3.3,13.9,.569,11.9,32.1,.235,.458,4.1,28.6,.200
16,2026-01-08,@,Towson,REG (Conf),W,78,67,"",114.6,98.5,68.0,.615,.442,.580,50.7,27.3,7.3,5.4,.510,10.6,31.0,.481,.407,14.5,34.2,.322
17,2026-01-10,"",Monmouth,REG (Conf),W,67,64,OT,93.3,89.1,63.8,.559,.441,.449,55.8,50.0,8.4,8.8,.322,12.8,34.1,.492,.404,13.9,19.4,.316
18,2026-01-15,@,Stony Brook,REG (Conf),L,71,76,"",112.4,120.3,63.2,.180,.508,.536,50.9,66.7,4.7,16.7,.508,8.3,31.3,.148,.579,8.6,24.0,.175
19,2026-01-17,"",Elon,REG (Conf),L,85,89,"",126.1,132.0,67.4,.356,.508,.616,51.7,50.0,5.9,11.8,.585,13.8,38.7,.271,.598,9.2,33.3,.393
20,2026-01-22,@,North Carolina A&T,REG (Conf),L,78,79,"",113.8,115.2,68.6,.328,.541,.553,39.1,44.0,7.3,3.0,.516,7.8,21.2,.246,.473,9.9,41.9,.464
21,2026-01-24,@,William & Mary,REG (Conf),L,82,89,"",119.4,129.6,68.7,.217,.464,.539,50.7,39.3,4.4,11.1,.500,8.4,40.0,.188,.549,6.1,38.9,.155
22,2026-01-29,"",College of Charleston,REG (Conf),L,64,66,"",91.5,94.4,69.9,.064,.410,.398,51.1,61.5,8.6,10.4,.397,9.1,38.8,.026,.402,9.5,34.1,.197
23,2026-01-31,@,Monmouth,REG (Conf),W,73,57,"",113.2,88.4,64.5,.192,.500,.643,61.8,51.9,3.1,2.4,.625,22.0,37.5,.154,.408,8.4,19.4,.133
24,2026-02-05,"",Northeastern,REG (Conf),W,80,63,"",121.4,95.6,65.9,.238,.365,.570,61.3,60.0,7.6,20.7,.540,11.4,36.4,.190,.529,14.8,10.3,.176
25,2026-02-07,"",Towson,REG (Conf),W,71,49,"",115.8,79.9,61.3,.281,.351,.550,56.3,60.0,8.2,16.2,.518,8.5,34.5,.211,.352,14.9,28.6,.204
26,2026-02-12,@,College of Charleston,REG (Conf),W,66,62,"",92.7,87.1,71.2,.426,.541,.450,56.8,50.0,7.0,26.9,.385,10.9,27.8,.311,.411,14.5,15.8,.286
27,2026-02-14,@,UNC Wilmington,REG (Conf),L,66,70,"",106.4,112.9,62.0,.434,.453,.516,46.9,30.0,4.8,5.9,.462,9.9,26.5,.321,.500,8.4,30.0,.458
28,2026-02-19,"",Hampton,REG (Conf),W,79,43,"",125.4,68.2,63.0,.138,.345,.639,57.1,51.5,9.5,13.5,.629,8.8,30.4,.103,.300,14.4,27.5,.117
29,2026-02-21,@,Northeastern,REG (Conf),W,82,68,"",127.0,105.3,64.6,.407,.481,.636,47.8,32.1,1.5,9.5,.620,8.5,22.6,.278,.462,7.8,30.6,.123
30,2026-02-28,"",Stony Brook,REG (Conf),W,67,58,"",95.4,82.6,70.2,.542,.604,.555,51.4,55.6,10.0,24.1,.490,17.7,16.1,.417,.369,11.1,22.0,.154
31,2026-03-03,"",Drexel,REG (Conf),W,62,51,"",103.9,85.4,59.7,.255,.364,.503,62.1,33.3,11.7,13.6,.482,17.4,42.9,.164,.429,14.3,20.0,.184
32,2026-03-08,N,William & Mary,CTOURN,W,92,61,"",141.1,93.6,65.2,.484,.581,.603,55.9,42.9,9.2,0.0,.565,6.2,41.7,.355,.402,15.0,28.1,.522
33,2026-03-09,N,Towson,CTOURN,W,68,65,OT,113.5,108.5,53.2,.175,.476,.498,54.0,37.5,3.3,2.2,.468,6.8,48.4,.143,.411,5.4,40.6,.226
34,2026-03-10,N,Monmouth,CTOURN,W,75,69,"",111.3,102.4,67.4,.483,.379,.526,60.9,43.5,10.4,3.1,.448,13.4,41.7,.397,.500,12.2,18.2,.255
