Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2013-11-08,"",UNC Wilmington,REG (Non-Conf),W,82,39,"",109.2,51.9,75.1,.358,.179,.523,58.9,61.3,9.3,24.5,.493,11.3,37.1,.239,.236,14.5,27.3,.069
2,2013-11-10,"",Omaha,REG (Non-Conf),W,83,75,"",104.5,94.4,79.4,.875,.250,.523,58.2,57.1,8.8,16.3,.402,18.5,48.6,.679,.451,16.0,34.1,.155
3,2013-11-14,"",Maryland Eastern Shore,REG (Non-Conf),W,109,63,"",127.5,73.7,85.5,.632,.250,.616,64.0,68.6,9.4,12.0,.566,11.9,45.9,.471,.347,15.2,22.4,.147
4,2013-11-17,"",Abilene Christian,REG (Non-Conf),W,103,41,"",145.9,58.1,70.6,.361,.344,.721,56.5,65.8,15.6,16.1,.697,6.5,20.0,.295,.287,22.2,18.9,.185
5,2013-11-22,"",Pennsylvania,REG (Non-Conf),W,86,55,"",108.4,69.4,79.3,.606,.273,.506,56.8,42.3,17.7,14.3,.439,10.5,43.6,.424,.388,27.6,28.6,.172
6,2013-11-28,N,Xavier,REG (Non-Conf),W,77,74,OT,99.1,95.2,69.1,.500,.338,.458,49.4,70.8,7.7,20.0,.397,12.5,40.9,.338,.438,17.1,41.0,.281
7,2013-11-29,N,UTEP,REG (Non-Conf),W,89,53,"",141.9,84.5,62.7,.373,.271,.641,65.7,71.0,3.2,13.3,.602,6.7,40.0,.305,.394,8.8,13.5,.231
8,2013-11-30,N,Villanova,REG (Non-Conf),L,83,88,OT,95.3,101.0,77.4,.304,.348,.525,42.6,62.1,9.2,24.0,.500,17.7,18.2,.203,.540,19.7,34.3,.317
9,2013-12-03,"",Notre Dame,REG (Non-Conf),W,98,93,"",133.5,126.7,73.4,.500,.224,.683,59.3,60.6,4.1,9.8,.629,14.3,44.0,.431,.574,8.3,29.4,.221
10,2013-12-07,N,Drake,REG (Non-Conf),W,83,66,"",123.9,98.5,67.0,.469,.281,.530,65.3,37.9,7.5,20.7,.477,6.0,43.6,.344,.500,11.3,9.1,.138
11,2013-12-09,"",Fairleigh Dickinson,REG (Non-Conf),W,92,59,"",124.8,80.0,73.7,.386,.157,.555,64.5,55.9,10.8,7.0,.514,8.8,47.1,.286,.377,12.2,21.4,.154
12,2013-12-13,@,Iowa State,REG (Non-Conf),L,82,85,"",103.7,107.5,79.0,.304,.246,.519,58.8,59.4,7.6,2.4,.493,12.2,31.7,.203,.525,11.6,12.8,.390
13,2013-12-22,"",ArkansasâPine Bluff,REG (Non-Conf),W,86,61,"",111.8,79.3,77.0,.574,.362,.719,61.5,75.9,13.0,10.3,.723,31.1,47.6,.383,.400,19.8,31.8,.138
14,2013-12-31,"",Nebraska,REG (Conf),W,67,57,"",92.4,78.6,72.5,.813,.125,.504,48.7,45.5,8.3,16.3,.469,18.4,24.2,.458,.336,12.7,33.3,.179
15,2014-01-05,@,Wisconsin,REG (Conf),L,71,75,"",99.0,104.5,71.8,.391,.156,.468,57.4,40.0,9.8,16.1,.422,11.6,40.6,.266,.472,13.6,27.8,.472
16,2014-01-09,"",Northwestern,REG (Conf),W,93,67,"",124.9,89.9,74.5,.706,.275,.683,61.5,75.9,13.4,17.1,.647,18.1,36.0,.529,.432,15.5,22.5,.271
17,2014-01-12,@,Ohio State,REG (Conf),W,84,74,"",112.9,99.5,74.4,.426,.279,.573,56.7,48.3,6.7,11.4,.516,10.9,33.3,.344,.509,20.1,20.6,.304
18,2014-01-19,"",Minnesota,REG (Conf),W,94,73,"",129.7,100.7,72.5,.627,.339,.614,54.3,41.4,8.3,2.4,.568,11.6,38.2,.458,.491,15.8,30.6,.276
19,2014-01-22,@,Michigan,REG (Conf),L,67,75,"",100.3,112.3,66.8,.396,.189,.532,50.8,56.0,9.0,6.5,.491,18.2,30.0,.283,.534,13.2,30.3,.224
20,2014-01-25,@,Northwestern,REG (Conf),W,76,50,"",113.6,74.8,66.9,.370,.222,.598,69.6,60.7,10.5,8.6,.565,17.0,39.1,.278,.400,14.4,9.1,.109
21,2014-01-28,"",Michigan State,REG (Conf),L,69,71,OT,99.3,102.2,61.7,.896,.250,.504,49.3,38.9,5.8,16.7,.406,12.8,21.2,.625,.508,11.6,26.3,.186
22,2014-02-01,@,Illinois,REG (Conf),W,81,74,"",113.9,104.1,71.1,.536,.286,.577,60.0,50.0,14.1,12.2,.509,17.6,44.1,.429,.500,15.2,22.6,.321
23,2014-02-04,"",Ohio State,REG (Conf),L,69,76,"",99.0,109.0,69.7,.317,.333,.500,61.4,40.7,4.3,15.2,.475,15.8,40.6,.200,.582,17.7,12.0,.388
24,2014-02-08,"",Michigan,REG (Conf),W,85,67,"",132.8,104.7,64.0,.361,.279,.595,59.4,75.9,14.1,25.9,.557,8.9,42.9,.279,.510,14.2,20.7,.269
25,2014-02-15,@,Penn State,REG (Conf),W,82,70,"",117.2,100.0,70.0,.727,.345,.554,52.2,59.1,5.7,20.4,.464,7.5,35.5,.564,.423,10.7,34.2,.231
26,2014-02-22,"",Wisconsin,REG (Conf),L,74,79,"",115.2,123.0,63.9,.141,.219,.542,50.8,61.3,7.8,7.7,.516,9.3,35.5,.125,.540,9.2,35.3,.175
27,2014-02-25,@,Minnesota,REG (Conf),L,89,95,"",121.7,129.9,73.1,.344,.391,.598,50.0,54.8,12.3,13.3,.563,14.9,36.7,.266,.724,17.2,30.0,.490
28,2014-02-27,@,Indiana,REG (Conf),L,86,93,"",102.7,111.0,83.8,.314,.286,.534,58.8,50.0,11.9,11.6,.514,18.3,42.1,.200,.569,16.5,20.0,.466
29,2014-03-02,"",Purdue,REG (Conf),W,83,76,"",113.6,104.1,76.1,.600,.267,.538,44.8,65.4,16.4,12.8,.475,6.1,24.3,.433,.544,18.3,30.0,.246
30,2014-03-06,@,Michigan State,REG (Conf),L,76,86,"",106.7,120.7,71.2,.250,.333,.566,40.9,53.6,14.0,3.2,.525,16.2,25.9,.217,.688,19.9,35.3,.417
31,2014-03-08,"",Illinois,REG (Conf),L,63,66,"",103.8,108.8,60.7,.259,.315,.519,46.4,66.7,11.5,17.1,.500,11.7,31.3,.167,.528,15.6,33.3,.167
32,2014-03-13,N,Northwestern,CTOURN,L,62,67,"",100.2,108.3,61.9,.290,.387,.439,53.4,65.0,11.3,23.8,.371,11.3,39.5,.258,.648,20.6,20.0,.227
