Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2010-11-12,"","",REG (Non-Conf),W,82,65,"",98.4,78.0,83.4,.417,.300,.570,54.8,41.9,14.4,5.0,.558,22.6,38.7,.250,.356,21.0,33.3,.273
2,2010-11-17,@,Evansville,REG (Non-Conf),L,73,77,"",101.5,107.1,71.9,.242,.306,.528,50.8,32.1,11.1,2.8,.508,19.7,40.0,.161,.520,19.4,36.7,.471
3,2010-11-19,"","",REG (Non-Conf),W,71,61,"",102.0,87.6,69.6,.400,.364,.542,53.2,66.7,11.5,10.3,.491,18.6,34.4,.309,.519,25.7,26.7,.113
4,2010-11-22,"",Troy,REG (Non-Conf),W,81,70,"",98.3,84.9,82.4,.435,.500,.541,57.7,44.0,9.7,3.1,.484,20.3,29.7,.339,.453,18.0,17.1,.188
5,2010-11-30,"",San Jose State,REG (Non-Conf),W,72,63,"",98.0,85.7,73.5,.433,.350,.498,42.1,44.0,10.9,2.3,.458,13.2,23.1,.283,.437,19.6,37.8,.127
6,2010-12-02,@,UC Riverside,REG (Non-Conf),L,75,82,"",103.2,112.9,72.7,.271,.357,.475,45.2,34.6,12.4,8.3,.429,10.2,35.7,.214,.526,17.6,41.9,.386
7,2010-12-04,@,Pepperdine,REG (Non-Conf),W,86,81,"",120.0,113.0,71.7,.500,.431,.599,39.7,67.9,5.6,10.0,.578,10.0,25.0,.328,.448,13.6,47.2,.500
8,2010-12-11,@,Houston,REG (Non-Conf),W,68,63,"",101.4,94.0,67.1,.296,.315,.552,52.0,72.0,7.5,9.6,.537,15.2,25.8,.185,.371,8.5,29.5,.212
9,2010-12-20,"",Samford,REG (Non-Conf),L,73,74,"",99.3,100.7,73.5,.368,.386,.545,56.3,58.3,12.2,12.5,.500,18.3,25.8,.281,.564,17.9,15.2,.218
10,2010-12-23,@,Tulsa,REG (Non-Conf),L,67,92,"",86.8,119.2,77.2,.491,.345,.494,36.1,55.0,14.3,5.7,.418,16.1,11.8,.382,.625,19.7,33.3,.283
11,2010-12-30,@,Bowling Green,REG (Non-Conf),L,59,70,"",83.2,98.7,70.9,.468,.426,.513,47.5,68.4,9.9,2.6,.468,25.8,19.4,.319,.547,16.8,23.3,.226
12,2011-01-03,@,Oklahoma State,REG (Non-Conf),L,63,79,"",93.9,117.8,67.1,.222,.370,.528,37.7,68.2,14.9,11.4,.509,15.6,14.7,.148,.641,22.1,21.1,.435
13,2011-01-08,"",Sam Houston State,REG (Conf),L,59,62,"",93.4,98.1,63.2,.153,.356,.466,51.5,45.8,3.2,11.1,.458,15.9,30.3,.085,.464,11.4,27.3,.200
14,2011-01-12,@,Texas A&MâCorpus Christi,REG (Conf),W,55,47,"",91.7,78.4,60.0,.200,.300,.502,52.5,57.1,13.3,2.7,.460,18.0,28.0,.180,.385,17.1,29.4,.135
