Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2011-11-11,"","",REG (Non-Conf),W,85,57,"",108.2,72.5,78.6,.429,.143,.561,61.3,48.4,8.9,2.7,.524,18.3,39.4,.302,.420,20.8,21.4,.179
2,2011-11-17,N,Wichita State,REG (Non-Conf),L,58,67,"",84.2,97.2,68.9,.388,.224,.500,41.5,61.9,13.1,5.4,.480,22.7,15.6,.224,.517,19.0,33.3,.083
3,2011-11-18,N,Maryland,REG (Non-Conf),L,71,78,"",114.2,125.5,62.2,.426,.352,.547,43.9,61.5,9.7,5.9,.546,11.0,29.4,.222,.591,10.8,40.6,.236
4,2011-11-20,N,Western Michigan,REG (Non-Conf),W,81,76,"",119.5,112.1,67.8,.474,.368,.580,55.9,65.4,2.9,16.2,.518,13.6,36.4,.386,.509,9.2,25.7,.364
5,2011-11-23,@,Air Force,REG (Non-Conf),W,76,73,OT,107.4,103.2,62.9,.233,.400,.570,61.8,51.7,1.4,9.3,.567,20.3,42.9,.133,.444,7.5,25.0,.290
6,2011-11-28,"",Georgia,REG (Non-Conf),W,70,68,"",108.7,105.6,64.4,.740,.280,.518,50.0,50.0,3.1,2.6,.480,9.4,31.4,.440,.492,11.7,32.4,.095
7,2011-11-30,@,Colorado State,REG (Non-Conf),L,64,65,"",88.7,90.0,72.2,.509,.351,.452,58.5,47.6,9.7,8.1,.447,17.5,35.1,.228,.529,20.1,10.7,.192
8,2011-12-07,"",Fresno State,REG (Non-Conf),W,71,64,"",108.2,97.5,65.6,.865,.324,.680,57.6,68.4,4.6,2.6,.595,24.6,23.5,.730,.410,10.3,28.6,.230
9,2011-12-09,"",Wyoming,REG (Non-Conf),L,54,65,"",83.1,100.0,65.0,.388,.327,.465,46.4,26.3,13.9,6.9,.429,20.5,25.8,.245,.543,20.9,28.0,.326
10,2011-12-19,"",Cal State Bakersfield,REG (Non-Conf),W,70,64,"",108.5,99.2,64.5,.565,.217,.600,50.0,52.2,10.9,12.2,.522,17.1,38.1,.478,.458,18.6,42.4,.169
11,2011-12-22,"",Texas Southern,REG (Non-Conf),W,56,51,"",89.1,81.1,62.9,.444,.467,.514,58.2,88.9,4.8,7.1,.489,25.9,37.9,.267,.458,22.0,19.2,.146
12,2011-12-28,"","",REG (Non-Conf),W,92,34,"",131.8,48.7,69.8,.448,.241,.654,78.1,56.3,7.2,16.7,.595,14.6,56.5,.397,.250,18.8,9.8,.107
13,2011-12-31,"",Utah,REG (Conf),W,73,33,"",121.3,54.8,60.2,.340,.500,.628,65.7,62.5,10.0,20.0,.600,17.1,42.9,.260,.245,17.3,17.9,.132
14,2012-01-05,"",Washington,REG (Conf),W,87,69,"",110.9,88.0,78.5,.509,.255,.637,48.5,44.4,10.2,7.7,.564,19.9,28.0,.455,.403,15.9,39.0,.153
15,2012-01-07,"",Washington State,REG (Conf),W,71,60,"",111.0,93.8,64.0,.469,.469,.592,53.0,60.9,7.8,12.9,.561,18.9,32.3,.327,.442,17.6,28.6,.269
16,2012-01-12,@,California,REG (Conf),L,50,57,"",74.2,84.5,67.4,.489,.404,.432,50.7,66.7,1.5,6.3,.372,22.7,22.9,.319,.368,10.5,22.2,.263
17,2012-01-14,@,Stanford,REG (Conf),L,64,84,"",95.6,125.5,67.0,.228,.298,.507,41.8,33.3,7.5,0.0,.474,14.8,25.8,.175,.627,14.3,37.5,.392
18,2012-01-19,"",Arizona State,REG (Conf),W,69,54,"",109.4,85.6,63.1,.532,.298,.586,57.1,47.8,9.5,11.5,.521,18.1,30.4,.426,.500,21.1,19.2,.125
19,2012-01-21,"",Arizona,REG (Conf),W,64,63,"",98.8,97.2,64.8,.481,.315,.482,45.7,40.9,7.7,14.3,.444,8.3,23.3,.296,.373,12.6,37.5,.400
20,2012-01-26,@,Southern California,REG (Conf),W,74,50,"",107.2,72.4,69.1,.473,.309,.549,68.1,44.0,8.7,5.9,.500,15.1,33.3,.345,.364,11.1,7.1,.119
21,2012-01-28,@,UCLA,REG (Conf),L,60,77,"",93.8,120.4,64.0,.280,.300,.530,49.0,47.8,9.4,5.1,.530,19.8,25.0,.140,.683,17.6,19.0,.115
22,2012-02-02,"",Oregon State,REG (Conf),W,82,60,"",106.3,77.8,77.1,.375,.268,.621,61.2,65.5,13.0,7.9,.571,20.5,30.8,.321,.397,18.3,19.5,.241
23,2012-02-04,"",Oregon,REG (Conf),W,72,71,"",95.8,94.5,75.2,.638,.383,.588,45.2,54.5,9.3,16.3,.521,19.7,7.4,.489,.484,16.5,25.7,.159
24,2012-02-09,@,Arizona,REG (Conf),L,57,71,"",82.4,102.7,69.1,.237,.322,.434,41.2,68.2,5.8,12.5,.407,14.4,15.8,.153,.469,14.5,26.7,.542
25,2012-02-11,@,Arizona State,REG (Conf),W,63,49,"",97.5,75.8,64.6,.478,.283,.558,54.2,52.4,12.4,15.6,.522,19.9,26.9,.326,.425,23.0,24.2,.075
26,2012-02-18,@,Utah,REG (Conf),W,55,48,"",87.0,75.9,63.2,.358,.208,.443,62.3,52.6,4.7,8.1,.377,15.1,27.3,.283,.411,10.9,5.6,.036
27,2012-02-23,"",Stanford,REG (Conf),L,50,74,"",73.0,108.1,68.5,.556,.352,.366,33.8,37.5,13.1,10.3,.333,8.1,18.6,.259,.570,22.3,40.0,.158
28,2012-02-26,"",California,REG (Conf),W,70,57,"",111.3,90.6,62.9,.194,.323,.517,57.6,33.3,6.4,8.8,.492,6.9,30.0,.145,.430,12.1,13.8,.280
29,2012-03-01,@,Oregon,REG (Conf),L,81,90,"",115.0,127.8,70.4,.345,.309,.633,45.1,43.3,9.9,14.0,.591,19.0,32.0,.291,.614,13.6,42.3,.351
30,2012-03-03,@,Oregon State,REG (Conf),L,69,83,"",95.8,115.2,72.1,.482,.143,.501,46.0,25.9,11.1,7.9,.500,16.9,29.4,.232,.602,17.2,34.5,.333
31,2012-03-07,N,Utah,CTOURN,W,53,41,"",86.7,67.0,61.2,.674,.256,.467,48.3,40.0,16.3,12.5,.360,13.7,18.8,.512,.400,27.0,15.4,.225
32,2012-03-08,N,Oregon,CTOURN,W,63,62,"",96.6,95.1,65.2,.255,.273,.511,39.7,40.0,7.7,4.3,.500,10.2,14.8,.145,.426,11.1,41.7,.059
33,2012-03-09,N,California,CTOURN,W,70,59,"",110.6,93.2,63.3,.360,.280,.598,44.6,44.0,15.8,6.1,.550,13.3,19.2,.300,.480,22.9,33.3,.245
34,2012-03-10,N,Arizona,CTOURN,W,53,51,"",90.5,87.1,58.6,.320,.260,.460,60.3,31.6,10.2,6.7,.430,12.2,30.8,.200,.418,10.8,15.6,.204
