Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2021-11-09,"",Prairie View A&M,REG (Non-Conf),W,87,68,"",124.7,97.4,69.8,.400,.564,.665,63.3,79.3,11.5,9.1,.645,19.6,42.3,.291,.569,19.4,13.0,.196
2,2021-11-12,"",Texas Southern,REG (Non-Conf),W,67,58,"",98.7,85.5,67.9,.310,.362,.503,50.0,54.2,11.8,2.4,.474,14.2,26.7,.207,.445,18.6,28.1,.164
3,2021-11-15,"",Southern Utah,REG (Non-Conf),W,70,51,"",98.5,71.7,71.1,.042,.403,.477,51.4,48.3,12.7,8.8,.472,9.8,26.5,.028,.383,17.8,25.0,.083
4,2021-11-17,"",Bellarmine,REG (Non-Conf),W,73,64,"",107.5,94.2,67.9,.585,.472,.539,48.1,58.3,10.3,0.0,.500,8.1,16.7,.377,.564,21.7,9.1,.234
5,2021-11-22,N,Notre Dame,REG (Non-Conf),W,62,59,"",96.6,91.9,64.2,.277,.319,.583,56.1,39.1,3.1,8.3,.574,19.6,12.0,.170,.444,11.7,9.4,.204
6,2021-11-23,N,Oregon,REG (Non-Conf),W,62,50,"",96.9,78.2,64.0,.229,.333,.582,53.4,64.0,10.9,7.0,.594,18.4,8.0,.104,.412,17.5,12.1,.157
7,2021-11-24,N,Wisconsin,REG (Non-Conf),L,55,61,"",87.8,97.4,62.6,.240,.300,.494,47.5,42.9,4.8,11.4,.460,21.2,25.0,.180,.402,11.0,33.3,.286
8,2021-11-29,"",UC Riverside,REG (Non-Conf),W,67,50,"",111.0,82.9,60.4,.073,.418,.589,61.1,53.6,3.3,2.9,.582,13.7,20.8,.055,.460,12.9,6.7,.080
9,2021-12-02,@,Utah State,REG (Non-Conf),W,60,58,"",91.7,88.6,65.5,.093,.426,.532,48.4,66.7,10.7,10.5,.509,22.1,24.1,.093,.406,18.5,30.3,.283
10,2021-12-04,@,Colorado State,REG (Non-Conf),L,58,74,"",86.4,110.2,67.2,.294,.412,.499,55.6,38.1,10.4,10.8,.451,20.5,24.1,.235,.613,15.7,8.0,.170
11,2021-12-11,"",UC Santa Barbara,REG (Non-Conf),W,80,59,"",118.2,87.2,67.7,.200,.283,.609,59.6,64.5,14.8,7.9,.583,13.2,30.8,.167,.480,21.2,11.5,.245
12,2021-12-14,"","",REG (Non-Conf),W,76,39,"",108.9,55.9,69.8,.472,.415,.586,62.9,50.0,14.3,8.7,.557,17.7,44.4,.321,.250,16.7,25.6,.109
13,2021-12-17,N,San Diego State,REG (Non-Conf),L,53,63,"",82.6,98.2,64.2,.269,.385,.452,53.3,31.6,10.9,6.8,.413,18.1,32.1,.192,.491,18.8,28.1,.185
14,2021-12-22,"",Missouri State,REG (Non-Conf),W,75,58,"",116.7,90.2,64.3,.250,.179,.599,61.2,53.3,6.2,0.0,.571,13.8,27.3,.196,.538,16.9,11.1,.038
15,2021-12-28,"",Yale,REG (Non-Conf),W,87,60,"",115.8,79.9,75.1,.328,.328,.588,60.4,46.9,20.0,10.3,.547,15.9,38.7,.266,.541,30.2,9.1,.143
16,2022-01-08,@,Brigham Young,REG (Conf),L,43,52,"",66.6,80.6,64.5,.103,.397,.353,52.1,58.8,6.2,7.0,.328,22.8,35.0,.086,.402,15.2,25.8,.125
17,2022-01-13,@,Pepperdine,REG (Conf),W,77,62,"",114.7,92.4,67.1,.373,.471,.641,50.8,66.7,7.4,7.3,.647,13.0,15.4,.216,.475,15.7,21.2,.102
18,2022-01-20,"",Santa Clara,REG (Conf),W,73,65,"",109.5,97.5,66.7,.300,.417,.532,52.4,46.2,7.5,2.3,.508,9.3,31.3,.200,.500,17.2,25.8,.121
19,2022-01-22,@,Loyola Marymount,REG (Conf),W,83,51,"",132.4,81.4,62.7,.169,.441,.651,60.4,65.6,11.2,10.3,.619,9.9,36.0,.169,.396,19.0,17.9,.271
20,2022-01-27,@,San Francisco,REG (Conf),W,72,70,"",111.4,108.3,64.7,.230,.148,.532,50.8,39.3,9.3,2.9,.484,9.4,29.0,.213,.574,14.2,25.0,.148
21,2022-01-29,"",Pepperdine,REG (Conf),W,81,57,"",127.9,90.0,63.3,.259,.328,.622,48.2,46.7,20.5,2.9,.595,14.4,39.3,.207,.479,23.1,42.9,.229
22,2022-02-03,@,Portland,REG (Conf),W,75,54,"",110.8,79.8,67.7,.106,.515,.541,50.8,58.6,13.3,7.5,.530,8.0,20.0,.076,.426,21.4,10.7,.298
23,2022-02-05,"",Loyola Marymount,REG (Conf),W,71,60,"",119.5,101.0,59.4,.409,.500,.676,58.3,66.7,5.0,5.4,.602,14.6,26.3,.409,.500,13.2,20.7,.091
24,2022-02-08,@,Santa Clara,REG (Conf),L,72,77,"",106.0,113.4,67.9,.233,.317,.540,46.4,57.7,8.8,0.0,.500,13.0,24.2,.200,.607,13.9,21.7,.161
25,2022-02-10,"",San Diego,REG (Conf),W,86,57,"",129.0,85.5,66.7,.159,.365,.635,62.5,51.5,13.5,10.5,.603,10.6,37.5,.159,.422,17.9,18.8,.275
26,2022-02-12,@,Gonzaga,REG (Conf),L,58,74,"",86.3,110.1,67.2,.153,.288,.458,43.3,52.2,4.5,4.7,.432,8.7,6.1,.119,.600,12.8,11.1,.145
27,2022-02-17,"",San Francisco,REG (Conf),W,69,64,"",98.0,90.9,70.4,.250,.333,.514,54.0,38.5,18.5,3.4,.475,11.8,19.2,.200,.491,18.0,21.6,.121
28,2022-02-19,"",Brigham Young,REG (Conf),W,69,64,"",100.8,93.5,68.4,.259,.407,.569,46.4,42.3,14.6,2.4,.556,15.4,17.9,.167,.491,20.7,25.0,.161
29,2022-02-24,@,San Diego,REG (Conf),W,60,46,"",96.3,73.8,62.3,.140,.340,.563,56.1,40.0,16.0,7.7,.540,18.4,16.0,.120,.385,17.8,12.5,.115
30,2022-02-26,"",Gonzaga,REG (Conf),W,67,57,"",93.7,79.7,71.5,.131,.262,.517,50.8,44.4,12.6,15.6,.492,13.4,13.8,.115,.408,17.9,17.6,.133
31,2022-03-07,N,Santa Clara,CTOURN,W,75,72,"",114.9,110.3,65.3,.281,.228,.580,50.0,39.3,1.5,9.8,.544,8.5,21.4,.228,.445,3.8,30.0,.234
32,2022-03-08,N,Gonzaga,CTOURN,L,69,82,"",102.8,122.2,67.1,.211,.281,.550,48.9,29.6,7.4,5.6,.518,13.8,19.2,.175,.654,12.9,14.3,.269
