Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2020-11-25,"",Sacred Heart,REG (Non-Conf),W,86,63,"",119.9,87.9,71.7,.227,.121,.588,60.3,57.5,13.9,9.5,.614,11.0,38.7,.076,.440,14.4,23.8,.060
2,2020-11-27,"",Fairleigh Dickinson,REG (Non-Conf),W,96,75,"",118.8,92.8,80.8,.385,.292,.624,58.0,48.6,14.9,19.6,.623,16.3,37.5,.231,.485,18.7,24.3,.132
3,2020-11-29,"",Hofstra,REG (Non-Conf),W,70,56,"",90.4,72.4,77.4,.527,.255,.509,57.7,70.8,10.3,19.4,.473,17.9,23.5,.327,.349,16.3,15.9,.190
4,2020-12-08,"",Syracuse,REG (Non-Conf),W,79,69,"",109.7,95.8,72.0,.310,.414,.594,62.5,67.9,8.3,6.3,.560,20.3,41.4,.241,.474,15.1,20.0,.241
5,2020-12-14,@,Maryland,REG (Conf),W,74,60,"",108.7,88.1,68.1,.267,.317,.547,49.3,62.1,7.3,12.2,.558,10.6,21.9,.117,.377,11.5,28.2,.230
6,2020-12-20,"",Illinois,REG (Conf),W,91,88,"",121.2,117.2,75.1,.581,.323,.575,50.8,41.4,10.7,16.7,.532,10.2,35.1,.403,.611,15.6,28.6,.175
7,2020-12-23,@,Ohio State,REG (Conf),L,68,80,"",94.5,111.2,71.9,.293,.431,.515,35.4,50.0,4.2,7.7,.500,12.0,8.8,.172,.500,13.3,35.5,.379
8,2020-12-29,"",Purdue,REG (Conf),W,81,76,"",124.9,117.2,64.9,.304,.375,.632,46.6,42.9,10.8,9.1,.598,7.2,15.4,.250,.551,10.9,28.1,.186
9,2021-01-02,"",Iowa,REG (Conf),L,75,77,"",103.7,106.5,72.3,.169,.324,.489,49.3,61.3,15.2,21.1,.500,11.5,34.9,.056,.527,18.3,30.0,.321
10,2021-01-05,@,Michigan State,REG (Conf),L,45,68,"",68.1,103.0,66.1,.288,.203,.335,32.8,55.6,19.7,11.4,.331,8.2,14.6,.102,.531,20.5,34.8,.327
11,2021-01-09,"",Ohio State,REG (Conf),L,68,79,"",102.2,118.8,66.5,.152,.303,.481,41.5,44.8,12.0,12.0,.477,6.6,21.1,.076,.612,15.0,29.6,.388
12,2021-01-15,"",Wisconsin,REG (Conf),L,54,60,"",82.3,91.4,65.7,.104,.284,.384,58.8,24.0,9.1,13.8,.388,14.6,39.5,.030,.407,12.3,18.9,.296
13,2021-01-21,@,Penn State,REG (Conf),L,67,75,"",96.0,107.4,69.8,.180,.279,.506,40.6,66.7,11.5,5.6,.500,15.3,21.2,.098,.545,17.4,38.7,.273
14,2021-01-24,@,Indiana,REG (Conf),W,74,70,"",110.3,104.4,67.1,.321,.415,.606,54.5,55.6,11.9,17.5,.585,11.6,20.0,.226,.518,14.7,16.7,.214
15,2021-01-28,"",Michigan State,REG (Conf),W,67,37,"",101.5,56.0,66.0,.200,.317,.510,58.0,46.2,21.2,19.4,.475,15.4,40.6,.167,.321,24.6,27.0,.018
16,2021-01-31,@,Northwestern,REG (Conf),W,64,56,"",91.7,80.3,69.8,.468,.468,.557,49.1,52.2,11.5,14.3,.543,23.9,15.4,.277,.458,24.3,20.7,.250
17,2021-02-04,"",Minnesota,REG (Conf),W,76,72,"",114.3,108.3,66.5,.510,.306,.624,53.1,50.0,12.0,15.2,.592,17.6,38.5,.367,.453,13.2,36.8,.219
18,2021-02-10,@,Iowa,REG (Conf),L,66,79,"",99.7,119.4,66.2,.094,.438,.494,43.3,64.3,9.1,10.8,.484,11.9,27.8,.063,.525,11.5,38.7,.267
19,2021-02-13,"",Northwestern,REG (Conf),W,64,50,"",94.6,73.9,67.7,.286,.339,.503,62.1,39.1,8.9,22.2,.446,15.9,27.6,.250,.382,15.3,10.8,.145
20,2021-02-18,@,Michigan,REG (Conf),L,64,71,"",95.2,105.6,67.2,.290,.194,.454,42.6,32.0,5.9,18.9,.427,2.8,18.9,.177,.519,14.9,20.8,.327
21,2021-02-21,"",Maryland,REG (Conf),L,59,68,"",88.1,101.5,67.0,.255,.400,.479,50.0,47.6,9.0,7.4,.427,18.5,22.6,.218,.532,15.4,20.7,.383
22,2021-02-24,"",Indiana,REG (Conf),W,74,63,"",102.5,87.3,72.2,.098,.459,.579,52.1,73.3,12.5,23.3,.582,16.9,19.4,.049,.426,15.7,22.5,.180
23,2021-03-01,@,Nebraska,REG (Conf),L,51,72,"",76.7,108.3,66.5,.105,.404,.426,43.1,27.3,9.0,20.0,.412,17.8,16.7,.070,.593,17.8,24.1,.148
24,2021-03-06,@,Minnesota,REG (Conf),W,77,70,OT,95.5,86.9,71.6,.387,.323,.525,50.0,51.9,12.4,7.9,.500,16.0,18.2,.242,.359,14.3,25.6,.375
25,2021-03-11,N,Indiana,CTOURN,W,61,50,"",95.8,78.5,63.7,.150,.383,.475,56.7,66.7,6.3,10.0,.450,13.5,33.3,.117,.393,12.5,24.3,.107
26,2021-03-12,N,Illinois,CTOURN,L,68,90,"",92.4,122.3,73.6,.407,.204,.528,30.5,28.0,12.2,11.4,.481,14.6,7.4,.296,.566,15.6,50.0,.344
