Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2016-11-11,"",Dartmouth,REG (Non-Conf),W,84,61,"",108.5,78.8,77.4,.329,.286,.519,61.5,33.3,15.5,26.2,.507,11.0,44.7,.186,.389,23.6,14.8,.352
2,2016-11-14,"",Marist,REG (Non-Conf),W,107,65,"",145.8,88.6,73.4,.500,.339,.697,69.0,60.0,8.2,12.1,.661,11.5,52.0,.403,.436,19.0,18.2,.309
3,2016-11-16,"",Brown,REG (Non-Conf),W,79,72,"",108.4,98.8,72.9,.423,.308,.633,49.1,53.3,9.6,21.3,.635,17.2,26.9,.250,.427,14.9,32.3,.306
4,2016-11-19,N,Cincinnati,REG (Non-Conf),W,76,71,"",117.4,109.7,64.7,.339,.356,.555,53.3,65.4,7.7,12.1,.508,12.7,42.9,.271,.509,14.7,37.5,.321
5,2016-11-20,N,Duke,REG (Non-Conf),L,65,75,"",98.7,113.9,65.8,.271,.186,.488,49.2,40.0,4.6,17.9,.449,10.7,29.4,.203,.500,10.5,29.0,.250
6,2016-11-25,"",Belmont,REG (Non-Conf),W,82,73,"",115.2,102.6,71.2,.411,.179,.613,45.3,48.4,12.6,11.8,.589,13.0,22.2,.286,.451,15.2,37.8,.295
7,2016-11-29,@,Valparaiso,REG (Non-Conf),L,62,65,"",91.4,95.8,67.9,.169,.288,.486,43.6,48.0,13.3,13.2,.458,12.4,19.4,.136,.490,22.7,25.0,.375
8,2016-12-03,@,Providence,REG (Non-Conf),L,60,63,"",97.9,102.8,61.3,.254,.305,.454,57.8,27.3,9.8,10.7,.415,10.8,38.2,.186,.543,16.3,20.0,.283
9,2016-12-06,"",Old Dominion,REG (Non-Conf),W,51,39,"",79.8,61.1,63.9,.571,.327,.409,49.3,43.8,15.7,16.7,.388,18.3,34.2,.265,.292,24.5,35.1,.229
10,2016-12-10,@,Houston,REG (Non-Conf),L,77,82,"",111.9,119.1,68.8,.390,.424,.551,50.8,46.2,4.4,14.3,.517,14.6,36.1,.271,.519,11.6,31.0,.481
11,2016-12-18,"",Holy Cross,REG (Non-Conf),W,65,54,"",110.6,91.9,58.8,.396,.354,.570,68.0,37.5,11.9,9.4,.531,19.7,50.0,.292,.466,14.4,17.9,.295
12,2016-12-22,"",William & Mary,REG (Non-Conf),W,73,62,"",108.1,91.8,67.6,.232,.348,.477,56.9,55.6,13.3,6.3,.435,7.3,38.5,.188,.500,21.5,21.2,.265
13,2016-12-30,@,Saint Louis,REG (Conf),W,90,56,"",127.5,79.3,70.6,.349,.317,.613,62.3,60.0,11.3,26.3,.635,9.8,38.7,.159,.375,16.5,18.4,.327
14,2017-01-03,"",Saint Joseph's,REG (Conf),W,88,58,"",125.4,82.6,70.2,.323,.484,.615,47.7,71.0,18.5,11.6,.629,7.7,22.6,.161,.451,21.3,29.4,.235
15,2017-01-06,@,Dayton,REG (Conf),L,64,67,"",95.5,100.0,67.0,.280,.420,.565,51.9,86.4,3.0,13.5,.540,23.1,26.7,.200,.510,15.2,16.7,.347
16,2017-01-12,"",La Salle,REG (Conf),L,75,87,"",101.0,117.2,74.3,.288,.470,.500,41.0,61.5,2.7,11.4,.477,14.8,26.8,.182,.633,16.8,30.0,.667
17,2017-01-15,"",Massachusetts,REG (Conf),W,79,77,"",103.5,100.9,76.3,.731,.231,.564,51.7,37.0,3.9,20.5,.558,12.5,18.5,.404,.525,16.8,19.4,.213
18,2017-01-21,@,Duquesne,REG (Conf),W,90,69,"",131.9,101.1,68.2,.594,.203,.548,54.4,45.2,4.4,2.7,.508,4.6,44.2,.391,.457,14.7,33.3,.276
19,2017-01-25,@,Richmond,REG (Conf),L,62,73,"",74.2,87.4,83.5,.260,.247,.358,53.8,34.6,15.6,14.7,.351,17.2,36.2,.104,.463,20.1,17.1,.426
20,2017-01-28,"",St. Bonaventure,REG (Conf),W,71,59,"",102.2,85.0,69.5,.400,.364,.542,48.0,72.0,10.1,35.7,.500,20.6,31.3,.291,.344,14.4,39.5,.279
21,2017-01-31,"",George Washington,REG (Conf),W,82,70,"",127.5,108.8,64.3,.377,.264,.656,59.6,48.3,7.8,23.1,.604,12.6,30.0,.340,.557,13.2,18.5,.208
22,2017-02-03,@,Davidson,REG (Conf),W,70,59,"",99.6,83.9,70.3,.556,.315,.513,52.1,47.8,10.0,13.3,.500,10.5,20.6,.296,.389,15.3,18.9,.315
23,2017-02-07,@,Massachusetts,REG (Conf),W,70,62,"",94.1,83.3,74.4,.648,.259,.496,47.0,54.5,16.1,23.5,.435,13.5,24.2,.426,.382,21.1,30.3,.451
24,2017-02-10,"",Dayton,REG (Conf),L,74,75,"",105.7,107.2,70.0,.627,.353,.559,50.8,43.5,7.1,21.1,.520,13.1,25.9,.412,.482,12.5,28.1,.375
25,2017-02-15,"",Fordham,REG (Conf),L,43,53,"",69.4,85.5,62.0,.268,.357,.341,47.9,52.9,12.9,21.4,.321,18.2,31.0,.125,.407,19.2,27.6,.419
26,2017-02-18,@,George Mason,REG (Conf),W,77,74,"",114.6,110.1,67.2,.483,.345,.540,46.8,50.0,7.4,21.9,.491,11.2,34.2,.345,.478,17.3,33.3,.689
27,2017-02-21,@,La Salle,REG (Conf),W,67,56,"",101.4,84.8,66.1,.241,.310,.518,50.0,66.7,9.1,10.5,.509,11.0,26.7,.138,.387,17.2,26.7,.283
28,2017-02-25,"",VCU,REG (Conf),W,69,59,"",100.9,86.3,68.4,.813,.292,.519,60.0,47.1,4.4,20.5,.396,16.3,37.1,.646,.361,10.5,17.1,.370
29,2017-03-01,@,Saint Joseph's,REG (Conf),W,68,49,"",98.8,71.2,68.8,.263,.456,.530,65.5,64.0,8.7,9.8,.474,17.9,37.5,.246,.400,17.9,12.9,.180
30,2017-03-04,"",Davidson,REG (Conf),W,73,70,OT,102.9,98.7,63.0,.215,.200,.509,56.2,34.4,7.1,19.0,.508,13.3,34.2,.108,.492,13.9,20.0,.145
31,2017-03-10,N,St. Bonaventure,CTOURN,W,74,63,"",103.8,88.3,71.3,.837,.326,.616,56.1,58.3,2.8,14.6,.616,21.0,21.7,.488,.421,16.5,20.6,.263
32,2017-03-11,N,Davidson,CTOURN,W,84,60,"",130.7,93.4,64.3,.262,.328,.612,56.3,60.0,10.9,7.4,.590,10.4,34.4,.197,.448,15.7,21.9,.354
33,2017-03-12,N,VCU,CTOURN,W,70,63,"",111.6,100.4,62.7,.352,.370,.555,44.6,50.0,4.8,13.2,.519,8.7,24.1,.259,.343,6.1,42.2,.254
