Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2016-11-12,"","",REG (Non-Conf),W,66,47,"",100.2,71.3,65.9,.259,.362,.507,63.2,26.9,9.1,18.2,.466,14.4,37.9,.207,.350,18.7,10.7,.240
2,2016-11-15,@,Manhattan,REG (Non-Conf),W,94,81,"",122.6,105.6,76.7,.737,.456,.611,47.2,83.3,3.9,21.9,.509,13.5,37.1,.632,.465,17.1,43.2,.491
3,2016-11-18,@,Florida State,REG (Non-Conf),L,86,100,"",105.2,122.4,81.7,.516,.359,.540,42.5,60.7,1.2,3.8,.492,14.0,23.7,.359,.542,7.5,37.1,.306
4,2016-11-21,@,Illinois,REG (Non-Conf),W,84,80,OT,95.6,91.1,78.1,.283,.367,.617,53.2,33.3,4.6,9.1,.583,23.6,15.4,.233,.522,22.5,19.4,.132
5,2016-11-27,"",New Hampshire,REG (Non-Conf),L,60,65,"",89.5,97.0,67.0,.193,.386,.482,41.5,37.5,9.0,12.9,.500,15.0,16.2,.053,.435,13.1,37.8,.072
6,2016-11-30,"",Furman,REG (Non-Conf),W,58,57,OT,78.9,77.5,65.3,.222,.481,.486,43.8,57.1,8.2,7.7,.463,25.1,10.0,.148,.418,18.9,26.5,.098
7,2016-12-03,@,Dayton,REG (Non-Conf),L,67,83,"",87.3,108.1,76.8,.241,.483,.518,35.9,41.7,6.5,12.5,.483,18.8,11.4,.190,.548,15.9,34.5,.242
8,2016-12-06,"","",REG (Non-Conf),W,106,63,"",118.5,70.4,89.5,.200,.338,.605,53.8,42.9,22.4,5.9,.594,16.3,37.8,.138,.421,27.6,31.7,.057
9,2016-12-17,@,Hampton,REG (Non-Conf),W,86,79,"",113.1,103.9,76.1,.566,.453,.639,55.4,33.3,9.2,9.7,.604,19.2,29.6,.415,.528,20.5,20.7,.407
10,2016-12-20,"",Georgia Southern,REG (Non-Conf),W,86,84,"",111.2,108.6,77.3,.559,.424,.576,55.9,52.0,7.8,13.5,.517,15.8,33.3,.424,.568,16.9,13.8,.288
