Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2011-11-11,"","",REG (Non-Conf),W,95,57,"",129.6,77.8,73.3,.355,.258,.656,60.7,51.4,16.4,15.8,.645,13.2,41.7,.242,.390,20.5,27.0,.186
2,2011-11-14,@,Notre Dame,REG (Non-Conf),L,53,59,"",78.2,87.1,67.8,.118,.309,.369,50.6,61.9,7.4,21.9,.353,13.3,31.9,.074,.447,17.4,21.9,.362
3,2011-11-18,"","",REG (Non-Conf),W,113,68,"",136.9,82.4,82.6,.342,.291,.615,68.1,45.5,12.1,19.5,.614,4.2,48.6,.203,.457,19.7,13.5,.072
4,2011-11-21,N,George Washington,REG (Non-Conf),L,73,86,"",99.6,117.3,73.3,.279,.250,.474,47.7,44.4,8.2,14.0,.419,12.5,35.1,.235,.629,19.6,35.7,.224
5,2011-11-22,@,Bowling Green,REG (Non-Conf),L,61,67,"",84.8,93.1,72.0,.490,.275,.485,45.5,52.6,9.7,13.3,.412,25.0,26.7,.373,.458,18.3,38.9,.220
6,2011-11-23,N,Austin Peay,REG (Non-Conf),W,94,93,OT,113.8,112.6,73.4,.377,.262,.653,53.0,48.6,4.8,3.3,.631,21.8,39.3,.279,.521,12.2,36.8,.233
7,2011-11-26,@,Akron,REG (Non-Conf),L,63,81,"",89.5,115.1,70.4,.278,.222,.515,37.7,43.5,7.1,9.3,.463,20.7,23.3,.241,.610,17.4,43.5,.153
8,2011-12-01,"",Youngstown State,REG (Conf),L,61,64,"",92.9,97.4,65.7,.220,.322,.468,54.2,41.7,6.1,18.8,.449,12.1,27.0,.136,.475,9.6,17.1,.117
9,2011-12-03,"",Cleveland State,REG (Conf),L,61,66,"",88.7,96.0,68.7,.512,.302,.571,43.2,50.0,8.7,16.7,.477,25.2,18.8,.465,.472,22.2,42.9,.278
10,2011-12-05,"",St. John's (NY),REG (Non-Conf),W,69,63,"",105.9,96.7,65.2,.542,.375,.572,40.3,47.8,9.2,8.3,.531,15.4,27.6,.375,.395,19.3,48.5,.316
11,2011-12-08,"",Western Michigan,REG (Non-Conf),W,92,81,"",121.4,106.9,75.8,.532,.129,.592,50.0,54.5,10.6,11.6,.548,9.3,31.0,.387,.477,14.8,35.1,.313
12,2011-12-11,@,Alabama,REG (Non-Conf),L,54,62,"",85.4,98.1,63.2,.491,.226,.413,59.4,41.2,6.3,11.4,.321,16.6,46.2,.377,.500,18.3,20.0,.240
13,2011-12-17,"",Mississippi State,REG (Non-Conf),L,75,80,"",107.9,115.1,69.5,.356,.339,.544,48.5,46.2,8.6,8.1,.500,11.5,20.0,.271,.557,10.3,28.9,.197
