Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2025-11-04,@,Oregon,REG (Non-Conf),L,59,60,"",77.4,78.8,76.2,.292,.415,.399,45.0,38.1,15.8,11.9,.362,16.8,31.0,.185,.379,23.0,39.5,.276
2,2025-11-10,"",East Texas A&M,REG (Non-Conf),W,100,74,"",128.3,95.0,77.9,1.059,.314,.652,61.4,57.1,7.7,9.4,.618,15.4,38.5,.725,.491,16.0,19.4,.415
3,2025-11-13,"",Mississippi Valley State,REG (Non-Conf),W,88,56,"",127.6,81.2,69.0,.518,.411,.631,62.7,67.9,7.3,2.3,.589,13.6,39.1,.393,.381,10.8,22.2,.186
4,2025-11-15,"",Manhattan,REG (Non-Conf),W,86,56,"",115.6,75.2,74.4,.394,.303,.549,63.0,48.3,8.1,8.9,.508,11.3,35.3,.288,.411,15.5,12.8,.179
5,2025-11-16,"",Utah Tech,REG (Non-Conf),W,68,62,"",97.8,89.2,69.5,.521,.292,.568,60.3,43.5,10.1,5.7,.490,23.1,33.3,.438,.455,16.0,16.1,.196
6,2025-11-21,"",Arizona State,REG (Non-Conf),L,76,83,"",98.7,107.8,77.0,.481,.426,.573,46.7,40.0,5.2,7.0,.519,20.4,22.2,.370,.476,9.1,33.3,.387
7,2025-11-25,"",Hawaii Pacific,REG (Non-Conf),W,88,76,"",123.1,106.3,71.5,.709,.382,.598,62.3,61.5,4.2,13.2,.509,13.0,48.1,.582,.464,6.0,28.6,.174
8,2025-11-29,"",North Dakota,REG (Non-Conf),W,92,55,"",118.7,71.0,77.5,.544,.351,.641,58.7,60.6,12.9,9.1,.623,17.3,28.6,.368,.358,19.4,17.1,.321
9,2025-12-05,"",UC Davis,REG (Conf),W,75,69,"",102.2,94.1,73.4,.674,.348,.618,52.5,48.0,10.9,4.7,.620,19.8,12.0,.391,.458,13.8,17.6,.254
10,2025-12-07,"",Cal State Fullerton,REG (Conf),W,69,59,"",91.6,78.3,75.3,.270,.556,.485,56.3,37.5,2.7,15.6,.460,17.4,27.5,.175,.367,11.0,15.0,.188
11,2025-12-11,"",Hawaii Hilo,REG (Non-Conf),W,98,46,"",141.2,66.3,69.4,.319,.507,.617,58.9,71.4,17.3,6.5,.601,7.0,44.1,.217,.344,18.9,28.2,.066
12,2025-12-14,"",UTEP,REG (Non-Conf),W,66,61,"",102.2,94.4,64.6,.423,.365,.528,47.7,47.6,4.6,7.9,.462,11.4,18.8,.346,.467,11.0,24.2,.083
13,2026-01-01,@,UC Riverside,REG (Conf),W,88,45,"",136.7,69.9,64.4,.226,.435,.641,68.8,61.8,12.4,14.7,.653,13.8,48.3,.113,.350,16.1,14.3,.200
14,2026-01-03,@,UC San Diego,REG (Conf),L,73,83,"",107.2,121.9,68.1,.358,.434,.588,49.2,84.0,7.3,12.8,.538,15.1,24.1,.302,.547,9.0,26.7,.203
15,2026-01-11,"",UC Irvine,REG (Conf),W,67,66,"",89.8,88.4,74.7,.203,.375,.477,42.0,57.7,9.4,18.6,.453,15.6,25.7,.141,.403,16.8,41.2,.179
16,2026-01-15,@,Cal Poly,REG (Conf),W,86,66,"",107.0,82.1,80.4,.212,.348,.592,51.7,38.2,16.2,17.2,.561,17.1,29.6,.182,.459,24.2,30.3,.164
17,2026-01-17,@,UC Santa Barbara,REG (Conf),L,62,77,"",99.8,123.9,62.2,.245,.415,.524,46.6,50.0,9.7,2.9,.491,18.0,32.4,.189,.613,15.5,33.3,.226
18,2026-01-23,"",Cal State Bakersfield,REG (Conf),W,98,71,"",125.1,90.6,78.3,.523,.400,.604,68.9,34.4,3.8,8.7,.546,13.8,45.7,.415,.377,8.5,10.3,.491
19,2026-01-25,"",Cal State Northridge,REG (Conf),W,89,68,"",108.7,83.0,81.9,.483,.500,.603,50.7,53.6,11.0,5.8,.567,17.8,28.6,.350,.415,14.9,27.8,.127
20,2026-01-29,@,UC Irvine,REG (Conf),L,76,87,OT,88.0,100.7,76.8,.275,.464,.487,41.7,69.6,6.9,5.1,.428,16.1,16.3,.246,.486,16.0,31.7,.271
21,2026-01-31,@,Long Beach State,REG (Conf),W,89,82,"",121.7,112.1,73.1,.580,.280,.698,40.0,48.3,5.5,6.3,.660,14.7,13.6,.460,.485,12.4,42.4,.235
22,2026-02-08,"",UC San Diego,REG (Conf),W,72,67,"",96.3,89.6,74.7,.383,.433,.508,62.9,38.5,8.0,21.2,.475,16.5,29.4,.250,.483,11.8,5.6,.169
23,2026-02-12,@,Cal State Bakersfield,REG (Conf),W,89,74,"",121.3,100.9,73.4,.571,.375,.625,57.1,67.9,8.2,6.1,.571,14.4,34.5,.446,.484,13.5,23.5,.246
24,2026-02-14,@,Cal State Northridge,REG (Conf),L,60,84,"",83.1,116.3,72.2,.357,.464,.458,52.2,40.0,11.1,2.5,.420,21.6,29.7,.232,.605,14.1,20.0,.263
25,2026-02-20,"",Cal Poly,REG (Conf),L,75,86,"",91.0,104.3,82.4,.633,.383,.480,59.2,8.7,4.9,11.8,.408,17.0,33.3,.433,.516,14.8,14.3,.355
26,2026-02-21,"",UC Santa Barbara,REG (Conf),W,78,75,OT,104.6,100.6,66.3,.586,.310,.526,47.0,24.0,6.7,5.3,.474,10.8,22.2,.397,.491,14.8,23.3,.310
27,2026-02-26,@,UC Davis,REG (Conf),W,77,73,"",108.8,103.2,70.8,.236,.400,.629,47.1,46.4,14.1,24.0,.600,17.5,20.8,.200,.510,21.2,29.6,.412
28,2026-02-28,@,Cal State Fullerton,REG (Conf),W,87,85,"",118.5,115.8,73.4,.339,.661,.635,54.1,75.0,6.8,11.8,.593,16.0,25.0,.288,.558,8.8,21.2,.300
29,2026-03-06,"",UC Riverside,REG (Conf),W,93,74,"",128.6,102.4,72.3,.686,.196,.688,57.1,38.7,8.3,12.5,.647,12.9,28.6,.529,.452,11.0,25.7,.270
30,2026-03-08,"",Long Beach State,REG (Conf),L,75,84,"",97.9,109.6,76.6,.328,.406,.507,43.9,25.9,11.7,6.1,.469,9.8,14.7,.234,.637,17.7,13.0,.373
31,2026-03-13,N,Cal State Fullerton,CTOURN,W,78,63,"",103.2,83.4,75.6,.426,.361,.532,68.6,72.0,9.3,15.6,.434,17.9,41.9,.410,.438,12.7,10.3,.109
