Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2016-11-11,"",Mississippi Valley State,REG (Non-Conf),W,94,63,"",120.9,81.0,77.8,.453,.406,.604,59.7,65.6,6.4,15.6,.586,14.3,36.4,.297,.415,14.2,20.5,.237
2,2016-11-14,"",Eastern Washington,REG (Non-Conf),W,86,72,"",122.4,102.5,70.3,.433,.217,.594,46.0,58.6,8.5,16.2,.525,6.5,22.2,.383,.555,18.6,26.1,.200
3,2016-11-16,@,Butler,REG (Non-Conf),L,68,70,"",99.9,102.9,68.1,.280,.400,.600,50.9,58.3,4.4,10.8,.570,22.0,21.7,.220,.442,10.2,29.4,.283
4,2016-11-21,N,Texas,REG (Non-Conf),W,77,58,"",115.4,86.9,66.7,.286,.411,.605,56.3,48.1,7.5,9.7,.571,14.7,31.0,.232,.441,15.8,22.9,.255
5,2016-11-22,N,Notre Dame,REG (Non-Conf),L,66,70,"",103.3,109.6,63.9,.125,.393,.556,55.9,62.5,4.7,20.0,.536,20.2,35.7,.107,.491,9.8,25.8,.340
6,2016-11-25,"",Bryant,REG (Non-Conf),W,86,66,"",116.3,89.3,73.9,.308,.338,.577,54.7,80.6,9.5,30.0,.538,8.6,31.0,.246,.462,19.0,25.7,.076
7,2016-11-28,"",Wake Forest,REG (Non-Conf),W,65,58,"",92.6,82.7,70.2,.136,.394,.462,41.6,66.7,12.8,15.0,.455,12.5,27.5,.076,.352,20.7,43.2,.246
8,2016-12-03,"",DePaul,REG (Non-Conf),W,80,64,"",106.6,85.3,75.1,.400,.367,.560,50.0,88.5,6.7,17.1,.517,14.4,28.1,.300,.344,13.7,31.6,.361
9,2016-12-11,"",New Orleans,REG (Non-Conf),W,83,49,"",115.7,68.3,71.7,.393,.410,.573,47.3,70.4,9.8,18.9,.516,10.0,27.6,.328,.398,26.6,30.8,.204
10,2016-12-14,"",Chicago State,REG (Non-Conf),W,68,64,"",104.6,98.4,65.0,.180,.443,.513,45.5,76.9,6.2,22.6,.492,10.8,24.2,.131,.518,18.7,33.3,.088
11,2016-12-17,N,Dayton,REG (Non-Conf),W,67,64,"",92.6,88.5,72.4,.510,.471,.529,58.8,66.7,5.5,20.0,.490,18.1,17.2,.333,.409,11.8,10.3,.345
