Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2014-11-15,"",Maine,REG (Non-Conf),W,99,57,"",133.6,76.9,74.1,.281,.281,.766,59.2,70.7,10.8,9.1,.789,15.7,15.8,.158,.435,22.9,13.3,.185
2,2014-11-18,"",Chattanooga,REG (Non-Conf),W,70,48,"",100.9,69.2,69.4,.642,.245,.506,55.0,50.0,10.1,3.7,.462,13.7,31.3,.396,.404,25.8,17.9,.213
3,2014-11-22,"",Loyola (MD),REG (Non-Conf),W,80,39,"",119.1,58.1,67.2,.304,.286,.624,55.0,56.7,16.4,17.1,.616,13.5,29.6,.196,.333,26.2,24.2,.098
4,2014-11-26,N,North Carolina,REG (Non-Conf),W,74,66,"",91.4,81.5,81.0,.403,.389,.431,57.8,50.0,9.9,2.4,.368,18.1,48.9,.292,.421,20.8,31.6,.316
5,2014-11-27,N,Oklahoma,REG (Non-Conf),L,46,59,"",68.4,87.8,67.2,.356,.390,.333,42.4,42.9,13.4,7.4,.271,12.7,22.7,.237,.477,21.6,18.2,.386
6,2014-11-28,N,Georgetown,REG (Non-Conf),W,64,58,"",99.2,89.9,64.5,.420,.280,.534,42.6,36.4,7.8,7.5,.480,14.3,23.1,.320,.453,18.4,39.3,.189
7,2014-12-03,@,Indiana State,REG (Non-Conf),W,77,54,"",115.9,81.3,66.4,.462,.269,.607,61.7,42.9,16.6,4.2,.596,14.8,37.0,.288,.438,21.5,18.2,.250
8,2014-12-06,"",Northwestern,REG (Non-Conf),W,65,56,"",102.7,88.5,63.3,.571,.102,.522,54.2,25.0,9.5,16.7,.500,12.6,29.0,.327,.463,17.3,17.9,.111
9,2014-12-08,"",Kennesaw State,REG (Non-Conf),W,93,51,"",135.6,74.4,68.6,.796,.367,.689,54.0,62.1,24.8,10.0,.663,12.9,31.8,.571,.447,28.1,28.6,.191
10,2014-12-14,@,Tennessee,REG (Non-Conf),L,55,67,"",91.6,111.6,60.1,.278,.537,.450,54.5,61.1,5.0,5.0,.426,18.6,39.5,.167,.530,10.5,25.0,.280
11,2014-12-20,N,Indiana,REG (Non-Conf),L,73,82,"",92.4,103.8,79.0,.333,.232,.457,43.8,22.2,6.3,7.4,.413,9.1,21.4,.232,.479,12.1,31.6,.197
12,2014-12-22,"",UT Martin,REG (Non-Conf),W,64,37,"",105.3,60.9,60.8,.235,.392,.564,64.2,32.0,11.5,8.6,.549,22.0,45.8,.157,.354,21.3,20.7,.063
13,2014-12-28,"",Belmont,REG (Non-Conf),W,67,56,"",104.8,87.6,63.9,.404,.308,.541,64.8,52.0,11.0,11.5,.529,19.5,50.0,.231,.500,21.5,19.2,.077
14,2014-12-31,@,Villanova,REG (Conf),L,55,67,"",84.5,103.0,65.1,.129,.274,.418,53.3,36.4,10.8,7.1,.403,14.3,32.4,.081,.531,11.7,13.0,.333
15,2015-01-03,@,St. John's (NY),REG (Conf),W,73,69,"",111.9,105.7,65.3,.370,.222,.575,56.6,30.8,4.6,10.0,.546,12.4,28.0,.259,.500,10.0,17.9,.278
16,2015-01-06,"",Providence,REG (Conf),L,62,66,"",96.6,102.8,64.2,.323,.306,.434,44.3,42.9,12.5,5.9,.387,10.1,37.8,.226,.532,20.3,45.8,.340
17,2015-01-10,"",Xavier,REG (Conf),W,88,76,"",127.7,110.3,68.9,.808,.288,.612,57.4,48.0,5.8,5.3,.538,11.1,40.0,.615,.509,11.7,25.8,.339
18,2015-01-13,@,Seton Hall,REG (Conf),W,79,75,OT,109.2,103.7,64.3,.484,.281,.502,53.3,33.3,4.1,9.3,.461,10.3,38.9,.313,.453,10.7,33.3,.266
19,2015-01-17,@,Georgetown,REG (Conf),L,59,61,"",94.0,97.2,62.8,.380,.140,.500,50.0,27.3,6.4,2.4,.460,11.9,17.2,.260,.434,12.6,22.9,.283
20,2015-01-21,"",Creighton,REG (Conf),W,64,61,"",91.7,87.4,69.8,.369,.308,.419,50.7,63.6,12.9,22.6,.369,10.5,34.1,.246,.520,25.6,23.1,.204
21,2015-01-25,"",Seton Hall,REG (Conf),W,77,57,"",113.4,83.9,67.9,.564,.309,.552,50.0,74.1,7.4,19.4,.555,6.7,17.9,.291,.400,9.3,25.0,.150
22,2015-01-31,@,Marquette,REG (Conf),W,72,68,OT,99.6,94.0,64.3,.269,.224,.477,60.8,56.0,4.1,9.5,.410,14.7,46.2,.254,.429,13.4,22.9,.222
23,2015-02-03,"",St. John's (NY),REG (Conf),W,85,62,"",117.4,85.6,72.4,.455,.200,.636,57.4,41.9,6.9,2.4,.600,17.3,33.3,.345,.398,14.6,27.0,.254
24,2015-02-07,"",DePaul,REG (Conf),W,83,73,"",118.4,104.2,70.1,.638,.298,.678,56.9,55.6,10.0,6.5,.660,17.5,26.1,.447,.500,14.3,17.9,.327
25,2015-02-14,"",Villanova,REG (Conf),L,65,68,"",111.9,117.0,58.1,.373,.333,.541,56.6,47.6,6.9,8.3,.480,13.0,39.3,.314,.580,12.5,24.0,.200
26,2015-02-16,@,Creighton,REG (Conf),W,58,56,"",104.4,100.8,55.5,.132,.132,.515,51.9,34.6,5.4,3.6,.519,11.1,30.0,.057,.510,13.2,18.2,.146
27,2015-02-21,@,Xavier,REG (Conf),L,56,73,"",79.3,103.4,70.6,.281,.281,.433,46.4,45.0,8.5,7.0,.395,16.8,17.1,.193,.517,14.2,23.5,.203
28,2015-02-25,"",Marquette,REG (Conf),W,73,52,"",131.4,93.6,55.6,.377,.189,.584,62.8,59.3,10.8,6.9,.566,7.4,45.5,.245,.538,19.1,19.0,.225
29,2015-02-28,@,DePaul,REG (Conf),W,67,53,"",101.8,80.6,65.8,.628,.209,.600,65.2,47.6,6.1,6.5,.523,23.3,22.2,.512,.480,17.0,7.1,.122
30,2015-03-03,"",Georgetown,REG (Conf),L,54,60,"",86.7,96.3,62.3,.431,.392,.439,60.0,55.6,8.0,7.7,.431,19.6,35.7,.196,.547,16.6,9.1,.302
31,2015-03-07,@,Providence,REG (Conf),W,68,64,"",98.5,92.7,69.0,.392,.353,.562,58.9,50.0,8.7,10.5,.471,18.8,25.9,.392,.446,12.2,10.3,.250
32,2015-03-12,N,Xavier,CTOURN,L,61,67,OT,85.3,93.7,63.5,.339,.429,.469,50.0,45.5,11.2,10.0,.455,17.7,24.3,.179,.482,16.5,19.4,.255
