Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2011-11-11,"",Arkansas State,REG (Non-Conf),W,65,62,"",84.8,80.9,76.6,.410,.230,.446,55.6,66.7,17.0,19.5,.385,19.8,39.0,.295,.444,23.4,22.6,.259
2,2011-11-13,@,Louisville,REG (Non-Conf),L,48,68,"",68.0,96.3,70.6,.415,.292,.308,47.1,40.0,11.3,8.7,.254,12.4,34.6,.231,.430,17.0,34.3,.333
3,2011-11-15,@,Ohio,REG (Non-Conf),L,78,85,OT,97.7,106.4,71.0,.433,.400,.539,43.2,65.4,5.0,9.3,.492,17.2,25.0,.317,.432,12.2,42.9,.284
4,2011-11-19,"",Charlotte,REG (Non-Conf),W,72,54,"",99.1,74.3,72.6,.596,.231,.540,67.1,69.6,11.0,16.7,.481,20.3,40.0,.423,.397,16.3,14.0,.138
5,2011-11-22,@,UT Martin,REG (Non-Conf),W,80,69,"",117.7,101.5,68.0,.543,.130,.691,49.1,50.0,5.9,9.1,.641,19.5,20.0,.457,.473,17.7,33.3,.286
6,2011-11-25,@,Tennessee Tech,REG (Non-Conf),W,85,65,"",119.0,91.0,71.4,.429,.190,.561,62.5,53.6,9.8,17.9,.492,8.5,35.5,.365,.490,16.7,4.0,.320
7,2011-11-30,@,TCU,REG (Non-Conf),L,72,77,"",97.1,103.9,74.1,.338,.200,.477,50.6,44.0,4.0,8.0,.408,13.7,39.5,.292,.438,13.2,38.5,.308
8,2011-12-03,"",LouisianaâLafayette,REG (Non-Conf),W,80,63,"",111.3,87.6,71.9,.517,.172,.554,59.4,59.3,16.7,2.6,.500,16.2,46.9,.379,.445,22.1,28.1,.255
9,2011-12-05,"",TexasâPan American,REG (Non-Conf),W,60,49,"",87.7,71.6,68.4,.544,.193,.418,67.1,72.2,5.8,28.6,.342,18.2,48.7,.368,.389,17.5,15.0,.130
10,2011-12-14,"","",REG (Non-Conf),W,88,59,"",113.2,75.9,77.7,.380,.197,.525,61.0,63.6,19.3,12.0,.500,13.4,48.7,.239,.362,20.1,27.9,.185
11,2011-12-17,@,Rice,REG (Non-Conf),W,87,81,"",108.3,100.9,80.3,.863,.216,.605,54.0,47.6,13.7,9.1,.490,19.1,34.5,.725,.508,17.4,29.4,.311
12,2011-12-20,@,Ohio State,REG (Non-Conf),L,50,70,"",72.6,101.7,68.8,.246,.211,.393,47.3,30.0,4.4,4.4,.351,18.0,24.3,.175,.500,11.2,29.7,.129
13,2011-12-28,@,Kentucky,REG (Non-Conf),L,64,86,"",83.2,111.8,76.9,.231,.185,.444,46.2,36.0,15.6,12.8,.400,17.2,26.5,.185,.557,19.8,32.3,.509
14,2011-12-31,"","",REG (Non-Conf),W,102,58,"",131.1,74.5,77.8,.431,.262,.651,60.0,62.2,16.7,15.4,.631,11.3,35.7,.308,.475,27.0,21.6,.034
15,2012-01-04,@,Texas A&MâCorpus Christi,REG (Conf),W,74,58,"",109.1,85.5,68.2,.404,.263,.545,47.6,30.8,14.7,7.5,.526,15.0,37.5,.246,.410,21.0,41.9,.340
16,2012-01-07,"",Central Arkansas,REG (Conf),W,103,67,"",125.8,81.8,81.9,.313,.224,.669,58.8,59.5,23.2,7.4,.627,19.8,46.7,.284,.470,24.5,31.6,.060
17,2012-01-11,@,McNeese State,REG (Conf),L,54,57,"",78.4,82.8,68.9,.538,.212,.413,56.8,23.5,7.3,2.7,.346,18.7,33.3,.346,.377,15.7,17.1,.321
18,2012-01-14,"",UT Arlington,REG (Conf),L,82,91,"",112.3,124.6,73.0,.457,.329,.481,48.1,65.4,8.2,5.0,.429,8.6,41.3,.314,.617,15.3,41.9,.283
19,2012-01-21,@,Central Arkansas,REG (Conf),W,92,78,"",122.0,103.4,75.4,.450,.167,.632,50.0,57.1,11.9,8.8,.608,11.0,28.6,.317,.479,11.8,36.4,.110
