Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2024-11-04,N,South Dakota State,REG (Non-Conf),L,73,80,"",99.0,108.5,73.7,.458,.441,.508,40.6,43.5,17.6,7.7,.449,13.3,21.1,.339,.557,17.9,35.5,.197
2,2024-11-07,"","",REG (Non-Conf),W,111,57,"",138.3,71.0,80.3,.371,.429,.674,60.3,64.3,18.7,5.0,.671,12.7,39.4,.243,.385,23.2,20.0,.164
3,2024-11-11,@,Alabama,REG (Non-Conf),L,64,72,"",94.4,106.2,67.8,.180,.393,.483,49.2,12.5,10.3,0.0,.451,15.3,26.7,.148,.550,17.5,29.0,.340
4,2024-11-18,"",North Texas,REG (Non-Conf),W,68,61,"",105.1,94.2,64.7,.907,.395,.553,46.8,63.2,17.0,18.8,.488,15.2,31.0,.605,.389,17.7,39.4,.352
5,2024-11-22,N,Illinois State,REG (Non-Conf),W,76,68,"",123.3,110.3,61.7,.481,.370,.573,56.7,41.7,8.1,12.5,.519,7.0,32.3,.370,.550,10.5,17.2,.260
6,2024-11-24,N,Longwood,REG (Non-Conf),W,84,69,"",121.0,99.4,69.5,.309,.255,.666,51.0,35.3,18.7,17.2,.655,18.2,36.4,.218,.500,23.5,37.9,.408
7,2024-11-25,N,Liberty,REG (Non-Conf),L,58,62,"",95.7,102.3,60.6,.383,.255,.522,53.1,23.8,11.6,5.9,.457,19.0,30.8,.319,.531,16.8,21.7,.229
8,2024-12-03,"",Santa Clara,REG (Non-Conf),L,67,74,"",103.8,114.6,64.6,.279,.475,.485,42.9,50.0,13.9,7.4,.459,9.2,30.0,.180,.500,15.6,40.0,.321
9,2024-12-07,"","",REG (Non-Conf),W,103,69,"",153.0,102.5,67.3,.186,.356,.802,68.2,56.1,14.9,8.3,.780,15.7,52.9,.186,.580,20.4,22.2,.071
10,2024-12-14,N,Mississippi State,REG (Non-Conf),L,63,66,"",97.1,101.7,64.9,.321,.415,.516,53.5,54.5,7.7,14.7,.500,18.6,31.4,.189,.413,9.4,25.0,.442
11,2024-12-22,@,Louisiana,REG (Non-Conf),W,64,56,"",99.3,86.9,64.5,.283,.267,.470,57.4,16.0,9.3,13.3,.425,9.3,31.3,.217,.481,16.2,13.8,.074
12,2024-12-28,"",New Orleans,REG (Conf),W,86,61,"",132.0,93.6,65.2,.197,.470,.596,47.7,59.4,10.7,11.8,.568,7.7,38.7,.167,.466,17.7,44.1,.121
13,2024-12-30,"",Southeastern Louisiana,REG (Conf),W,79,51,"",116.1,75.0,68.0,.400,.327,.604,56.5,55.6,17.6,3.8,.555,15.5,35.7,.327,.448,28.4,26.5,.167
14,2025-01-04,@,Texas A&MâCommerce,REG (Conf),W,75,56,"",106.9,79.8,70.2,.364,.327,.581,55.1,67.9,20.0,17.9,.564,16.8,32.1,.236,.391,19.1,29.3,.094
15,2025-01-06,@,Northwestern State,REG (Conf),W,92,69,"",142.6,107.0,64.5,.316,.491,.702,54.0,61.3,10.9,15.4,.684,9.6,33.3,.246,.490,14.0,26.9,.373
16,2025-01-11,"",Nicholls State,REG (Conf),W,80,71,"",108.2,96.0,73.9,.609,.234,.485,56.8,41.7,12.2,12.2,.398,13.6,52.5,.453,.407,17.4,38.2,.390
17,2025-01-13,@,Houston Christian,REG (Conf),W,75,59,"",107.5,84.6,69.8,.317,.350,.543,53.8,51.7,20.1,0.0,.542,11.5,27.3,.167,.470,22.2,18.8,.240
18,2025-01-18,"",Lamar,REG (Conf),W,75,64,"",116.5,99.4,64.4,.483,.466,.526,49.2,52.0,15.5,7.4,.509,8.9,33.3,.276,.554,21.3,29.6,.283
19,2025-01-20,"",Stephen F. Austin,REG (Conf),W,79,59,"",119.5,89.3,66.1,.368,.509,.590,55.6,70.4,18.2,19.2,.553,16.3,48.3,.281,.424,22.7,38.2,.435
20,2025-01-25,@,TexasâRio Grande Valley,REG (Conf),W,93,63,"",135.6,91.8,68.6,.295,.459,.669,65.0,66.7,11.7,10.3,.639,15.7,60.0,.246,.427,14.9,31.4,.161
21,2025-01-27,@,Texas A&MâCorpus Christi,REG (Conf),W,74,73,"",107.6,106.1,68.8,.250,.411,.591,42.2,51.9,10.2,9.8,.589,16.1,17.2,.143,.483,12.4,37.1,.250
22,2025-02-01,@,Nicholls State,REG (Conf),L,63,71,"",94.6,106.6,66.6,.400,.240,.529,55.6,29.2,18.0,0.0,.480,20.1,25.9,.300,.590,18.7,14.8,.240
