Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2017-11-10,@,IllinoisâChicago,REG (Non-Conf),L,55,65,"",77.8,91.9,70.7,.111,.222,.484,51.8,52.2,7.1,8.8,.472,27.9,28.6,.074,.464,16.8,25.0,.232
2,2017-11-13,@,Evansville,REG (Non-Conf),L,55,68,"",85.8,106.1,64.1,.318,.364,.543,60.0,52.4,9.4,9.7,.534,32.2,39.1,.182,.589,18.0,18.2,.333
3,2017-11-15,@,UT Martin,REG (Non-Conf),L,57,74,"",77.7,100.9,73.4,.203,.288,.440,40.8,65.2,8.2,13.2,.424,19.8,16.2,.119,.484,13.2,32.4,.206
4,2017-11-17,"","",REG (Non-Conf),W,101,76,"",115.2,86.7,87.7,.193,.313,.557,69.2,51.2,3.4,2.8,.542,13.4,41.9,.133,.467,10.9,6.3,.066
5,2017-11-19,"",Southern,REG (Non-Conf),W,80,67,"",119.2,99.8,67.1,.592,.429,.637,53.4,46.2,7.4,6.7,.592,14.9,26.9,.449,.491,17.2,25.0,.283
6,2017-11-22,@,Marshall,REG (Non-Conf),L,84,92,"",111.5,122.1,75.3,.194,.403,.620,50.0,57.6,2.7,3.0,.629,15.1,20.0,.097,.631,12.3,15.4,.246
7,2017-11-24,@,Illinois,REG (Non-Conf),L,73,86,"",99.9,117.7,73.1,.674,.217,.601,53.4,45.5,5.5,6.1,.543,24.8,29.6,.500,.548,9.8,25.8,.290
8,2017-11-26,@,Southeast Missouri State,REG (Non-Conf),W,77,70,"",103.9,94.4,74.1,.407,.352,.597,43.3,42.9,9.4,9.3,.583,15.7,10.7,.259,.389,13.7,33.3,.333
9,2017-11-30,"","",REG (Non-Conf),W,116,38,"",146.9,48.1,79.0,.218,.241,.604,73.3,60.9,22.8,16.0,.575,5.9,52.5,.184,.388,34.7,2.9,.000
10,2017-12-02,"",Southeast Missouri State,REG (Non-Conf),L,77,86,"",110.4,123.3,69.7,.333,.263,.583,48.3,58.6,2.9,5.1,.553,16.5,24.1,.246,.655,13.3,27.6,.255
