Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2020-11-28,@,Pittsburgh,REG (Non-Conf),L,74,83,"",104.2,116.8,71.1,.226,.306,.539,52.1,56.7,14.1,0.0,.508,14.9,31.0,.177,.670,17.7,15.8,.320
2,2020-12-02,N,Quinnipiac,REG (Non-Conf),W,66,48,"",96.3,70.0,68.5,.237,.271,.503,53.1,60.0,7.3,12.5,.483,16.5,27.8,.153,.352,23.5,14.3,.386
3,2020-12-03,N,Quinnipiac,REG (Non-Conf),W,70,58,"",106.0,87.8,66.1,.444,.315,.535,51.6,63.6,7.6,15.4,.463,9.7,25.0,.370,.438,16.3,20.0,.161
4,2020-12-06,"",Coppin State,REG (Non-Conf),W,69,54,"",94.7,74.1,72.8,.286,.411,.542,54.9,72.0,6.9,0.0,.527,19.1,17.6,.179,.393,16.9,10.8,.179
5,2020-12-12,"",La Salle,REG (Non-Conf),L,48,58,"",74.4,89.9,64.5,.241,.370,.399,49.2,50.0,10.9,2.4,.361,16.6,25.0,.167,.510,23.7,24.1,.096
6,2020-12-17,"",Saint Joseph's,REG (Non-Conf),W,81,77,"",108.7,103.3,74.5,.464,.304,.593,54.8,65.4,6.7,0.0,.536,17.0,31.0,.375,.464,14.3,24.2,.446
7,2020-12-19,@,Fairleigh Dickinson,REG (Non-Conf),W,85,68,"",117.1,93.7,72.6,.390,.373,.608,58.9,54.8,6.9,5.3,.585,14.6,39.3,.271,.525,21.2,21.4,.102
8,2021-01-09,@,College of Charleston,REG (Conf),L,60,61,"",95.7,97.3,62.7,.320,.320,.521,60.7,54.5,12.8,8.3,.480,18.4,32.1,.240,.538,16.5,10.7,.096
9,2021-01-10,@,College of Charleston,REG (Conf),L,68,73,"",113.4,121.7,60.0,.294,.412,.585,56.0,47.8,3.3,3.7,.520,14.7,26.9,.294,.644,9.7,12.5,.115
10,2021-01-16,"",William & Mary,REG (Conf),W,82,58,"",127.0,89.8,64.6,.068,.288,.673,62.5,52.8,12.4,12.1,.669,14.1,33.3,.051,.500,20.2,14.8,.160
11,2021-01-17,"",William & Mary,REG (Conf),L,64,69,"",91.8,98.9,69.7,.185,.477,.453,45.5,87.0,8.6,12.9,.415,7.8,18.9,.154,.459,17.2,20.7,.490
12,2021-01-23,@,William & Mary,REG (Conf),W,79,64,"",122.6,99.4,64.4,.250,.365,.679,55.8,54.8,6.2,15.0,.654,14.7,29.4,.212,.434,11.7,31.4,.180
13,2021-01-31,@,James Madison,REG (Conf),L,64,73,"",95.9,109.3,66.8,.340,.415,.520,51.5,36.4,1.5,2.9,.472,19.6,25.8,.264,.483,6.8,25.7,.271
14,2021-02-06,@,Hofstra,REG (Conf),W,73,71,"",113.4,110.3,64.4,.310,.381,.758,46.0,76.9,9.3,4.7,.738,27.2,23.1,.262,.445,13.3,45.9,.219
15,2021-02-07,@,Hofstra,REG (Conf),L,74,79,"",108.7,116.0,68.1,.309,.291,.587,44.8,69.0,4.4,4.7,.582,11.3,14.3,.182,.550,13.0,26.7,.217
16,2021-02-26,@,James Madison,REG (Conf),W,84,78,"",119.6,111.0,70.3,.298,.491,.645,57.7,53.6,5.7,13.2,.596,18.7,37.0,.281,.582,13.3,20.0,.255
17,2021-03-07,N,College of Charleston,CTOURN,W,80,75,"",135.0,126.5,59.3,.196,.321,.653,52.5,45.2,1.7,2.6,.652,7.6,25.9,.125,.548,3.0,25.0,.113
18,2021-03-08,N,Northeastern,CTOURN,W,74,67,"",113.6,102.8,65.2,.320,.320,.642,57.9,53.8,3.1,2.3,.600,21.7,35.0,.280,.460,8.0,29.7,.143
19,2021-03-09,N,Elon,CTOURN,W,63,56,"",103.2,91.7,61.0,.292,.354,.576,62.7,52.4,3.3,4.8,.542,19.2,32.0,.229,.443,7.4,14.7,.033
