Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2024-11-04,"","",REG (Non-Conf),W,98,62,"",110.5,69.9,88.7,.500,.400,.660,67.6,63.6,13.5,15.9,.617,24.4,48.1,.400,.354,20.8,20.5,.153
2,2024-11-08,@,Maryland,REG (Non-Conf),L,52,86,"",71.8,118.8,72.4,.476,.310,.505,46.0,64.7,5.5,2.4,.476,32.7,18.5,.286,.500,7.0,33.3,.323
3,2024-11-13,@,Bucknell,REG (Non-Conf),W,93,89,2OT,108.9,104.2,68.3,.412,.441,.572,51.9,48.5,5.9,6.8,.559,16.4,26.3,.250,.520,10.7,24.4,.147
4,2024-11-16,"",Saint Francis (PA),REG (Non-Conf),W,66,58,"",96.5,84.8,68.4,.357,.411,.504,54.2,39.1,13.2,16.1,.455,17.6,30.3,.268,.410,15.5,25.6,.131
5,2024-11-20,@,Georgetown,REG (Non-Conf),L,51,79,"",72.6,112.4,70.3,.090,.284,.365,45.3,66.7,11.4,4.5,.351,14.7,29.5,.060,.547,14.7,32.3,.141
6,2024-11-23,"",Delaware State,REG (Non-Conf),W,76,66,"",113.6,98.6,66.9,.316,.351,.580,50.0,63.0,6.0,9.3,.544,16.5,33.3,.246,.463,10.1,38.5,.060
7,2024-11-30,@,Howard,REG (Non-Conf),W,79,75,"",108.2,102.7,73.0,.600,.460,.615,45.1,57.1,8.2,3.3,.500,16.8,19.2,.580,.529,19.8,28.0,.385
8,2024-12-06,@,Marist,REG (Conf),L,50,53,"",79.3,84.0,63.1,.200,.309,.415,53.2,55.0,11.1,3.2,.391,17.8,32.3,.127,.472,21.2,25.8,.037
9,2024-12-08,"",Fairfield,REG (Conf),W,101,94,"",139.0,129.4,72.6,.415,.354,.649,51.6,65.7,5.5,13.2,.615,6.0,35.5,.323,.574,7.1,33.3,.235
10,2024-12-14,"",Loyola (MD),REG (Non-Conf),L,69,77,"",94.6,105.6,72.9,.298,.368,.530,55.6,57.7,15.1,8.0,.491,22.6,35.3,.228,.520,18.8,20.7,.471
11,2024-12-18,@,LIU,REG (Non-Conf),W,80,72,"",109.8,98.9,72.8,.661,.468,.491,52.1,80.0,15.1,3.2,.395,11.9,42.5,.500,.490,20.9,35.5,.490
12,2024-12-21,@,Miami (FL),REG (Non-Conf),W,78,74,OT,98.3,93.2,70.6,.233,.317,.585,50.7,46.7,13.9,11.4,.567,23.1,24.1,.167,.442,15.5,28.9,.188
13,2024-12-28,@,George Mason,REG (Non-Conf),L,56,64,"",81.5,93.1,68.7,.242,.419,.405,43.7,57.1,10.2,10.3,.395,12.6,22.0,.113,.522,21.2,26.7,.348
14,2025-01-05,"",Niagara,REG (Conf),W,68,62,"",96.2,87.7,70.7,.435,.413,.613,43.3,68.2,15.6,10.8,.576,24.5,8.3,.326,.453,19.5,33.3,.063
15,2025-01-10,@,Manhattan,REG (Conf),W,75,66,"",111.8,98.4,67.1,.226,.323,.546,50.0,75.9,8.9,13.9,.516,8.0,25.8,.177,.478,12.7,29.7,.015
16,2025-01-12,"",Sacred Heart,REG (Conf),W,73,71,"",104.0,101.2,70.2,.182,.564,.611,52.2,74.1,8.6,8.3,.600,24.1,27.6,.127,.468,13.6,28.9,.210
17,2025-01-16,@,Rider,REG (Conf),L,60,66,"",81.3,89.4,73.8,.232,.411,.483,62.2,54.5,6.8,2.6,.455,27.9,36.7,.161,.413,8.6,20.5,.222
18,2025-01-18,"",Quinnipiac,REG (Conf),L,57,91,"",84.2,134.4,67.7,.117,.533,.450,43.8,76.2,4.4,3.2,.442,20.2,28.6,.067,.629,10.4,37.9,.210
19,2025-01-23,@,Siena,REG (Conf),L,68,82,"",102.5,123.6,66.4,.271,.525,.511,46.4,64.0,7.5,3.8,.492,9.5,16.1,.169,.692,13.2,16.0,.192
20,2025-01-25,"",Manhattan,REG (Conf),L,64,74,"",96.3,111.4,66.5,.415,.528,.504,48.6,50.0,6.0,9.4,.453,14.8,32.4,.302,.484,13.2,36.8,.226
21,2025-01-31,@,Merrimack,REG (Conf),W,66,58,"",108.5,95.3,60.8,.419,.395,.640,66.7,68.2,6.6,5.6,.616,24.8,41.7,.302,.430,8.6,17.9,.158
22,2025-02-02,@,Saint Peter's,REG (Conf),W,79,64,"",123.8,100.3,63.8,.365,.365,.647,57.9,63.0,7.8,18.8,.596,17.6,45.5,.327,.450,11.9,34.3,.167
