Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2010-11-15,@,Wake Forest,REG (Non-Conf),L,56,63,"",74.8,84.1,74.9,.292,.292,.342,47.0,36.4,16.0,9.8,.326,9.9,30.8,.125,.430,23.0,25.8,.400
2,2010-11-16,N,Winthrop,REG (Non-Conf),W,45,44,"",76.8,75.1,58.6,.140,.460,.422,49.2,35.3,10.2,17.5,.400,19.6,28.1,.100,.363,19.2,27.6,.137
3,2010-11-19,@,Fordham,REG (Non-Conf),W,58,48,"",92.4,76.4,62.8,.315,.352,.467,31.3,43.5,19.1,7.4,.463,10.1,15.6,.148,.380,26.1,54.3,.200
4,2010-11-22,N,Boston University,REG (Non-Conf),W,51,50,"",73.8,72.4,69.1,.333,.354,.459,40.8,47.4,11.6,18.4,.427,23.4,17.9,.208,.281,19.0,44.2,.219
5,2010-11-23,@,George Washington,REG (Non-Conf),W,62,51,"",100.6,82.7,61.7,.286,.367,.557,47.1,72.7,9.7,18.6,.520,12.6,25.9,.224,.318,13.2,39.5,.136
6,2010-11-28,@,High Point,REG (Non-Conf),W,70,64,"",100.8,92.1,69.5,.760,.220,.514,52.3,36.8,5.8,18.9,.420,12.8,21.2,.560,.449,16.5,15.6,.408
7,2010-11-30,"",Georgia State,REG (Non-Conf),W,60,56,OT,86.9,81.1,61.3,.867,.378,.472,47.1,53.3,13.0,9.5,.378,14.8,25.0,.578,.412,20.4,33.3,.158
8,2010-12-04,N,Howard,REG (Conf),W,67,55,"",88.8,72.9,75.4,.474,.316,.480,48.6,71.4,10.6,12.2,.421,13.6,17.1,.333,.341,14.3,21.6,.190
9,2010-12-08,"",Delaware,REG (Non-Conf),L,53,55,"",85.1,88.3,62.3,.646,.250,.422,47.0,35.3,8.0,17.6,.375,11.3,27.3,.354,.406,12.2,33.3,.226
10,2010-12-20,"",Towson,REG (Non-Conf),W,78,67,"",109.5,94.0,71.3,.305,.339,.577,50.8,70.4,9.8,7.3,.551,18.2,34.4,.220,.491,21.0,32.3,.259
11,2010-12-22,"",Liberty,REG (Non-Conf),W,62,59,"",94.4,89.8,65.7,.478,.391,.549,32.7,57.1,12.2,13.9,.533,19.9,16.7,.283,.583,34.3,45.5,.063
12,2010-12-29,N,"",REG (Non-Conf),W,78,65,"",105.6,88.0,73.8,.389,.463,.610,57.6,65.4,16.3,13.0,.574,22.0,42.9,.296,.459,23.1,29.0,.148
13,2010-12-30,@,San Francisco,REG (Non-Conf),L,57,69,"",93.7,113.4,60.9,.263,.404,.444,49.4,40.9,1.6,21.1,.447,13.5,33.3,.105,.474,9.6,31.4,.241
14,2011-01-01,N,Colorado State,REG (Non-Conf),W,77,75,"",113.9,111.0,67.6,.246,.459,.565,41.0,50.0,16.3,15.2,.541,11.7,29.4,.180,.575,22.5,44.4,.264
15,2011-01-08,@,Coppin State,REG (Conf),W,67,59,"",97.6,86.0,68.6,.304,.375,.523,45.8,65.4,10.2,17.1,.527,14.7,25.7,.143,.411,19.0,35.1,.129
16,2011-01-10,@,Morgan State,REG (Conf),L,72,78,"",89.6,97.0,80.4,.620,.300,.556,40.4,26.1,11.2,11.1,.500,25.4,22.2,.440,.439,19.3,43.3,.491
17,2011-01-15,"",Norfolk State,REG (Conf),W,63,56,"",84.9,75.5,74.2,.356,.356,.457,49.3,40.0,9.4,17.1,.398,15.9,26.3,.271,.360,20.1,24.2,.263
18,2011-01-17,"",North Carolina A&T,REG (Conf),W,82,77,"",112.6,105.7,72.9,.417,.467,.570,59.0,70.4,11.0,11.4,.533,14.3,38.7,.300,.608,20.0,20.0,.294
19,2011-01-22,@,Bethune-Cookman,REG (Conf),W,68,56,"",99.3,81.8,68.5,.442,.385,.540,44.1,34.8,11.7,14.6,.510,17.1,22.6,.288,.369,14.6,37.8,.180
