Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2021-11-09,@,Davidson,REG (Non-Conf),L,71,93,"",103.7,135.9,68.5,.421,.386,.519,50.8,39.1,8.8,3.2,.456,16.0,35.1,.333,.722,13.6,22.7,.278
2,2021-11-13,@,Siena,REG (Non-Conf),W,83,63,"",124.1,94.2,66.9,.304,.268,.648,56.9,25.8,12.0,14.6,.607,14.7,30.8,.268,.482,17.6,21.9,.182
3,2021-11-17,"",La Salle,REG (Non-Conf),W,85,82,OT,107.3,103.5,70.4,.627,.441,.555,45.1,50.0,7.6,7.1,.475,15.5,29.4,.492,.492,16.2,40.5,.258
4,2021-11-22,N,Appalachian State,REG (Non-Conf),W,75,68,"",121.0,109.7,62.0,.512,.463,.736,53.8,36.0,6.5,4.0,.695,20.3,18.8,.439,.540,13.2,21.7,.280
5,2021-11-23,N,Fordham,REG (Non-Conf),W,81,71,"",113.6,99.5,71.3,.900,.325,.709,48.4,37.5,2.8,8.6,.663,22.9,9.5,.700,.425,9.6,31.7,.209
6,2021-11-24,N,Oakland,REG (Non-Conf),L,73,81,"",102.7,113.9,71.1,.075,.418,.526,51.9,46.7,5.6,8.0,.515,17.8,39.4,.060,.592,18.5,26.3,.469
7,2021-11-27,@,Temple,REG (Non-Conf),L,74,75,"",103.7,105.1,71.4,.302,.434,.611,44.8,65.4,8.4,8.9,.585,19.8,24.0,.226,.443,10.4,39.4,.186
8,2021-11-30,"",LIU,REG (Non-Conf),W,75,67,"",105.0,93.8,71.4,.234,.297,.527,46.9,44.8,7.0,5.9,.508,13.4,27.8,.156,.500,20.3,28.6,.155
9,2021-12-02,@,Delaware State,REG (Non-Conf),W,59,48,"",88.5,72.0,66.7,.074,.500,.528,50.8,50.0,13.5,15.2,.528,24.4,30.0,.037,.372,26.8,30.3,.277
10,2021-12-05,"",UMBC,REG (Non-Conf),W,70,60,"",94.8,81.3,73.8,.169,.479,.456,56.3,46.2,9.5,8.8,.423,14.5,35.9,.141,.367,14.6,24.4,.267
11,2021-12-08,"",Lafayette,REG (Non-Conf),W,68,58,"",107.0,91.3,63.5,.263,.316,.530,51.6,33.3,11.0,13.8,.474,7.2,20.0,.246,.491,17.2,18.8,.035
12,2021-12-10,"","",REG (Non-Conf),W,94,55,"",120.8,70.7,77.8,.167,.528,.605,63.4,60.0,14.1,8.2,.590,16.2,39.5,.125,.388,18.8,15.9,.045
13,2021-12-21,N,Iona,REG (Non-Conf),L,72,83,"",99.0,114.1,72.8,.364,.273,.558,52.4,50.0,9.6,4.9,.527,18.9,26.7,.255,.565,13.4,24.2,.210
14,2021-12-29,@,UNC Wilmington,REG (Conf),L,68,70,"",106.6,109.8,63.8,.352,.259,.539,46.8,23.1,7.8,4.5,.528,12.5,30.0,.204,.474,11.8,37.5,.259
15,2021-12-31,@,College of Charleston,REG (Conf),W,67,66,"",95.7,94.3,70.0,.083,.400,.537,42.4,33.3,12.9,25.0,.525,20.4,19.4,.067,.509,20.9,32.1,.226
16,2022-01-11,@,Drexel,REG (Conf),W,81,77,"",123.9,117.8,65.4,.281,.404,.627,49.1,63.3,10.7,8.1,.605,8.5,29.2,.211,.558,14.3,34.5,.167
17,2022-01-15,@,Hofstra,REG (Conf),L,77,82,"",107.7,114.7,71.5,.440,.600,.637,58.2,87.5,5.6,3.3,.610,22.9,26.9,.320,.580,13.2,13.8,.304
18,2022-01-17,@,Northeastern,REG (Conf),W,82,76,OT,111.2,103.0,65.6,.462,.346,.647,52.7,53.6,16.3,11.1,.625,18.1,19.2,.327,.551,17.5,17.2,.186
19,2022-01-20,"",William & Mary,REG (Conf),W,84,74,"",113.6,100.1,73.9,.311,.475,.600,47.2,77.4,8.1,22.0,.607,15.7,26.5,.164,.466,11.5,34.2,.082
20,2022-01-22,"",Elon,REG (Conf),W,80,77,"",118.2,113.8,67.7,.604,.375,.648,51.9,52.0,4.4,13.5,.594,16.3,25.0,.479,.552,10.7,25.0,.224
21,2022-01-24,"",Towson,REG (Conf),L,62,69,"",91.4,101.7,67.8,.241,.481,.515,45.0,52.2,13.3,13.5,.472,17.8,19.4,.204,.500,17.0,27.6,.278
22,2022-01-27,@,Towson,REG (Conf),L,57,69,"",89.4,108.3,63.7,.220,.320,.516,45.6,36.4,11.0,4.9,.490,22.5,30.8,.160,.492,14.2,41.9,.148
23,2022-01-29,@,James Madison,REG (Conf),W,85,69,"",121.6,98.7,69.9,.305,.475,.629,47.1,72.4,7.2,10.8,.585,10.6,14.3,.271,.449,10.0,30.0,.271
24,2022-02-03,"",Drexel,REG (Conf),L,68,76,"",101.2,113.1,67.2,.279,.344,.492,47.0,50.0,6.0,0.0,.467,9.2,22.5,.180,.595,12.6,15.4,.121
25,2022-02-10,"",Northeastern,REG (Conf),W,74,61,"",121.3,100.0,61.0,.109,.255,.640,45.1,42.4,14.8,12.5,.655,12.1,30.4,.036,.472,20.0,42.9,.208
26,2022-02-12,"",Hofstra,REG (Conf),L,66,80,"",94.4,114.4,69.9,.396,.396,.524,39.3,52.4,7.2,12.2,.472,13.7,12.1,.302,.536,7.6,28.6,.071
27,2022-02-14,"",James Madison,REG (Conf),W,81,60,"",124.4,92.1,65.1,.217,.483,.612,54.5,58.6,10.7,6.8,.567,9.6,34.5,.217,.415,14.1,29.7,.186
28,2022-02-17,@,Elon,REG (Conf),W,71,62,"",104.0,90.8,68.3,.867,.333,.559,45.7,36.8,13.2,4.8,.489,13.6,20.0,.600,.375,13.2,35.0,.219
29,2022-02-19,@,William & Mary,REG (Conf),W,73,69,"",102.1,96.5,71.5,.356,.441,.529,47.5,62.5,11.2,22.2,.492,12.7,22.9,.254,.531,23.4,19.2,.347
30,2022-02-24,"",College of Charleston,REG (Conf),L,96,99,"",113.9,117.4,84.3,.534,.362,.660,35.4,34.4,15.4,10.3,.629,19.8,20.8,.397,.669,25.3,50.0,.339
31,2022-02-26,"",UNC Wilmington,REG (Conf),L,62,69,"",91.3,101.6,67.9,.417,.354,.539,42.9,38.1,4.4,7.5,.500,20.7,15.4,.292,.418,12.9,33.3,.418
32,2022-03-06,N,Drexel,CTOURN,W,66,56,"",97.9,83.1,67.4,.327,.236,.519,51.6,34.6,5.9,8.6,.500,13.6,16.7,.200,.414,12.5,17.6,.138
33,2022-03-07,N,Towson,CTOURN,W,69,56,"",107.5,87.3,64.2,.510,.388,.567,50.7,59.1,7.8,11.4,.510,14.1,32.0,.388,.345,16.0,38.1,.276
34,2022-03-08,N,UNC Wilmington,CTOURN,W,59,55,"",92.5,86.2,63.8,.357,.232,.450,54.5,36.4,14.1,10.3,.411,14.4,36.4,.232,.407,15.3,27.3,.204
