Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2018-11-06,"",Rider,REG (Non-Conf),W,84,70,"",100.1,83.4,83.9,.763,.373,.523,55.7,51.9,6.0,19.2,.500,12.0,30.6,.424,.442,17.5,23.3,.130
2,2018-11-11,"",Florida Atlantic,REG (Non-Conf),L,79,80,"",109.0,110.4,72.5,.464,.357,.578,44.6,50.0,6.9,6.1,.554,14.9,30.0,.304,.507,14.7,42.9,.179
3,2018-11-15,N,Cal State Fullerton,REG (Non-Conf),W,68,52,"",96.7,74.0,70.3,.317,.250,.493,60.9,46.2,10.0,13.2,.467,12.7,31.0,.200,.382,15.9,14.3,.182
4,2018-11-16,N,Saint Joseph's,REG (Non-Conf),W,77,57,"",122.1,90.4,63.0,.069,.362,.643,60.3,43.8,12.7,13.3,.638,15.5,37.5,.052,.464,15.2,23.5,.109
5,2018-11-18,N,Western Kentucky,REG (Non-Conf),W,78,62,"",109.6,87.1,71.2,.436,.364,.587,52.5,71.4,9.8,7.0,.600,14.2,25.9,.218,.436,18.8,25.0,.255
6,2018-11-24,"",Northern Kentucky,REG (Non-Conf),W,66,53,"",99.9,80.2,66.1,.720,.280,.492,61.5,63.6,1.5,17.9,.490,10.7,27.3,.340,.390,6.9,13.3,.119
7,2018-11-29,"",Alabama,REG (Non-Conf),W,70,64,"",100.9,92.3,69.4,.800,.333,.564,38.1,57.1,7.2,14.3,.522,12.7,11.5,.511,.417,16.2,43.2,.136
8,2018-12-02,@,Missouri,REG (Non-Conf),L,62,64,OT,103.2,106.5,53.4,.575,.500,.609,50.0,47.4,8.3,23.5,.550,20.3,31.8,.450,.460,12.8,39.5,.095
9,2018-12-08,"",Grambling State,REG (Non-Conf),W,70,45,"",102.0,65.6,68.6,.633,.347,.549,57.4,55.0,8.7,16.7,.490,18.0,30.8,.449,.319,15.3,26.2,.138
10,2018-12-11,"",Georgia Southern,REG (Non-Conf),W,95,88,"",120.5,111.7,78.8,.348,.409,.617,56.9,54.5,1.3,9.6,.591,12.5,30.0,.258,.596,10.9,14.3,.103
11,2018-12-16,"",Stetson,REG (Non-Conf),W,90,65,"",121.4,87.6,74.2,.500,.452,.587,53.3,62.1,5.4,16.3,.548,7.3,24.2,.355,.384,8.4,23.8,.174
12,2018-12-21,"",Illinois State,REG (Non-Conf),W,77,56,"",118.2,86.0,65.2,.254,.305,.582,55.7,46.7,13.8,20.0,.568,10.8,35.7,.169,.434,21.3,27.3,.189
13,2019-01-02,"",Temple,REG (Conf),W,78,73,"",114.3,107.0,68.2,.583,.229,.636,59.6,58.6,5.9,11.5,.646,18.6,31.8,.333,.575,16.6,16.0,.226
14,2019-01-05,@,Connecticut,REG (Conf),W,65,53,"",97.7,79.7,66.5,.829,.314,.666,40.8,55.0,18.0,7.7,.643,24.7,0.0,.571,.373,20.9,39.4,.153
15,2019-01-13,"",East Carolina,REG (Conf),W,76,65,"",101.4,86.7,74.9,.707,.431,.490,54.5,54.2,14.7,7.7,.466,12.4,34.1,.379,.440,16.8,22.2,.241
16,2019-01-16,@,Wichita State,REG (Conf),L,67,75,"",102.3,114.5,65.5,.385,.385,.545,38.0,45.5,7.6,8.1,.510,11.5,13.8,.269,.558,15.4,28.6,.327
17,2019-01-19,"",Tulsa,REG (Conf),W,64,62,"",93.7,90.7,68.3,.608,.392,.487,51.5,68.4,7.3,7.1,.412,15.4,21.6,.431,.479,18.3,12.9,.362
18,2019-01-23,@,Tulane,REG (Conf),W,75,50,"",101.1,67.4,74.2,.141,.394,.495,50.0,29.0,16.2,9.5,.493,11.7,25.0,.070,.361,22.6,23.5,.204
19,2019-01-27,@,Memphis,REG (Conf),L,57,77,"",80.7,109.0,70.7,.241,.448,.441,36.9,54.5,12.7,17.1,.431,18.8,28.6,.121,.508,18.3,53.3,.169
20,2019-01-31,"",Connecticut,REG (Conf),W,73,67,"",107.9,99.1,67.6,.800,.244,.588,51.0,50.0,10.3,9.4,.533,16.2,25.0,.556,.528,18.9,25.9,.185
21,2019-02-07,"",Houston,REG (Conf),L,68,77,"",94.4,106.9,72.1,.500,.444,.509,44.6,52.2,5.6,16.7,.500,14.1,17.6,.259,.500,12.5,25.8,.351
22,2019-02-10,@,SMU,REG (Conf),W,71,65,"",110.1,100.8,64.5,.260,.320,.632,49.1,61.5,7.8,15.4,.590,17.6,21.7,.240,.476,10.6,31.3,.079
23,2019-02-13,"",South Florida,REG (Conf),W,78,65,"",115.8,96.5,67.4,1.000,.250,.601,56.7,66.7,7.4,21.2,.602,13.4,38.5,.568,.447,12.5,29.4,.246
24,2019-02-16,"",Memphis,REG (Conf),W,79,72,"",106.1,96.7,74.4,.517,.328,.547,56.1,58.3,9.4,12.2,.466,11.1,26.7,.431,.484,16.9,19.4,.213
25,2019-02-21,@,Cincinnati,REG (Conf),L,55,60,"",91.6,100.0,60.0,.156,.444,.569,43.2,52.4,6.7,13.2,.567,23.7,21.1,.089,.471,18.4,40.0,.212
26,2019-02-24,"",SMU,REG (Conf),W,95,48,"",132.8,67.1,71.6,.362,.377,.587,65.1,50.0,2.8,5.4,.572,4.7,35.3,.232,.297,5.1,15.4,.101
27,2019-02-27,@,South Florida,REG (Conf),W,75,63,"",116.1,97.5,64.6,.644,.267,.638,58.3,76.0,9.3,14.3,.611,17.0,33.3,.444,.522,19.6,22.2,.326
28,2019-03-02,@,Houston,REG (Conf),W,69,64,"",110.6,102.6,62.4,.490,.327,.571,48.4,60.9,8.0,0.0,.520,13.0,25.0,.367,.473,9.5,32.4,.218
29,2019-03-07,"",Cincinnati,REG (Conf),W,58,55,"",97.5,92.4,59.5,.245,.340,.490,55.4,31.8,1.7,15.9,.472,18.0,45.2,.151,.419,11.0,35.3,.048
30,2019-03-09,@,Temple,REG (Conf),L,62,67,"",89.8,97.0,69.1,.255,.455,.503,63.0,60.0,7.2,0.0,.445,22.6,39.3,.236,.490,15.2,11.5,.308
31,2019-03-15,N,Memphis,CTOURN,L,55,79,"",78.1,112.2,70.4,.358,.377,.443,43.1,36.8,8.5,20.0,.415,20.5,22.6,.208,.526,14.5,38.2,.333
