Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2015-11-13,"",Utah State,REG (Non-Conf),L,70,73,"",104.4,108.9,67.0,.479,.396,.594,46.9,50.0,4.5,4.9,.542,15.7,14.8,.375,.525,13.9,29.7,.148
2,2015-11-16,@,South Dakota State,REG (Non-Conf),L,68,85,"",95.3,119.1,71.4,.800,.375,.616,50.0,40.0,7.0,12.8,.563,27.6,27.3,.575,.582,14.5,33.3,.230
3,2015-11-19,"","",REG (Non-Conf),W,90,47,"",127.4,66.5,70.7,.328,.397,.671,63.5,42.4,9.9,10.3,.681,18.3,30.0,.190,.375,14.2,6.1,.089
4,2015-11-23,N,Central Michigan,REG (Non-Conf),W,63,60,"",101.7,96.8,62.0,.705,.364,.536,47.0,44.4,6.5,9.5,.443,13.3,24.1,.545,.434,13.1,35.1,.115
5,2015-11-24,N,Drake,REG (Non-Conf),W,74,58,"",117.9,92.4,62.8,.259,.517,.568,55.4,46.2,6.4,10.8,.569,10.9,31.4,.138,.482,14.6,16.7,.053
6,2015-11-25,N,Murray State,REG (Non-Conf),W,75,59,"",117.4,92.3,63.9,.500,.370,.659,51.7,61.5,3.1,6.4,.663,12.3,13.6,.304,.429,12.0,25.0,.079
7,2015-12-01,"","",REG (Non-Conf),W,95,57,"",144.3,86.6,65.8,.265,.250,.621,59.7,54.1,10.6,7.0,.596,5.0,42.4,.206,.411,16.0,25.6,.196
8,2015-12-05,@,Brigham Young,REG (Non-Conf),L,68,73,"",101.2,108.6,67.2,.208,.396,.584,52.8,55.6,3.0,0.0,.585,22.6,28.6,.113,.635,19.4,20.0,.135
9,2015-12-09,@,Utah Valley,REG (Non-Conf),L,81,84,2OT,84.9,88.0,76.3,.493,.333,.437,57.4,52.0,8.4,9.3,.367,17.0,28.3,.347,.425,12.1,14.6,.301
10,2015-12-13,@,Denver,REG (Non-Conf),L,68,69,"",109.7,111.4,62.0,.275,.392,.590,69.4,53.8,11.3,15.8,.559,21.7,42.3,.216,.685,18.0,0.0,.130
11,2015-12-18,N,Portland,REG (Non-Conf),W,92,82,OT,108.2,96.4,75.6,.557,.475,.596,51.2,63.3,9.4,10.3,.582,17.2,26.3,.344,.429,11.9,29.2,.192
12,2015-12-22,"",South Dakota State,REG (Non-Conf),W,99,95,"",122.1,117.2,81.1,.706,.471,.727,52.8,50.0,3.7,9.5,.706,19.0,24.0,.529,.506,8.1,31.9,.133
13,2015-12-28,"","",REG (Non-Conf),W,114,47,"",150.4,62.0,75.8,.162,.529,.778,58.1,72.1,10.6,13.7,.772,8.7,20.0,.132,.313,14.9,22.4,.028
14,2016-01-02,"",Idaho State,REG (Conf),W,77,56,"",104.9,76.3,73.4,.500,.362,.536,49.4,57.7,5.5,2.1,.491,13.3,20.0,.345,.331,15.9,26.2,.288
15,2016-01-07,"",North Dakota,REG (Conf),W,74,62,"",103.3,86.5,71.7,.417,.433,.515,57.9,56.0,7.0,14.0,.475,15.3,33.3,.283,.411,14.2,16.2,.286
