Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2024-11-04,@,West Virginia,REG (Non-Conf),L,59,87,"",82.9,122.2,71.2,.176,.353,.400,54.1,36.4,8.4,3.8,.368,15.0,34.9,.132,.667,14.3,19.4,.117
2,2024-11-07,@,Delaware,REG (Non-Conf),L,77,81,"",99.6,104.8,77.3,.319,.333,.485,51.5,44.4,6.5,7.9,.457,12.2,32.6,.203,.519,17.0,16.0,.491
3,2024-11-10,"","",REG (Non-Conf),W,79,51,"",111.1,71.7,71.1,.357,.321,.603,63.9,53.6,7.0,18.6,.563,17.6,44.4,.286,.336,12.8,24.4,.057
4,2024-11-14,"",Stonehill,REG (Non-Conf),W,63,51,"",92.6,74.9,68.1,.907,.233,.512,62.7,56.3,7.3,31.0,.395,19.6,28.6,.674,.389,15.2,12.8,.167
5,2024-11-15,"",Lindenwood,REG (Non-Conf),W,67,53,"",104.7,82.9,64.0,.082,.459,.529,56.9,57.7,4.7,15.4,.508,13.6,33.3,.082,.389,13.8,22.9,.204
6,2024-11-17,"",New Orleans,REG (Non-Conf),W,73,62,"",101.6,86.3,71.8,.538,.538,.559,60.9,63.6,7.0,8.1,.510,20.7,32.4,.385,.430,16.1,6.7,.380
7,2024-11-21,@,Cornell,REG (Non-Conf),W,86,76,"",114.0,100.8,75.4,.477,.308,.539,60.0,51.7,11.9,10.0,.485,12.1,41.2,.354,.543,16.6,15.4,.224
8,2024-11-27,"",Canisius,REG (Non-Conf),W,72,64,"",104.9,93.3,68.6,.411,.411,.538,63.5,56.5,4.4,11.1,.473,16.3,40.0,.339,.476,12.1,15.2,.081
9,2024-11-30,@,Ohio,REG (Non-Conf),L,68,84,"",95.8,118.4,71.0,.370,.352,.535,41.8,54.5,8.5,0.0,.472,17.0,19.4,.315,.580,15.3,29.2,.339
10,2024-12-04,"",Youngstown State,REG (Conf),L,58,72,"",79.1,98.2,73.3,.379,.379,.424,50.7,60.0,9.5,15.8,.371,18.9,30.8,.259,.508,16.2,21.4,.164
11,2024-12-08,@,Purdue Fort Wayne,REG (Conf),L,77,82,"",96.0,102.3,80.2,.208,.347,.487,56.9,55.2,11.2,5.0,.451,15.0,33.3,.167,.500,15.6,13.8,.464
12,2024-12-17,"",Towson,REG (Non-Conf),W,68,67,"",108.7,107.1,62.6,.447,.383,.597,48.8,34.8,12.8,14.3,.564,18.6,31.8,.319,.598,22.0,31.6,.261
13,2024-12-21,"",Saint Francis (PA),REG (Non-Conf),W,90,77,"",118.9,101.8,75.7,.552,.345,.615,58.5,64.5,13.2,18.8,.586,15.1,35.7,.379,.623,24.0,16.0,.208
14,2024-12-29,"",Northern Kentucky,REG (Conf),W,97,93,3OT,97.3,93.3,72.5,.352,.363,.457,47.0,65.7,11.0,13.6,.423,10.2,33.9,.220,.457,18.1,36.4,.235
15,2025-01-02,@,Detroit Mercy,REG (Conf),L,76,78,OT,100.4,103.1,67.3,.455,.348,.474,52.9,58.3,5.3,7.3,.394,11.1,37.1,.364,.485,11.9,30.3,.194
16,2025-01-04,@,Oakland,REG (Conf),W,79,71,"",123.9,111.4,63.8,.473,.273,.586,49.3,48.0,11.0,13.9,.518,12.9,45.2,.400,.449,10.7,47.6,.130
17,2025-01-08,"",Cleveland State,REG (Conf),L,69,80,"",96.9,112.3,71.2,.451,.373,.557,50.8,62.5,11.2,17.4,.539,22.5,37.0,.275,.540,16.4,38.2,.190
18,2025-01-12,"",Wright State,REG (Conf),W,75,72,"",102.2,98.1,73.4,.491,.345,.553,48.4,56.0,10.9,6.4,.509,14.0,23.3,.345,.476,15.3,29.4,.210
19,2025-01-17,@,Green Bay,REG (Conf),W,89,67,"",126.4,95.2,70.4,.500,.426,.666,60.0,75.9,7.1,14.8,.648,13.0,26.1,.352,.578,22.5,4.5,.333
20,2025-01-19,@,Milwaukee,REG (Conf),W,81,79,"",109.5,106.8,74.0,.377,.377,.563,50.9,70.4,8.1,9.5,.525,16.3,43.3,.279,.561,22.1,40.7,.263
21,2025-01-22,@,Youngstown State,REG (Conf),W,72,70,"",107.2,104.2,67.2,.270,.270,.507,55.9,51.9,13.4,6.9,.476,13.4,43.8,.190,.564,20.2,29.6,.145
22,2025-01-25,"",Oakland,REG (Conf),W,73,71,"",115.0,111.9,63.5,.500,.417,.614,54.0,83.3,6.3,10.3,.604,18.0,32.1,.313,.509,10.9,28.6,.228
23,2025-01-30,"",IU Indy,REG (Conf),W,106,53,"",148.4,74.2,71.4,.352,.310,.640,67.6,59.5,12.6,18.2,.606,8.8,52.8,.282,.373,16.7,18.4,.218
24,2025-02-02,@,Wright State,REG (Conf),L,64,66,"",98.0,101.0,65.3,.308,.327,.537,48.3,37.5,13.8,9.8,.529,17.9,32.1,.173,.474,17.7,37.5,.211
25,2025-02-05,"",Detroit Mercy,REG (Conf),W,71,56,"",109.1,86.0,65.1,.327,.510,.627,43.1,80.0,10.8,25.0,.602,17.5,24.0,.245,.433,23.2,38.5,.212
26,2025-02-08,@,Northern Kentucky,REG (Conf),W,81,76,"",118.1,110.8,68.6,.481,.385,.634,56.6,53.6,7.3,6.7,.606,16.9,31.8,.346,.598,14.6,25.8,.049
27,2025-02-12,@,Cleveland State,REG (Conf),W,68,59,"",102.4,88.8,66.4,.226,.419,.495,54.1,70.8,12.0,4.9,.452,12.7,36.4,.194,.456,15.0,25.0,.123
28,2025-02-15,"",Purdue Fort Wayne,REG (Conf),W,76,69,"",104.7,95.0,72.6,.377,.321,.608,50.0,48.3,11.0,14.3,.604,20.4,23.1,.226,.509,20.1,25.0,.172
29,2025-02-21,"",Green Bay,REG (Conf),W,94,85,"",124.9,112.9,75.3,.431,.277,.600,48.5,62.9,5.3,10.3,.577,7.1,21.9,.292,.517,12.0,27.8,.407
