Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2025-11-03,"",Lehigh,REG (Non-Conf),W,75,57,"",108.4,82.4,69.2,.328,.344,.532,55.2,53.8,15.9,16.7,.484,15.6,36.4,.262,.412,18.4,26.5,.294
2,2025-11-08,"",Towson,REG (Non-Conf),W,65,48,"",97.8,72.2,66.5,.113,.516,.498,52.6,53.8,16.5,6.5,.484,15.5,34.5,.081,.418,24.4,28.6,.143
3,2025-11-12,"",Oakland,REG (Non-Conf),W,78,45,"",118.2,68.2,66.0,.113,.437,.521,63.1,62.5,13.6,15.8,.514,7.4,43.8,.070,.343,18.3,18.2,.196
4,2025-11-16,N,Auburn,REG (Non-Conf),W,73,72,"",103.3,101.9,70.7,.185,.369,.516,51.5,53.6,9.9,16.7,.485,11.3,30.0,.154,.440,9.8,30.6,.362
5,2025-11-20,"",Rider,REG (Non-Conf),W,91,45,"",131.3,64.9,69.3,.106,.394,.656,58.9,62.2,18.8,20.0,.636,9.2,34.6,.106,.346,27.2,20.0,.173
6,2025-11-24,N,Syracuse,REG (Non-Conf),W,78,74,OT,98.4,93.3,70.5,.409,.409,.495,57.7,54.2,11.3,15.6,.447,13.2,35.9,.288,.492,14.5,20.5,.190
7,2025-11-25,N,Tennessee,REG (Non-Conf),L,73,76,"",115.9,120.6,63.0,.180,.393,.551,46.6,57.1,4.8,11.8,.533,12.0,36.7,.131,.520,12.2,42.9,.451
8,2025-11-26,N,Notre Dame,REG (Non-Conf),W,66,56,"",104.8,89.0,63.0,.390,.458,.472,56.3,75.0,6.4,13.6,.407,6.7,34.3,.305,.400,11.8,17.2,.320
9,2025-12-06,N,Florida State,REG (Non-Conf),W,82,67,"",111.7,91.3,73.4,.138,.446,.592,50.0,71.9,20.4,12.0,.577,15.8,32.1,.108,.474,22.5,34.4,.228
10,2025-12-10,"",Jackson State,REG (Non-Conf),W,80,38,"",123.5,58.7,64.8,.200,.508,.562,62.3,61.3,17.0,25.0,.562,13.4,50.0,.108,.398,34.1,20.0,.068
11,2025-12-13,"",New Orleans,REG (Non-Conf),W,99,57,"",148.1,85.3,66.8,.525,.390,.671,51.7,71.9,16.5,9.7,.636,7.5,35.7,.407,.422,24.3,33.3,.422
12,2025-12-20,N,Arkansas,REG (Non-Conf),W,94,85,"",125.8,113.7,74.8,.403,.403,.636,50.9,40.6,9.4,5.4,.605,8.7,31.0,.306,.561,14.0,28.6,.368
13,2025-12-29,"",Middle Tennessee,REG (Non-Conf),W,69,60,"",113.2,98.4,61.0,.288,.339,.514,49.1,33.3,13.1,9.5,.458,8.2,37.9,.254,.582,25.8,38.5,.061
14,2026-01-03,@,Cincinnati,REG (Conf),W,67,60,"",102.4,91.7,65.4,.143,.397,.498,53.4,42.3,13.8,10.3,.476,9.4,30.0,.111,.490,20.9,21.4,.245
15,2026-01-06,"",Texas Tech,REG (Conf),W,69,65,"",103.2,97.3,66.8,.361,.279,.483,46.8,33.3,7.5,7.1,.426,6.5,26.5,.279,.491,17.5,28.6,.179
16,2026-01-10,@,Baylor,REG (Conf),W,77,55,"",120.4,86.0,64.0,.176,.527,.480,58.3,55.2,10.9,22.7,.466,4.8,47.7,.108,.451,22.3,25.0,.439
17,2026-01-13,"",West Virginia,REG (Conf),W,77,48,"",125.5,78.2,61.4,.362,.603,.566,59.0,68.0,14.7,14.3,.526,8.1,37.5,.276,.467,22.8,17.2,.109
18,2026-01-18,"",Arizona State,REG (Conf),W,103,73,"",140.0,99.3,73.6,.169,.352,.671,56.1,55.0,16.3,27.6,.648,11.5,45.2,.155,.491,20.6,30.8,.370
19,2026-01-24,@,Texas Tech,REG (Conf),L,86,90,"",129.1,135.1,66.6,.350,.467,.615,37.9,31.0,7.5,3.0,.575,7.9,28.1,.283,.532,9.5,52.9,.387
20,2026-01-28,@,TCU,REG (Conf),W,79,70,"",112.6,99.8,70.1,.444,.426,.604,50.9,50.0,8.6,5.3,.528,13.3,22.2,.407,.509,15.6,21.4,.302
21,2026-01-31,"",Cincinnati,REG (Conf),W,76,54,"",127.0,90.2,59.9,.310,.448,.571,49.1,53.8,15.0,16.7,.526,5.7,36.4,.259,.489,23.1,33.3,.170
22,2026-02-04,"",UCF,REG (Conf),W,79,55,"",125.1,87.1,63.2,.125,.297,.583,61.3,51.4,11.1,6.5,.570,6.9,41.4,.094,.365,15.2,21.2,.327
23,2026-02-07,@,Brigham Young,REG (Conf),W,77,66,"",124.8,106.9,61.7,.246,.328,.565,50.8,51.7,6.5,9.7,.533,5.5,32.3,.197,.472,8.3,32.4,.302
24,2026-02-10,@,Utah,REG (Conf),W,66,52,"",111.5,87.8,59.2,.167,.433,.510,55.8,30.8,11.8,21.4,.508,7.2,35.5,.083,.467,17.6,14.3,.222
25,2026-02-14,"",Kansas State,REG (Conf),W,78,64,"",102.5,84.1,76.1,.508,.356,.532,51.4,75.0,10.5,16.1,.466,17.0,31.4,.390,.421,19.8,29.7,.281
26,2026-02-16,@,Iowa State,REG (Conf),L,67,70,"",114.8,120.0,58.3,.193,.596,.538,52.4,58.3,3.4,17.2,.526,7.4,24.1,.123,.578,4.7,23.5,.216
27,2026-02-21,"",Arizona,REG (Conf),L,66,73,"",99.1,109.6,66.6,.393,.464,.497,51.5,60.0,3.0,6.8,.429,15.3,31.0,.321,.473,6.6,32.4,.357
28,2026-02-23,@,Kansas,REG (Conf),L,56,69,"",86.3,106.3,64.9,.136,.364,.398,44.4,33.3,9.2,9.1,.356,7.9,26.3,.136,.510,15.6,28.0,.360
29,2026-02-28,"",Colorado,REG (Conf),W,102,62,"",146.5,89.0,69.6,.544,.298,.711,63.3,58.8,11.5,8.3,.684,5.3,30.4,.421,.490,19.3,7.7,.260
