Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp
1,2023-11-06,"",Morgan State,REG (Non-Conf),W,122,59,"",152.2,73.6,80.2,.421,.355,.669,67.1,61.9,20.0,20.6,.632,7.1,54.1,.342,.455,28.4,18.2,.143
2,2023-11-10,@,Duke,REG (Non-Conf),W,78,73,"",100.5,94.0,77.6,.277,.262,.530,60.3,56.7,10.3,11.9,.508,18.8,35.3,.185,.492,13.5,14.7,.138
3,2023-11-13,"",Southern,REG (Non-Conf),W,97,59,"",117.5,71.5,82.6,.621,.293,.646,67.1,67.7,8.5,5.9,.595,23.4,43.3,.483,.365,16.3,15.0,.206
4,2023-11-17,"",Belmont,REG (Non-Conf),W,100,68,"",126.7,86.1,79.0,.397,.309,.619,69.6,59.5,8.9,11.8,.603,14.8,48.5,.265,.475,16.9,11.1,.164
5,2023-11-19,"",UT Arlington,REG (Non-Conf),W,101,56,"",125.6,69.6,80.4,.205,.329,.630,63.6,71.1,14.9,19.4,.596,12.1,34.5,.192,.418,21.3,13.5,.082
6,2023-11-23,N,Michigan State,REG (Non-Conf),W,74,68,"",105.6,97.0,70.1,.339,.322,.540,49.2,48.1,11.4,10.6,.500,12.7,28.1,.254,.445,11.3,29.0,.172
7,2023-12-02,"",Colgate,REG (Non-Conf),W,82,55,"",108.3,72.6,75.7,.211,.324,.525,64.2,63.6,17.2,3.2,.514,13.3,35.1,.127,.481,24.2,0.0,.075
8,2023-12-09,"",Wisconsin,REG (Non-Conf),W,98,73,"",129.7,96.6,75.6,.433,.433,.677,60.7,74.3,6.6,12.2,.683,8.8,18.2,.267,.486,9.8,15.4,.071
9,2023-12-16,N,Purdue,REG (Non-Conf),L,84,92,"",110.1,120.6,76.3,.258,.258,.603,45.6,75.0,10.5,2.4,.565,15.7,20.0,.226,.615,13.9,34.4,.185
10,2023-12-20,N,Alabama,REG (Non-Conf),W,87,74,"",106.1,90.3,82.0,.569,.262,.527,55.7,50.0,15.9,12.0,.462,14.5,38.9,.415,.400,18.0,30.2,.338
11,2023-12-23,N,Florida Atlantic,REG (Non-Conf),L,95,96,2OT,106.2,107.4,71.5,.306,.294,.488,61.0,54.5,13.4,2.1,.429,11.0,45.8,.259,.556,16.4,17.6,.222
12,2023-12-29,@,California,REG (Conf),W,100,81,"",118.4,95.9,84.5,.610,.220,.657,58.6,48.6,8.3,5.4,.644,16.5,26.7,.407,.478,12.9,17.5,.235
13,2023-12-31,@,Stanford,REG (Conf),L,82,100,"",107.3,130.9,76.4,.205,.356,.512,50.8,37.5,10.5,2.7,.486,9.1,29.7,.151,.710,14.9,19.2,.194
14,2024-01-04,"",Colorado,REG (Conf),W,97,50,"",134.3,69.2,72.3,.141,.282,.640,66.2,47.5,13.8,10.0,.641,12.7,43.8,.085,.400,21.1,12.1,.109
15,2024-01-06,"",Utah,REG (Conf),W,92,73,"",119.1,94.5,77.3,.143,.286,.684,63.5,57.9,9.1,15.2,.683,20.2,30.8,.095,.485,13.2,13.5,.103
16,2024-01-13,@,Washington State,REG (Conf),L,70,73,"",99.3,103.6,70.5,.292,.333,.427,54.5,56.0,9.9,4.7,.396,10.9,40.4,.181,.500,12.0,23.3,.304
17,2024-01-17,"",Southern California,REG (Conf),W,82,67,"",106.8,87.2,76.8,.371,.371,.498,55.0,64.3,19.5,5.4,.471,14.5,40.0,.229,.492,22.5,25.7,.115
18,2024-01-20,"",UCLA,REG (Conf),W,77,71,"",117.2,108.0,65.7,.537,.481,.568,56.1,60.9,7.6,10.0,.481,12.9,40.7,.463,.527,14.9,30.0,.214
19,2024-01-25,@,Oregon State,REG (Conf),L,80,83,"",115.8,120.2,69.1,.585,.264,.591,57.7,57.1,10.1,7.1,.557,15.1,35.7,.396,.688,18.0,16.7,.354
20,2024-01-27,@,Oregon,REG (Conf),W,87,78,"",121.5,108.9,71.6,.474,.333,.623,52.5,53.6,9.8,7.5,.579,11.4,33.3,.368,.509,16.8,29.0,.328
21,2024-02-01,"",California,REG (Conf),W,91,65,"",114.8,82.0,79.3,.462,.369,.574,64.4,63.6,6.3,7.1,.562,13.2,39.4,.277,.421,13.9,15.0,.086
22,2024-02-04,"",Stanford,REG (Conf),W,82,71,"",114.4,99.0,71.7,.277,.277,.557,56.3,67.7,8.4,17.1,.523,14.0,40.0,.215,.485,13.4,27.8,.074
23,2024-02-08,@,Utah,REG (Conf),W,105,99,3OT,114.0,107.5,67.0,.386,.313,.535,49.5,58.3,9.8,8.3,.488,6.7,30.0,.289,.500,10.0,31.4,.112
24,2024-02-10,@,Colorado,REG (Conf),W,99,79,"",129.1,103.0,76.7,.309,.324,.635,51.8,38.9,13.0,8.1,.603,9.3,30.0,.250,.528,19.4,23.1,.407
25,2024-02-17,"",Arizona State,REG (Conf),W,105,60,"",141.3,80.7,74.3,.508,.317,.671,63.8,58.3,8.1,14.7,.635,6.0,31.0,.397,.414,13.8,12.5,.207
26,2024-02-22,"",Washington State,REG (Conf),L,74,77,"",104.1,108.3,71.1,.466,.310,.522,50.7,57.7,8.4,9.1,.491,11.3,27.8,.293,.468,9.8,25.7,.306
