Year,Team,Date,Opp_name,opp_rk,opp_conf,opp_adjoe,opp_oe_rank,opp_adjde,opp_de_rank,opp_barthag,opp_barthag_rank,opp_sos,opp_nconf_sos,opp_conf_sos,opp_proj_sos,opp_proj_nconf_sos,opp_proj_conf_sos,opp_elite_sos,opp_elite_nconf_sos,opp_opp_oe,opp_opp_de,opp_proj_opp_oe,opp_proj_opp_de,opp_conf_adj_oe,opp_conf_adj_de,opp_qual_o,opp_qual_d,opp_qual_barthag,opp_qual_games,opp_fun,opp_conf_pf,opp_conf_pa,opp_conf_poss,opp_conf_oe,opp_conf_de,opp_conf_win%,opp_wab,opp_wab_rk,opp_fun_rk,opp_adjt,opp_qual_games_ratio
2022,seton-hall,2021-11-10,fairleigh-dickinson,347,NEC,94.62847070852914,314,114.15006602442202,348,0.10368922831423079,347,0.38107781679153013,0.5874439946016367,0.2520989556602134,0.38107781679153013,0.5874439946016367,0.2520989556602134,0.8766554471953601,0.7580221722169141,99.23486899458223,104.83841389422012,99.23486899458223,104.83841389422012,95.84366164925795,114.42063891479948,90.49936397401687,110.40479728482447,0.09226197079583379,3,-0.09251846042552031,1150.0,1246.0,1146.1875,1.0033262446153006,1.087082174600578,0.2631578947368421,-17.117746697707215,332,337,69.49993762011988,0.11538461538461539
2022,seton-hall,2021-11-14,yale,147,Ivy,100.0857057668151,223,98.06412164386884,96,0.558397534489721,147,0.43307537696373277,0.47228179796459235,0.38269672638782704,0.44908779115889375,0.47228179796459235,0.38269672638782704,0.8444873340693134,0.7961565714458405,102.11205931968543,104.0296449656365,102.78207954434158,103.81751741164658,101.44526762014513,97.12011727788227,88.6904842300925,98.32342559895514,0.2340178302713123,4,0.025337885859434195,1030.0,946.0,986.8875000000003,1.0436853238084378,0.9585692391483323,0.7857142857142857,-4.838774729986267,129,116,68.71551641061156,0.13333333333333333
2022,seton-hall,2021-11-16,michigan,26,B10,114.60490549490964,18,96.97531674863546,74,0.8722379242820322,26,0.7595375327771319,0.6427791674963182,0.8118814796223441,0.7617483031727303,0.6427791674963182,0.8118814796223441,0.6532624443755901,0.7530621620158232,109.70080665883563,97.21740468409192,109.79212070079733,97.24499394830175,116.16670845271548,98.69581535786001,119.1092930063644,102.21714324720088,0.8530635775019679,15,-0.05354483447119529,1483.0,1440.0,1341.1374999999998,1.1057777446384134,1.0737154094938066,0.55,0.5498180583258728,54,285,66.10560795806016,0.4838709677419355
2022,seton-hall,2021-11-22,ohio-state,29,B10,116.80969299407639,11,99.56699045388493,127,0.8625611214987096,29,0.7212895864620834,0.5733486748817687,0.7882287721425405,0.7254421772019094,0.5733486748817687,0.7882287721425405,0.6939339718835845,0.7892577323158226,107.91344234802033,98.12877898748471,107.93860980400699,97.97862920871206,117.2581947696843,98.70408718918125,123.14226044010846,104.75176227731922,0.86530735369638,13,0.002113085357670186,1455.0,1390.0,1313.1875,1.107991052305935,1.0584931702441578,0.6,1.7057530821470603,42,172,65.12050620926996,0.43333333333333335
2022,seton-hall,2021-11-24,california,135,P12,100.30380118182987,219,97.37987775458235,83,0.5842429824831668,135,0.6530908326616797,0.4974561149852782,0.7299221895788801,0.6530908326616797,0.4974561149852782,0.7299221895788801,0.7461169861250576,0.8544944416830552,105.83669413036783,98.80209172509402,105.83669413036783,98.80209172509402,101.80729315034598,98.1623411383467,107.58195504073802,104.22539637004688,0.590133354056409,10,-0.0473032539225558,1228.0,1362.0,1289.4499999999998,0.952344022645314,1.0562642987320177,0.25,-8.48133998695765,192,278,63.99708234352167,0.3125
2022,seton-hall,2021-11-28,bethune-cookman,338,SWAC,92.90352256681464,334,109.48794047578895,309,0.13136905752830136,338,0.34204236408947114,0.5220072203385805,0.22206579325673145,0.34204236408947114,0.5220072203385805,0.22206579325673145,0.9092976603862433,0.825833288671782,97.43573241861851,103.56120884636815,97.43573241861851,103.56120884636815,93.64183369445404,110.20871311667501,111.87517777591783,110.61867824254473,0.5324269999599708,1,-0.0003310186664921555,1183.0,1240.0,1226.375,0.9646315360309856,1.011109978595454,0.3888888888888889,-16.633075377093025,330,176,65.83505995253664,0.03333333333333333
2022,seton-hall,2021-12-01,wagner,158,NEC,101.41408184031343,193,100.3906014981163,135,0.5291291473892387,158,0.30162505887594976,0.44861450975683004,0.22498683354987326,0.30162505887594976,0.44861450975683004,0.22498683354987326,0.9138489062209862,0.8122891502428105,97.45361400885439,106.1013853229753,97.45361400885439,106.1013853229753,102.40679167036038,104.39062841760958,100.71775456779942,90.70741885870538,0.7692096582226841,2,0.07431707793053166,1213.0,1104.0,1126.1875,1.0770852988512125,0.9802985737277319,0.8333333333333334,-2.3920152839237385,89,42,66.39695834825646,0.07407407407407407
2022,seton-hall,2021-12-09,texas,15,B12,111.37020667408639,31,91.09530281572958,13,0.9097812128913464,15,0.6751821644249517,0.40624608603021006,0.8602323759293227,0.6815929721071375,0.40624608603021006,0.8602323759293227,0.6601780158552187,0.8267362119316624,106.16252058084638,97.53973921445868,106.42075734283087,97.48985725894934,112.59463823610655,92.52882196543791,113.9229359676941,96.18653009867113,0.875029320733543,16,-0.025422698080127315,1210.0,1176.0,1187.175,1.0192263145703035,0.9905868974666752,0.5555555555555556,3.0422985701844123,28,230,62.96373331841818,0.5
2022,seton-hall,2021-12-12,rutgers,76,B10,105.75708336438088,106,95.29946583167623,44,0.7680595856815742,76,0.6662323179390199,0.3476523055836085,0.8122690117139688,0.6714807035597667,0.3476523055836085,0.8122690117139688,0.7004287086832935,0.8864073332196151,107.66477038285298,100.09807060919513,107.79858980115172,100.00985192744324,107.34080322127116,94.49443345798753,114.69262940948103,99.9183180602039,0.8300358541570295,13,0.05237833575530493,1335.0,1326.0,1307.0124999999998,1.0214133376689207,1.0145274050554223,0.6,-0.3065488964410492,61,68,65.01406210599531,0.41935483870967744
2022,seton-hall,2021-12-29,providence,45,BE,111.78819772552558,29,97.67208446398529,89,0.8252582614806063,45,0.6669336122028611,0.532516434191409,0.7479021312359048,0.6702784399882586,0.532516434191409,0.7479021312359048,0.7428763293573775,0.8170260615977928,105.49548104197237,98.31205113169634,105.80986893702035,98.48636109677285,112.8148680661798,96.32271920263702,120.61733499137829,101.8106206713027,0.875375611138125,8,0.1987572107876765,1251.0,1179.0,1160.6499999999999,1.0778443113772456,1.0158101064058933,0.8235294117647058,5.976850196499459,14,1,65.36533569834496,0.26666666666666666
2022,seton-hall,2022-01-01,villanova,11,BE,117.34242215832069,8,93.4580689952989,28,0.9319610002483529,11,0.7290057212459826,0.6503615296649107,0.7526761136254111,0.7246881866648258,0.6503615296649107,0.7526761136254111,0.6875336899085599,0.6586650585343691,107.92733967132062,97.22653412595005,107.88027016242921,97.40524171809037,119.26099704692203,95.32468765979426,124.29636619778216,102.22131335130494,0.9045278461066453,13,0.036323581351263345,1474.0,1294.0,1296.7625,1.1366769165517971,0.9978696947205058,0.8,7.459917988100064,6,94,62.46762630559315,0.3939393939393939
