Year,Team,Date,Opp_name,opp_rk,opp_conf,opp_adjoe,opp_oe_rank,opp_adjde,opp_de_rank,opp_barthag,opp_barthag_rank,opp_sos,opp_nconf_sos,opp_conf_sos,opp_proj_sos,opp_proj_nconf_sos,opp_proj_conf_sos,opp_elite_sos,opp_elite_nconf_sos,opp_opp_oe,opp_opp_de,opp_proj_opp_oe,opp_proj_opp_de,opp_conf_adj_oe,opp_conf_adj_de,opp_qual_o,opp_qual_d,opp_qual_barthag,opp_qual_games,opp_fun,opp_conf_pf,opp_conf_pa,opp_conf_poss,opp_conf_oe,opp_conf_de,opp_conf_win%,opp_wab,opp_wab_rk,opp_fun_rk,opp_adjt,opp_qual_games_ratio
2015,southern-methodist,2014-11-14,lamar,287,Slnd,97.32021324642314,267,107.66137948512761,276,0.23842778958575742,287,0.3898056581158637,0.5274631981836826,0.3286245291968331,0.3898056581158637,0.5274631981836826,0.3286245291968331,0.8569503252867384,0.736514656700112,100.9198533166454,105.88490784348852,100.9198533166454,105.88490784348852,98.05172464438411,107.57810093185125,103.34758506717156,117.53751792907117,0.1854899376901185,4,0.018903800221305833,1274.0,1285.0,1223.3999999999999,1.04136014386137,1.050351479483407,0.5,-9.873909507450614,211,130,66.70190095220605,0.15384615384615385
2015,southern-methodist,2014-11-17,gonzaga,8,WCC,120.10654584887138,5,92.49965962277749,27,0.9527321777823478,8,0.6250668651783754,0.5995588569585868,0.6251771325554935,0.6443716404272752,0.5995588569585868,0.6251771325554935,0.7491553089204414,0.7555984063393982,105.8876588060103,100.01564644953473,106.649911869894,99.55058100740821,118.35246442942478,92.62907756654405,127.69943524069092,97.57992120780817,0.9566274521661258,8,0.07345264128477946,1353.0,1079.0,1141.4000000000003,1.1853863676187135,0.9453302961275624,0.9444444444444444,7.909722354231569,9,38,65.29201181831141,0.24242424242424243
2015,southern-methodist,2014-11-20,indiana,41,B10,119.54972665630044,6,103.03637702544049,182,0.8467686343873555,41,0.6639494347596353,0.4509375836815349,0.8076937713983108,0.6716861726090332,0.4509375836815349,0.8076937713983108,0.6895080865448069,0.8301246630006797,106.51664534070878,98.49581164708093,106.73003712305417,98.28161432570026,119.47558627675446,103.514310240218,120.94978281961502,105.71779084054864,0.8246139589114648,15,-0.013658314045706388,1294.0,1289.0,1163.6,1.1120660020625646,1.1077689927810246,0.5,-0.14158323286493024,50,201,67.14011982374332,0.45454545454545453
2015,southern-methodist,2014-11-22,eastern-washington,142,BSky,109.79817294242645,56,107.88032400112482,281,0.5504888284766355,142,0.3991573530284777,0.567771246632291,0.30556392631762447,0.41468286168230967,0.567771246632291,0.30556392631762447,0.8706393520364214,0.7609053095768491,102.022672743882,106.0826924444268,102.31607078808007,105.65471043137266,108.5445348204566,110.04773976812236,115.72317084062294,105.71221153015203,0.7389513582233334,2,0.11919613007159602,1447.0,1350.0,1248.6,1.1588979657216083,1.0812109562710237,0.7777777777777778,-2.5010945859658915,79,8,68.7285468993587,0.06451612903225806
2015,southern-methodist,2014-11-25,arkansas,31,SEC,112.94339060518863,27,95.62667840974862,63,0.8714679873694092,31,0.6330888571885506,0.4854075593316121,0.7254371922792094,0.6517473133842322,0.4854075593316121,0.7254371922792094,0.7243370445158007,0.8224340462415948,105.53932439781998,99.16689905313459,106.1999505130175,98.49267065065763,113.12502657420919,97.15258508601369,115.96662624087419,96.43869902266766,0.8928836963900564,9,0.07802991359944134,1352.0,1284.0,1260.0999999999997,1.0729307197841444,1.0189667486707408,0.7222222222222222,4.059260726753945,19,29,70.55499245625478,0.2727272727272727
2015,southern-methodist,2014-11-26,texas-southern,237,SWAC,101.0034856966814,194,107.42863507438719,273,0.32977010917129596,237,0.3660492296278665,0.7498815649711168,0.12392389966490919,0.383355568436259,0.7498815649711168,0.12392389966490919,0.8072009946028107,0.5727987769842224,98.10697180123599,105.26133029056257,98.62790863267954,104.6974026691089,100.78542809620266,109.64238952926094,99.23257534736334,102.73129644534043,0.40167750417900305,6,0.11611411202625843,1297.0,1159.0,1195.8999999999999,1.0845388410402208,0.969144577305795,0.8888888888888888,-4.38606502388497,104,9,63.84210655915693,0.17647058823529413
2015,southern-methodist,2014-11-30,monmouth,193,MAAC,97.95277450176373,258,100.53949589458313,139,0.42561871923551114,193,0.42199262528612336,0.4434384600805078,0.3977942363159185,0.42199262528612336,0.4434384600805078,0.3977942363159185,0.8743680063023365,0.8044322726908578,100.22615488335227,103.287191457492,100.22615488335227,103.287191457492,97.79508202750321,100.14879331026775,96.7068872518291,92.32065126132319,0.6303672882852963,3,0.028364179317132976,1316.0,1274.0,1308.7999999999997,1.0055012224938877,0.9734107579462105,0.65,-8.914568508507767,193,112,64.10894702826255,0.09090909090909091
2015,southern-methodist,2014-12-05,wyoming,119,MWC,102.05176285371076,173,97.4941597519742,91,0.6284115598632354,119,0.5082243974299608,0.3628693422370976,0.5526001192269494,0.5208051184319276,0.3628693422370976,0.5526001192269494,0.8187014054316477,0.8902505814346383,101.1406201857224,101.5904685132927,101.54631937122802,101.30703929378457,100.56497116897096,99.84828987115193,103.20760096839696,95.91078077404993,0.6991444814158506,6,0.13168345664110248,1089.0,1080.0,1099.6,0.9903601309567116,0.982175336485995,0.6111111111111112,-1.4589134884633888,67,7,59.17486968139449,0.1875
2015,southern-methodist,2014-12-08,california-santa-barbara,102,BW,107.35808827899268,78,100.49371950742906,137,0.6813229647941487,102,0.5699948174204966,0.6349214603929726,0.5127351544350478,0.5670284197220788,0.6349214603929726,0.5127351544350478,0.8136865297634392,0.7397959719922418,103.17985541392798,99.9535070272475,103.21548222564218,100.11902397283838,107.02974501420142,102.91589312225727,106.7604928432461,96.59588926545631,0.7596196121813573,3,-0.014557596526869832,1067.0,1020.0,993.6,1.0738727858293076,1.0265700483091786,0.6875,-5.083007256259189,122,202,62.81006236827999,0.1
2015,southern-methodist,2014-12-17,illinois-chicago,280,Horz,99.28985010208322,235,109.37111393484247,305,0.24748148607694562,280,0.5135076786030628,0.5154744519525132,0.5133990224864027,0.5135076786030628,0.5154744519525132,0.5133990224864027,0.8438517585651406,0.8204324055093323,102.8849428038922,102.36902499220601,102.8849428038922,102.36902499220601,103.38349691060603,112.97510198323849,85.20649250340581,103.58967009882173,0.09563970445230399,3,-0.03750343090444025,1060.0,1182.0,1031.4,1.0277292999806087,1.1460151250727166,0.25,-16.675244590939332,319,255,65.69262671340135,0.09375
