Year,Team,Date,Opp_name,opp_rk,opp_conf,opp_adjoe,opp_oe_rank,opp_adjde,opp_de_rank,opp_barthag,opp_barthag_rank,opp_sos,opp_nconf_sos,opp_conf_sos,opp_proj_sos,opp_proj_nconf_sos,opp_proj_conf_sos,opp_elite_sos,opp_elite_nconf_sos,opp_opp_oe,opp_opp_de,opp_proj_opp_oe,opp_proj_opp_de,opp_conf_adj_oe,opp_conf_adj_de,opp_qual_o,opp_qual_d,opp_qual_barthag,opp_qual_games,opp_fun,opp_conf_pf,opp_conf_pa,opp_conf_poss,opp_conf_oe,opp_conf_de,opp_conf_win%,opp_wab,opp_wab_rk,opp_fun_rk,opp_adjt,opp_qual_games_ratio
2024,purdue,2023-11-06,samford,89,SC,112.32641861534488,66,102.82355152634617,124,0.7342978043299069,89,0.3964474266099363,0.335928569964743,0.42946530847795805,0.3964474266099363,0.335928569964743,0.42946530847795805,0.8918633956676173,0.8743755695670928,103.58263266271264,106.81786425451281,103.58263266271264,106.81786425451281,113.55078658524101,104.01967999872782,69.74663556368691,103.77538459192401,0.010255470536828664,1,0.08366326155681358,1520.0,1336.0,1300.6125,1.1686801410873724,1.0272083345346905,0.8333333333333334,0.15809283786763584,54,25,72.57479525441391,0.029411764705882353
2024,purdue,2023-11-10,morehead-state,132,OVC,107.29092824134608,146,103.77204505846404,140,0.5947160265193194,132,0.3092760249145447,0.4141715537864654,0.22473226782759698,0.3092760249145447,0.4141715537864654,0.22473226782759698,0.8952056721745238,0.7959792970808022,102.61209321025827,108.61342953915319,102.61209321025827,108.61342953915319,107.91029877120408,104.91187229841083,100.8760546226124,110.55860983316683,0.25845545899558836,2,0.03344553452148169,1321.0,1115.0,1164.4875,1.13440462005818,0.9575027640914995,0.7777777777777778,-3.3016221742820226,87,97,64.3023871811518,0.058823529411764705
2024,purdue,2023-11-13,xavier,61,BE,111.86287241398159,70,99.41681383263611,56,0.7951827629430075,61,0.7212661556427893,0.6009603520794671,0.770570647372358,0.7212661556427893,0.6009603520794671,0.770570647372358,0.6341815510766403,0.7277714727235808,112.77127256475872,100.2082208345782,112.77127256475872,100.2082208345782,113.40766054561388,101.22976057539051,117.2633783967465,103.32557607993262,0.81079467018752,17,-0.012690376380622093,1528.0,1532.0,1415.1875000000005,1.0797155853906282,1.082542065980656,0.45,-2.206207813475773,78,210,70.92133294741139,0.5151515151515151
2024,purdue,2023-11-20,gonzaga,15,WCC,121.62424689298152,8,99.18432569815161,50,0.912575724161794,15,0.5470638554048269,0.5725750096247764,0.4876792693951595,0.5470638554048269,0.5725750096247764,0.4876792693951595,0.7715913507461323,0.7247488199771885,108.1806054947818,104.81600420605345,108.1806054947818,104.81600420605345,122.52281330248273,99.16352560537818,128.02222006889016,105.53404945795454,0.9021599018092256,8,-0.007998162697920419,1392.0,1087.0,1108.8125,1.255397102756327,0.9803280536610112,0.875,2.4158080701427553,24,194,69.08663903409524,0.25
2024,purdue,2023-11-21,tennessee,6,SEC,117.26977025417617,27,91.55340219632767,3,0.9451570590521869,6,0.7189144327641573,0.6297620202378132,0.7833022862554057,0.7231217654857534,0.6297620202378132,0.7833022862554057,0.6662631601329102,0.7009274484306887,113.47408350990777,102.14398789033304,113.43871817527743,101.96378258497649,119.12894665106414,92.38897465981243,132.24536634673285,105.30650410097479,0.9321069733560524,14,0.0027761019236163254,1475.0,1263.0,1274.7375,1.1571009717686975,0.9907922219280441,0.7777777777777778,6.073600407566361,5,168,69.33999662319857,0.45161290322580644
2024,purdue,2023-11-22,marquette,9,BE,119.47796342834738,16,95.49910240405154,17,0.9293123246879774,9,0.7217163699480972,0.6444981991452675,0.7569834380073359,0.7244659241240802,0.6444981991452675,0.7569834380073359,0.6485720221493546,0.6894008967641556,112.38860206404087,100.42723884251838,112.27529877584607,100.28233574378137,118.70508271823395,96.02112874523114,127.13329745305391,104.15789165168862,0.9082351615518265,18,0.0408320367831303,1573.0,1425.0,1394.7375000000002,1.1278107887684956,1.0216976312747021,0.7,6.046816799669315,6,85,69.2607723118456,0.5625
2024,purdue,2023-11-28,texas-southern,272,SWAC,97.986977236,310,106.09196121193581,185,0.28619744325486346,272,0.33797261331871914,0.6027511167697043,0.18302275224382297,0.3314967033356744,0.6027511167697043,0.18302275224382297,0.8646862350140256,0.6704889689472598,101.70543471657598,108.26149030617235,101.40533092746215,108.27856538904445,97.28106876950238,105.73517047109918,94.3885837747283,103.38882940275327,0.2597279321509969,5,-0.01433123170439421,1312.0,1200.0,1256.9375000000002,1.0438068718611704,0.9547014071900948,0.6666666666666666,-9.716533318731319,202,219,67.61930618797564,0.16666666666666666
2024,purdue,2023-12-01,northwestern,30,B10,118.1289243250302,21,100.15767854194438,72,0.8696485716129749,30,0.6607810964644641,0.3606730391276844,0.8258405279996929,0.6680219531020116,0.3606730391276844,0.8258405279996929,0.6997474714679671,0.9065339136442577,110.53079687134964,102.25737662261858,110.82233370957951,102.17783982279789,121.9385751316074,101.07180270674912,135.38224717958954,111.41954732448693,0.903801304778472,11,0.019438411354290808,1514.0,1469.0,1330.8125,1.1376508711783215,1.1038369417179354,0.6,1.668819008696654,32,125,63.66424497181049,0.3548387096774194
2024,purdue,2023-12-04,iowa,50,B10,119.32376532166774,18,104.51375213721016,146,0.8211269390786523,50,0.7032628021236477,0.48638802260099845,0.8149915351860176,0.7032628021236477,0.48638802260099845,0.8149915351860176,0.6653950832118762,0.7816301574942132,112.01900059734467,101.32383715160823,112.01900059734467,101.32383715160823,120.13018525055895,105.18874138491405,121.34568637995396,107.67542758147313,0.7981066746378425,14,0.010438090069242345,1582.0,1610.0,1410.6625,1.121458888997191,1.1413077188909466,0.5,-0.5676618565226528,61,153,71.63293818278413,0.4375
2024,purdue,2023-12-09,alabama,14,SEC,125.70364694768037,3,102.19208642824805,103,0.915393132439758,14,0.7483038895007711,0.6695001711420236,0.8052176860932003,0.7527684479365158,0.6695001711420236,0.8052176860932003,0.6447071554353306,0.7098259062834733,113.98550853671638,100.9152265228166,114.16828413965384,100.88067059347853,123.89732886958609,103.32441346582851,122.01106671834923,105.27853865890665,0.8450475878470654,12,-0.0019546069801111843,1609.0,1506.0,1360.7749999999999,1.1824144329518107,1.1067222722345724,0.7222222222222222,3.657123486185681,16,175,72.4635148639371,0.3870967741935484
