Year,Team,Rslt,Rslt_std,Tm,Tm_std,Opp_score,Opp_score_std,OT,OT_std,ORtg,ORtg_std,DRtg,DRtg_std,Pace,Pace_std,FTr,FTr_std,3PAr,3PAr_std,TS%,TS%_std,TRB%,TRB%_std,AST%,AST%_std,STL%,STL%_std,BLK%,BLK%_std,eFG%,eFG%_std,TOV%,TOV%_std,ORB%,ORB%_std,FT/FGA,FT/FGA_std,eFG%_opp,eFG%_opp_std,TOV%_opp,TOV%_opp_std,ORB%_opp,ORB%_opp_std,FT/FGA_opp,FT/FGA_opp_std,Spread,Spread_std
2017,california-davis,0.6470588235294118,0.485071250072666,70.28571428571429,6.593246504636352,69.17857142857143,6.847835945965494,0.0,0.0,97.95000000000002,8.413415213547681,95.70714285714284,8.751547104345422,71.60000000000001,3.5289280714309452,0.4038571428571429,0.11628022165050231,0.3112142857142857,0.06843940663793324,0.5301428571428571,0.043787123327665274,50.73571428571428,4.370033840509221,53.203571428571436,10.161965475637198,7.558620689655173,2.5358173156061694,8.982142857142858,3.915217563741327,0.49210714285714285,0.05257611011188784,17.135714285714286,3.056167326924154,26.642857142857142,5.778275314353376,0.2664285714285714,0.08040334826795718,0.4854285714285714,0.05199460696494544,17.16785714285714,3.1867844668403977,25.479310344827585,5.854752606115627,0.2298928571428571,0.08903654650623313,3.0,8.31951234834625
