Year,Team,Rslt,Rslt_std,Tm,Tm_std,Opp_score,Opp_score_std,OT,OT_std,ORtg,ORtg_std,DRtg,DRtg_std,Pace,Pace_std,FTr,FTr_std,3PAr,3PAr_std,TS%,TS%_std,TRB%,TRB%_std,AST%,AST%_std,STL%,STL%_std,BLK%,BLK%_std,eFG%,eFG%_std,TOV%,TOV%_std,ORB%,ORB%_std,FT/FGA,FT/FGA_std,eFG%_opp,eFG%_opp_std,TOV%_opp,TOV%_opp_std,ORB%_opp,ORB%_opp_std,FT/FGA_opp,FT/FGA_opp_std,Spread,Spread_std
2011,butler,0.71875,0.45680340939917435,73.23076923076923,7.23495787027232,63.55555555555556,8.441351210346022,0.0,0.0,108.70769230769231,9.615650704010545,95.6269230769231,10.065249433265235,66.12307692307692,3.5465259274177243,0.3779615384615385,0.10269429614899973,0.36637037037037035,0.06240201435860381,0.5530384615384615,0.048209111810304704,53.86153846153846,3.8980073805037283,50.25000000000001,6.4896378943666795,9.049999999999999,3.970113348507823,4.06551724137931,3.22924978705459,0.5127037037037037,0.05077841365627026,14.261538461538466,3.749568180265767,31.726923076923075,5.729122633863422,0.27869230769230763,0.08763048292952366,0.48680769230769244,0.05568484119095195,16.965384615384615,3.1335529110187124,23.66923076923077,5.385667589502288,0.2625769230769231,0.09809716533189859,8.346153846153847,9.478153017090651
