Year,Team,Rslt,Rslt_std,Tm,Tm_std,Opp_score,Opp_score_std,OT,OT_std,ORtg,ORtg_std,DRtg,DRtg_std,Pace,Pace_std,FTr,FTr_std,3PAr,3PAr_std,TS%,TS%_std,TRB%,TRB%_std,AST%,AST%_std,STL%,STL%_std,BLK%,BLK%_std,eFG%,eFG%_std,TOV%,TOV%_std,ORB%,ORB%_std,FT/FGA,FT/FGA_std,eFG%_opp,eFG%_opp_std,TOV%_opp,TOV%_opp_std,ORB%_opp,ORB%_opp_std,FT/FGA_opp,FT/FGA_opp_std,Spread,Spread_std
2013,creighton,0.7941176470588235,0.4104256301219048,76.26666666666667,8.48501044777498,63.42857142857143,8.216643323963108,0.0,0.0,113.85714285714285,11.613671017269024,95.33214285714287,12.56694823060427,65.73214285714285,2.750764684448007,0.33292857142857146,0.07606718695480287,0.39853571428571416,0.054458602791381074,0.6174642857142859,0.06454598254294268,54.87142857142857,5.328043011091626,64.10000000000001,9.604242889550507,6.875,2.2200475470383765,5.422580645161291,4.134223802796954,0.5891785714285713,0.07067612807281592,16.660714285714285,3.0053457662310965,27.225,8.369372072556512,0.24832142857142858,0.06996404027224937,0.4573571428571429,0.05124900308747789,13.360714285714286,3.3754384390897516,24.371428571428574,5.721813824230341,0.17607142857142857,0.08215699901269817,12.5,9.382805392687041
