Year,Team,Rslt,Rslt_std,Tm,Tm_std,Opp_score,Opp_score_std,OT,OT_std,ORtg,ORtg_std,DRtg,DRtg_std,Pace,Pace_std,FTr,FTr_std,3PAr,3PAr_std,TS%,TS%_std,TRB%,TRB%_std,AST%,AST%_std,STL%,STL%_std,BLK%,BLK%_std,eFG%,eFG%_std,TOV%,TOV%_std,ORB%,ORB%_std,FT/FGA,FT/FGA_std,eFG%_opp,eFG%_opp_std,TOV%_opp,TOV%_opp_std,ORB%_opp,ORB%_opp_std,FT/FGA_opp,FT/FGA_opp_std,Spread,Spread_std
2018,tennessee,0.7575757575757576,0.4351941398892446,74.22222222222223,7.692820495727636,65.4074074074074,7.712423839590345,0.0,0.0,106.92222222222223,10.016998373278117,95.75925925925925,10.665265666540694,68.45555555555555,3.787157786858649,0.36907407407407405,0.09325808932779625,0.3557407407407408,0.0570590737020668,0.5534444444444445,0.06537485598356448,51.3074074074074,4.733995379244919,61.30740740740742,11.59309893945286,8.925925925925926,2.704069951387039,12.303571428571432,4.631972793278471,0.5112962962962962,0.07305046454589026,14.744444444444447,2.486321554384081,31.099999999999998,5.600343396064758,0.27914814814814815,0.08206222015768265,0.4635185185185185,0.04024671068295794,16.985185185185184,3.043998345256765,28.485185185185188,7.665542466814813,0.2644444444444445,0.08870926295113342,7.703703703703703,9.15597667274818
