Year,Team,Rslt,Rslt_std,Tm,Tm_std,Opp_score,Opp_score_std,OT,OT_std,ORtg,ORtg_std,DRtg,DRtg_std,Pace,Pace_std,FTr,FTr_std,3PAr,3PAr_std,TS%,TS%_std,TRB%,TRB%_std,AST%,AST%_std,STL%,STL%_std,BLK%,BLK%_std,eFG%,eFG%_std,TOV%,TOV%_std,ORB%,ORB%_std,FT/FGA,FT/FGA_std,eFG%_opp,eFG%_opp_std,TOV%_opp,TOV%_opp_std,ORB%_opp,ORB%_opp_std,FT/FGA_opp,FT/FGA_opp_std,Spread,Spread_std
2018,pennsylvania,0.75,0.43994134506405985,76.5925925925926,9.77539792327681,69.55555555555556,10.674676479815112,0.0,0.0,103.83076923076925,10.390332785075529,95.14999999999999,12.20082784076556,71.04615384615384,3.694561491623142,0.322,0.08872609537221843,0.4215769230769232,0.06770121007894797,0.5585769230769231,0.05953901112845129,50.76923076923076,4.349507487591599,55.7,11.040763630223298,8.057692307692308,2.6409351490596022,6.9444444444444455,2.2980482242602394,0.5397692307692306,0.0630588979873944,14.192307692307692,3.254525842813122,21.6,5.017329967223603,0.21388461538461534,0.06338474701255936,0.4668076923076923,0.06916011522880468,14.930769230769231,2.9454737114113554,21.50384615384615,5.243012932978957,0.2286153846153846,0.06088880154713306,5.518518518518518,8.409565846153875
