Year,Team,Rslt,Rslt_std,Tm,Tm_std,Opp_score,Opp_score_std,OT,OT_std,ORtg,ORtg_std,DRtg,DRtg_std,Pace,Pace_std,FTr,FTr_std,3PAr,3PAr_std,TS%,TS%_std,TRB%,TRB%_std,AST%,AST%_std,STL%,STL%_std,BLK%,BLK%_std,eFG%,eFG%_std,TOV%,TOV%_std,ORB%,ORB%_std,FT/FGA,FT/FGA_std,eFG%_opp,eFG%_opp_std,TOV%_opp,TOV%_opp_std,ORB%_opp,ORB%_opp_std,FT/FGA_opp,FT/FGA_opp_std,Spread,Spread_std
2016,virginia-commonwealth,0.7058823529411765,0.4624972900628803,77.07142857142857,7.610560749421485,67.46428571428571,7.848010565823025,0.0,0.0,107.83571428571429,10.214195433796457,94.51071428571431,9.548214465066202,71.18928571428572,3.868518645158184,0.3255357142857144,0.0805198306114284,0.3259285714285714,0.06940857486327077,0.5418214285714287,0.057006857008887496,51.77857142857143,4.181117796922975,50.564285714285695,9.372663730062301,11.95,4.257063846431316,10.046428571428573,3.732190513859928,0.5136785714285714,0.06518523666724758,13.325,3.4536749080320766,31.078571428571426,5.759331053160095,0.2207857142857142,0.051898303078558,0.49431034482758623,0.057874311750474694,18.421428571428574,4.431650235468026,25.52857142857142,7.74165534709648,0.24178571428571427,0.07735744697942534,10.482758620689655,10.818703017246081
