Year,Team,Rslt,Rslt_std,Tm,Tm_std,Opp_score,Opp_score_std,OT,OT_std,ORtg,ORtg_std,DRtg,DRtg_std,Pace,Pace_std,FTr,FTr_std,3PAr,3PAr_std,TS%,TS%_std,TRB%,TRB%_std,AST%,AST%_std,STL%,STL%_std,BLK%,BLK%_std,eFG%,eFG%_std,TOV%,TOV%_std,ORB%,ORB%_std,FT/FGA,FT/FGA_std,eFG%_opp,eFG%_opp_std,TOV%_opp,TOV%_opp_std,ORB%_opp,ORB%_opp_std,FT/FGA_opp,FT/FGA_opp_std,Spread,Spread_std
2022,arkansas,0.7575757575757576,0.4351941398892446,76.62068965517241,7.834966464981785,68.14285714285714,8.618302168938628,0.0,0.0,104.28888888888888,9.764824364615826,93.34444444444445,9.88488875208141,72.99259259259259,2.889094338519616,0.37866666666666665,0.09528297935017647,0.34559259259259256,0.05139908653727319,0.5406666666666666,0.04292838401158554,53.099999999999994,5.655630278417592,52.39629629629629,5.879788162162718,10.103703703703706,2.539909368686135,11.674074074074078,3.169881409161571,0.49174074074074076,0.058794029388517785,14.98214285714286,2.8112279604298624,29.200000000000006,6.1880778673435985,0.28451851851851856,0.0831806978212403,0.4717142857142857,0.06383535369176221,17.55185185185185,3.0109250265773,21.72962962962963,6.16421526697031,0.24246428571428572,0.07254959077550419,8.892857142857142,8.782724143808878
