last5_Rslt,last5_Tm,last5_Opp_score,last5_OT,last5_FG,last5_FGA,last5_FG%,last5_3P,last5_3PA,last5_3P%,last5_2P,last5_2PA,last5_2P%,last5_eFG%,last5_FT,last5_FTA,last5_FT%,last5_ORB,last5_DRB,last5_TRB,last5_AST,last5_STL,last5_BLK,last5_TOV,last5_PF,last5_FG_opp,last5_FGA_opp,last5_FG%_opp,last5_3P_opp,last5_3PA_opp,last5_3P%_opp,last5_2P_opp,last5_2PA_opp,last5_2P%_opp,last5_eFG%_opp,last5_FT_opp,last5_FTA_opp,last5_FT%_opp,last5_ORB_opp,last5_DRB_opp,last5_TRB_opp,last5_AST_opp,last5_STL_opp,last5_BLK_opp,last5_TOV_opp,last5_PF_opp,last5_ORtg,last5_DRtg,last5_Pace,last5_FTr,last5_3PAr,last5_TS%,last5_TRB%,last5_AST%,last5_STL%,last5_BLK%,last5_TOV%,last5_ORB%,last5_FT/FGA,last5_TOV%_opp,last5_ORB%_opp,last5_FT/FGA_opp,last5_opp_rk,last5_opp_adjoe,last5_opp_oe_rank,last5_opp_adjde,last5_opp_de_rank,last5_opp_barthag,last5_opp_barthag_rank,last5_opp_sos,last5_opp_nconf_sos,last5_opp_conf_sos,last5_opp_proj_sos,last5_opp_proj_nconf_sos,last5_opp_proj_conf_sos,last5_opp_elite_sos,last5_opp_elite_nconf_sos,last5_opp_opp_oe,last5_opp_opp_de,last5_opp_proj_opp_oe,last5_opp_proj_opp_de,last5_opp_conf_adj_oe,last5_opp_conf_adj_de,last5_opp_qual_o,last5_opp_qual_d,last5_opp_qual_barthag,last5_opp_qual_games,last5_opp_fun,last5_opp_conf_pf,last5_opp_conf_pa,last5_opp_conf_poss,last5_opp_conf_oe,last5_opp_conf_de,last5_opp_conf_win%,last5_opp_wab,last5_opp_wab_rk,last5_opp_fun_rk,last5_opp_adjt,last5_opp_qual_games_ratio,last5_Spread,Team,Year
1.0,77.8,61.8,0.0,25.0,60.2,0.4154,8.4,29.4,0.2752,16.6,30.8,0.547,0.4838,19.4,25.2,0.7538,10.2,26.8,37.0,12.0,8.2,2.6,10.0,15.2,23.4,58.6,0.4006,5.6,20.0,0.2692,17.8,38.6,0.4584,0.44820000000000004,9.4,14.4,0.663,7.0,23.6,30.6,10.4,4.4,3.0,13.8,19.6,107.66,85.52000000000001,72.1,0.4274,0.48180000000000006,0.5388,54.379999999999995,46.14,11.459999999999999,6.659999999999999,12.26,30.1,0.32999999999999996,17.439999999999998,21.32,0.16299999999999998,217.4,101.6224649224216,225.2,106.18512128790454,208.8,0.4036542488179037,217.4,0.4081115037501849,0.44460658695506183,0.36277350900614963,0.4081115037501849,0.44460658695506183,0.36277350900614963,0.8759445607050118,0.847057057285393,102.2219259404458,105.71641981323106,102.2219259404458,105.71641981323106,100.89433698661242,105.91388563181245,108.22499854443713,107.82553901649385,0.4924554647353304,2.6,0.029866602677468677,1218.6,1203.8,1180.595,1.031591284047582,1.0202583249522204,0.5333333333333333,-9.293384397598171,202.8,131.2,64.5309900044787,0.07789661319073085,16.0,college-of-charleston,2023
