last5_Rslt,last5_Tm,last5_Opp_score,last5_OT,last5_FG,last5_FGA,last5_FG%,last5_3P,last5_3PA,last5_3P%,last5_2P,last5_2PA,last5_2P%,last5_eFG%,last5_FT,last5_FTA,last5_FT%,last5_ORB,last5_DRB,last5_TRB,last5_AST,last5_STL,last5_BLK,last5_TOV,last5_PF,last5_FG_opp,last5_FGA_opp,last5_FG%_opp,last5_3P_opp,last5_3PA_opp,last5_3P%_opp,last5_2P_opp,last5_2PA_opp,last5_2P%_opp,last5_eFG%_opp,last5_FT_opp,last5_FTA_opp,last5_FT%_opp,last5_ORB_opp,last5_DRB_opp,last5_TRB_opp,last5_AST_opp,last5_STL_opp,last5_BLK_opp,last5_TOV_opp,last5_PF_opp,last5_ORtg,last5_DRtg,last5_Pace,last5_FTr,last5_3PAr,last5_TS%,last5_TRB%,last5_AST%,last5_STL%,last5_BLK%,last5_TOV%,last5_ORB%,last5_FT/FGA,last5_TOV%_opp,last5_ORB%_opp,last5_FT/FGA_opp,last5_opp_rk,last5_opp_adjoe,last5_opp_oe_rank,last5_opp_adjde,last5_opp_de_rank,last5_opp_barthag,last5_opp_barthag_rank,last5_opp_sos,last5_opp_nconf_sos,last5_opp_conf_sos,last5_opp_proj_sos,last5_opp_proj_nconf_sos,last5_opp_proj_conf_sos,last5_opp_elite_sos,last5_opp_elite_nconf_sos,last5_opp_opp_oe,last5_opp_opp_de,last5_opp_proj_opp_oe,last5_opp_proj_opp_de,last5_opp_conf_adj_oe,last5_opp_conf_adj_de,last5_opp_qual_o,last5_opp_qual_d,last5_opp_qual_barthag,last5_opp_qual_games,last5_opp_fun,last5_opp_conf_pf,last5_opp_conf_pa,last5_opp_conf_poss,last5_opp_conf_oe,last5_opp_conf_de,last5_opp_conf_win%,last5_opp_wab,last5_opp_wab_rk,last5_opp_fun_rk,last5_opp_adjt,last5_opp_qual_games_ratio,last5_Spread,Team,Year
1.0,85.0,67.8,0.0,31.8,65.8,0.48440000000000005,6.2,20.2,0.3106,25.6,45.6,0.5630000000000001,0.5312,15.2,20.2,0.7613999999999999,13.4,28.6,42.0,16.0,6.4,6.6,12.6,16.6,24.6,61.4,0.40119999999999995,6.0,19.0,0.2952,18.6,42.4,0.44020000000000004,0.449,12.6,20.2,0.6124,7.2,20.2,27.4,10.4,8.2,3.0,10.6,17.8,114.16,91.44000000000001,74.5,0.30900000000000005,0.30639999999999995,0.5646,60.46,50.3,8.5,15.940000000000001,14.319999999999999,39.739999999999995,0.2326,12.940000000000001,20.32,0.2102,278.8,100.20178758884656,279.0,110.97306683438615,248.0,0.2589394981367504,278.8,0.3008600942891356,0.33014797501026505,0.26521613185393134,0.3041004074520249,0.33014797501026505,0.26521613185393134,0.9214049002865832,0.8921072758568258,102.35886849819497,110.10881786391512,102.41288937869324,110.031555737335,100.55060064274446,112.41922724932799,60.63921082269185,61.9389955350563,0.2707341388566317,0.6,-0.0053887461010948216,1147.4,1158.2,1087.6025000000002,1.054782363990022,1.0636844832235994,0.4875,-13.641630126690623,259.2,188.0,67.52367495609025,0.01837121212121212,17.2,bryant,2025
