last5_Rslt,last5_Tm,last5_Opp_score,last5_OT,last5_FG,last5_FGA,last5_FG%,last5_3P,last5_3PA,last5_3P%,last5_2P,last5_2PA,last5_2P%,last5_eFG%,last5_FT,last5_FTA,last5_FT%,last5_ORB,last5_DRB,last5_TRB,last5_AST,last5_STL,last5_BLK,last5_TOV,last5_PF,last5_FG_opp,last5_FGA_opp,last5_FG%_opp,last5_3P_opp,last5_3PA_opp,last5_3P%_opp,last5_2P_opp,last5_2PA_opp,last5_2P%_opp,last5_eFG%_opp,last5_FT_opp,last5_FTA_opp,last5_FT%_opp,last5_ORB_opp,last5_DRB_opp,last5_TRB_opp,last5_AST_opp,last5_STL_opp,last5_BLK_opp,last5_TOV_opp,last5_PF_opp,last5_ORtg,last5_DRtg,last5_Pace,last5_FTr,last5_3PAr,last5_TS%,last5_TRB%,last5_AST%,last5_STL%,last5_BLK%,last5_TOV%,last5_ORB%,last5_FT/FGA,last5_TOV%_opp,last5_ORB%_opp,last5_FT/FGA_opp,last5_opp_rk,last5_opp_adjoe,last5_opp_oe_rank,last5_opp_adjde,last5_opp_de_rank,last5_opp_barthag,last5_opp_barthag_rank,last5_opp_sos,last5_opp_nconf_sos,last5_opp_conf_sos,last5_opp_proj_sos,last5_opp_proj_nconf_sos,last5_opp_proj_conf_sos,last5_opp_elite_sos,last5_opp_elite_nconf_sos,last5_opp_opp_oe,last5_opp_opp_de,last5_opp_proj_opp_oe,last5_opp_proj_opp_de,last5_opp_conf_adj_oe,last5_opp_conf_adj_de,last5_opp_qual_o,last5_opp_qual_d,last5_opp_qual_barthag,last5_opp_qual_games,last5_opp_fun,last5_opp_conf_pf,last5_opp_conf_pa,last5_opp_conf_poss,last5_opp_conf_oe,last5_opp_conf_de,last5_opp_conf_win%,last5_opp_wab,last5_opp_wab_rk,last5_opp_fun_rk,last5_opp_adjt,last5_opp_qual_games_ratio,last5_Spread,Team,Year
0.4,80.0,78.4,0.2,28.2,64.2,0.44299999999999995,9.8,28.2,0.34059999999999996,18.4,36.0,0.5109999999999999,0.5178,13.8,19.2,0.7184000000000001,12.2,20.0,32.2,16.2,5.8,2.4,8.4,16.6,28.4,54.4,0.5244,7.6,17.6,0.4128,20.8,36.8,0.5788,0.5946,14.0,18.4,0.7284,5.8,24.4,30.2,15.8,4.6,1.8,10.8,17.2,114.62,113.14000000000001,67.0,0.3044,0.4324,0.5440000000000002,51.71999999999999,55.620000000000005,8.18,6.0,10.440000000000001,33.0,0.21879999999999997,14.48,22.779999999999998,0.2576,57.0,110.92331921360547,76.2,97.90003534223915,59.6,0.8002858106313504,57.0,0.7195148713420799,0.5398856376106527,0.8107682143183388,0.7207176251128176,0.5398856376106527,0.8107682143183388,0.6764008759595154,0.7679585519751055,110.46619988933546,100.01382795762741,110.45108018666664,99.97126672714555,110.01560435619133,97.46153543614805,119.44575549153504,104.78636216092707,0.8085614316372725,15.8,0.024059434609494,1342.2,1375.8,1309.9,1.0250850987449969,1.049987345426136,0.46578947368421053,0.003680449222988713,58.6,128.6,65.82545601750049,0.4835653190895126,1.6,iowa,2023
