Team,Year,player_win1,player_Min_per,player_ORtg,player_Usage,player_eFG,player_TS_per,player_ORB_per,player_DRB_per,player_AST_per,player_TO_per,player_dunksmade,player_dunksatt,player_rimmade,player_rimatt,player_midmade,player_midatt,player_twoPM,player_twoPA,player_TPM,player_TPA,player_FTM,player_FTA,player_bpm_rd,player_Obpm,player_Dbpm,player_bpm_net,player_pts,player_ORB,player_DRB,player_AST,player_TOV,player_STL,player_BLK,player_stl_per,player_blk_per,player_PF,player_possessions,player_bpm,player_sbpm,player_inches,player_cls,player_Min,player_gp,player_Min_total,player_rimmade_pct,player_midmade_pct,player_dunksmade_pct,player_twoPM_pct,player_TPM_pct,player_FTM_pct,player_AST_TOV_ratio,player_ORtg_per40min,player_Usage_per40min,player_eFG_per40min,player_TS_per_per40min,player_ORB_per_per40min,player_DRB_per_per40min,player_AST_per_per40min,player_TO_per_per40min,player_dunksmade_per40min,player_dunksatt_per40min,player_rimmade_per40min,player_rimatt_per40min,player_midmade_per40min,player_midatt_per40min,player_twoPM_per40min,player_twoPA_per40min,player_TPM_per40min,player_TPA_per40min,player_FTM_per40min,player_FTA_per40min,player_bpm_rd_per40min,player_Obpm_per40min,player_Dbpm_per40min,player_bpm_net_per40min,player_pts_per40min,player_ORB_per40min,player_DRB_per40min,player_AST_per40min,player_TOV_per40min,player_STL_per40min,player_BLK_per40min,player_stl_per_per40min,player_blk_per_per40min,player_PF_per40min,player_possessions_per40min,player_bpm_per40min,player_sbpm_per40min
detroit-mercy,2012,0.6288484848484849,29.373333333333335,107.94610909090909,21.235393939393937,50.46104242424242,54.7966787878788,6.751466666666667,14.042836363636363,14.037018181818183,17.31158787878788,0.7042424242424242,0.7486060606060606,2.0424242424242425,3.0288484848484853,1.208969696969697,3.2773333333333334,3.251393939393939,6.306181818181818,0.7757575757575756,2.5818181818181816,2.915636363636364,3.8829090909090906,1.8520484848484844,2.0025030814248446,-0.15235023783608467,0.7883878787878785,11.745696969696969,1.5418181818181818,3.074666666666667,1.945939393939394,1.8482424242424245,1.0955151515151516,0.4496969696969697,2.145212121212121,2.3181090909090907,2.497212121212121,66.73987272727273,1.85015284358876,0.7864321390688271,76.4,3.2,11.749333333333334,31.4,372.88,0.6461378243770992,0.36186566120821806,0.772222222046605,0.5059064697493199,0.23754446300415338,0.745062587204554,1.0109342366207479,12.567032313074941,2.4023961987818874,5.964124063627454,6.377547154425545,0.8943537683190008,1.7577067197517848,1.4927938277365242,1.9074816907709207,0.0959885372251639,0.1018461279103408,0.24741048457212286,0.354535674216662,0.1412755574296492,0.3761008039734134,0.38868604200177204,0.7306364781900754,0.07261936898123209,0.2411652535605595,0.3107814499213332,0.42227277654484674,0.26358351565652083,0.2535632910539535,0.009678507101952944,0.10827079552198873,1.3060116408685736,0.1965358539445441,0.363981959369901,0.19731393558739768,0.19549233002714494,0.11894962230452374,0.06607957302738712,0.23848756878917782,0.351987745039294,0.29087335098590883,7.618180719082832,0.26324179815590637,0.10789445558159398
california-irvine,2012,0.3448275862068966,28.144827586206894,95.61172413793102,20.04275862068966,49.88620689655172,51.81448275862069,5.076551724137931,12.822068965517238,18.099310344827586,21.011724137931036,0.020689655172413793,0.020689655172413793,1.296551724137931,2.193103448275862,0.8068965517241379,2.4758620689655175,2.103448275862069,4.6689655172413795,1.2689655172413794,3.2896551724137937,1.8206896551724139,2.793103448275862,-1.5089655172413796,-0.8451747173352263,-0.6628674813340357,0.05103448275862064,9.83448275862069,1.2206896551724138,3.3310344827586205,2.496551724137931,2.096551724137931,0.7241379310344828,0.22758620689655168,1.4337931034482758,0.8268965517241378,2.468965517241379,70.11551724137931,-1.5080421986692625,0.044815351791135785,75.6,2.8,11.257931034482759,29.0,326.48,0.5736449369910026,0.3346971993039932,0.19999999980666666,0.4528843499575408,0.3075521235439435,0.6814463753729049,1.1723844682967723,11.83395659284869,2.4965201820135183,6.236998388689983,6.431556975280114,0.6858907616612461,1.625318526414454,2.180186563749921,2.6066102578396193,0.003153910849453322,0.003153910849453322,0.17205869316908853,0.28744693954058786,0.0984596650440101,0.30145418765168036,0.2705183582130986,0.5889011271922683,0.14708171823711796,0.38141068941515777,0.2229054984289937,0.35439998547255847,-0.216824249018841,-0.12624749540881255,-0.09046315886213757,-0.0060575481617642975,1.2051873695665447,0.1613721326390553,0.4160374778678547,0.29726765778541014,0.2567136546590898,0.08657103396223227,0.02880403247054695,0.17329658702490341,0.10577917824704272,0.31229886219671293,8.718084596311058,-0.21671065427095018,-0.006876090084316472
fairfield,2012,0.58033357771261,24.412163978494622,95.58257697947212,19.50596163245357,46.117993035190615,50.12126893939394,7.120179007820137,13.381723484848488,14.156778470185728,21.810846774193546,0.328219696969697,0.3831561583577713,2.1419110459433037,3.5429496578690127,0.5159213098729227,1.5389479472140761,2.6578323558162267,5.08189760508309,0.5152981427174976,1.585398338220919,1.4638013196480937,2.3231243890518085,0.45200085532746825,-1.600218114729619,2.0495726397931358,0.41684506353861206,8.325360459433039,1.546157135874878,2.9394916911045943,1.5903897849462365,1.8654936461388076,0.9601050830889541,0.6584310850439883,2.545626832844575,3.184804496578691,2.1821114369501466,65.18969299853372,0.4493545250635175,0.418078466640419,77.0,3.0,9.764865591397852,32.4,318.24,0.5796308419407674,0.2743782809615703,0.71008771903128,0.5053467834939134,0.2645473651831696,0.6173858655653064,0.9530276370107416,13.007115407814922,2.5164085761662336,6.062421779133391,6.6751096784531665,0.8620641249187859,1.6738009560017306,1.8933739787915134,2.940447452636259,0.03590505405567665,0.04212198649156342,0.24722572585434494,0.415968206166694,0.054206017901637836,0.16729002308490293,0.30143174375598275,0.583258229251597,0.06359437728590664,0.1982451919533874,0.17665138326724827,0.2847481117299099,-0.04175267573003203,-0.3335876906483507,0.29137145606214077,0.02929038050681143,0.9702980026369337,0.17031864531759858,0.3464727339473997,0.202081409636144,0.22236016357860228,0.12765689213800455,0.07783426632424711,0.37221949771861923,0.407472969477337,0.2831300699686258,8.991240351536707,-0.04221623458620975,0.029286039552588655
youngstown-state,2012,0.48275862068965514,33.0,103.86551724137931,21.16965517241379,49.98482758620689,52.218620689655175,4.710344827586207,12.955172413793104,15.05448275862069,15.171034482758623,0.24137931034482762,0.27586206896551724,1.475862068965517,2.1310344827586207,1.2620689655172412,3.710344827586207,2.7379310344827585,5.841379310344828,1.5724137931034483,4.089655172413793,2.0068965517241377,3.020689655172414,1.3655172413793102,1.563235273969158,-0.19747486380405954,0.9117241379310345,12.200000000000001,1.2758620689655173,3.5517241379310347,2.2896551724137932,1.7586206896551726,1.1310344827586207,0.9655172413793103,2.144137931034483,3.230344827586207,2.193103448275862,65.13189655172413,1.3657604101650982,0.9093752517320659,75.4,3.2,13.2,29.0,382.80000000000007,0.6656693378780072,0.34990844776250146,0.7555555546282715,0.4640651025756199,0.3064855898821029,0.668934246732212,1.25216070326573,10.841854855247641,2.2113175463545867,5.216994843423907,5.449641013311488,0.5043628792539846,1.3759080058195878,1.5399863238460263,1.5874563135553332,0.025049770777313816,0.028504468069798956,0.1534784129227123,0.22211749876467213,0.13298081539348688,0.39299236537771826,0.2864592283161992,0.6151098641423904,0.16214897163142988,0.4210639564023081,0.20748627677220371,0.31352364651755554,0.12991248032055594,0.1510187615117154,-0.021073705059565358,0.08841795916786095,1.2668516482988916,0.13636292981487053,0.37636587920763187,0.23392807775579155,0.1831915357358475,0.11635203513174597,0.10440458385853524,0.22149186127097042,0.3495099095861546,0.23223911307290993,6.826101023174074,0.12994505645215004,0.08819034998234841
bowling-green,2012,0.5,29.266666666666662,103.43999999999998,20.263333333333332,48.92133333333333,51.6,6.030666666666666,12.600666666666665,14.307333333333332,18.582666666666665,0.18666666666666665,0.20000000000000004,1.72,2.68,1.3666666666666667,3.786666666666666,3.086666666666667,6.466666666666667,0.8200000000000001,2.3266666666666667,1.6800000000000002,2.3,1.6113333333333333,0.6532653856626738,0.9606826063778156,0.6693333333333334,10.313333333333334,1.2933333333333334,2.8999999999999995,2.24,1.9733333333333334,1.1933333333333331,0.4733333333333333,2.416,2.3939999999999997,2.0533333333333337,64.88625,1.6139479920404889,0.6678548031928695,76.0,3.2,11.706666666666667,30.0,351.2,0.6490034719656251,0.3641596617395728,0.5826086949283553,0.4858960213975546,0.2598861890585465,0.6817681989997693,1.0186120357878614,12.325436361502444,2.276165336486772,5.811829534685107,6.086332995838393,0.7904400938046786,1.4979952753373926,1.5331406579051858,2.1345281818836606,0.02102534274506181,0.02255790979487024,0.197867272799031,0.30585666571449494,0.15302294882678463,0.4246843684403263,0.3508902216258156,0.7305410341548211,0.08372837119791099,0.23887817514006632,0.1822180336249775,0.25072562079822963,0.17984551276851998,0.049657191856324966,0.1304463411923084,0.06791352495962066,1.1351835904703418,0.15887179412333408,0.3300714560199099,0.23718640672938518,0.21442804502614993,0.12990987960311712,0.06725861187240208,0.2706135136892424,0.3544406607536696,0.24726044172110534,7.650133443958313,0.1801035330486333,0.06771059639805896
georgia-state,2012,0.6518433179723502,31.602764976958525,100.93847926267281,19.995760368663593,48.90552995391705,51.80073732718894,5.206497695852534,13.450138248847924,14.663917050691245,18.671958525345623,0.40921658986175113,0.46082949308755755,2.0714285714285716,3.43594470046083,1.1228110599078343,3.2396313364055302,3.194239631336406,6.675576036866358,0.6442396313364055,1.929032258064516,2.3101382488479265,3.4382488479262676,2.5453686635944694,0.059637054129561086,2.4845091105458956,0.9676036866359448,10.631336405529954,1.3527649769585255,3.661059907834102,2.2444700460829496,1.8237327188940093,1.4610599078341013,0.8866359447004608,2.821382488479263,3.5072811059907827,2.369585253456221,65.93043490783411,2.544146164675456,0.9682759566790887,76.0,3.6,12.641105990783412,30.4,384.40000000000003,0.5868791553376311,0.3183142601599461,0.6023809521036579,0.4768135274660857,0.2466566766396201,0.6850510376768071,1.145815294774857,10.541402882729205,2.0880529396518432,5.1142086709908945,5.417464271414437,0.5536135352136757,1.4224299412158103,1.5553940541087858,1.9800974198423524,0.043606620401958125,0.04903536023229021,0.22009841866098417,0.3637042848813453,0.11366277670536966,0.3318447227400198,0.3337611953663538,0.6955490076213652,0.06320990967505284,0.19017145181923667,0.24226751853877254,0.36269787025776956,0.26403540081040433,-0.00029586771527199127,0.26420394970397487,0.10086222061761436,1.0994196382966388,0.14334487762438,0.38644367437269783,0.2373154725015784,0.19192432195743941,0.15274990868763744,0.09321133685161209,0.2958205080205654,0.3685679720245835,0.24959199280975713,6.89988877660966,0.26390808198870286,0.10092532095724571
bryant,2012,0.06298136645962733,25.43503105590062,77.39649068322981,21.793362318840583,41.27901863354037,44.286132505175985,4.357635610766046,11.084453416149069,12.393412008281572,23.176053830227744,0.22000000000000003,0.26,1.476832298136646,2.4584057971014497,0.6527743271221532,1.9600000000000002,2.1296066252587993,4.41840579710145,0.8935817805383024,2.8017391304347825,1.9174120082815733,2.721863354037267,-7.55363768115942,-4.345488737859957,-3.2082825675253432,-0.6413188405797101,8.857370600414077,0.974327122153209,2.525652173913043,1.676832298136646,2.2336438923395443,0.5755072463768116,0.3229813664596274,1.6963312629399585,1.634544513457557,1.934409937888199,66.59244565217392,-7.5537713053852995,-0.6454614732069628,76.6,2.4,10.174012422360247,28.2,295.2,0.6140153877644211,0.3202006536322758,0.3666666664527778,0.454462991479034,0.28273094718937586,0.6447795666541735,0.7885497943794666,11.92048473267702,3.774597484295949,6.298941242866102,6.789940821456883,0.7368586055832633,1.7037792977385415,1.6941118806277597,3.961800881916603,0.0238361642186078,0.02792196605721863,0.19090453501103127,0.31320984790275863,0.0980099620360398,0.29832394459388056,0.28891449704707106,0.6115337924966392,0.10325359249224389,0.34895030325563303,0.21431546567253928,0.32536173835254123,-1.933546496830883,-1.3023986881928316,-0.6306916120818957,-0.16761383946778544,1.1019052372434133,0.13875811225116236,0.31721266409387205,0.1983298469386662,0.2914948805385867,0.08143276471411173,0.05277525270872452,0.4016455282124882,0.2947230272452862,0.3023560704777598,12.203305906654057,-1.933090300274727,-0.16816153560969202
california,2012,0.7255681818181818,30.58806818181818,110.74363636363637,20.443579545454543,52.58424242424242,57.022613636363644,5.768390151515151,14.199829545454545,16.84691287878788,17.374753787878788,0.13371212121212123,0.15189393939393941,1.7329545454545454,2.515530303030303,1.8369318181818184,4.4505681818181815,3.569886363636364,6.966098484848485,0.8045454545454545,2.0808712121212123,2.3803030303030304,3.0647727272727274,4.87780303030303,2.518521703596211,2.3603416799259316,1.3655303030303032,11.933712121212121,1.2907196969696968,3.686931818181818,2.703598484848485,1.8147727272727274,0.7346590909090909,0.4795454545454545,1.3900378787878789,1.8233333333333335,2.0689393939393943,66.54104166666669,4.878863383522143,1.3639172750410722,77.6,2.6,12.235227272727272,32.8,401.2,0.6944617619476195,0.41663197965164434,0.9028571421049103,0.517002040655341,0.2692780028828701,0.7700481860358053,1.3862129836464092,11.191594949325644,2.0268218261794915,5.323779874891123,5.763673168614483,0.6172147700437632,1.4398233394778095,1.628907395206251,1.758423629228107,0.013860549049523385,0.015536136829011171,0.17562286663025964,0.25299850012403957,0.18315245059331847,0.44141740207592306,0.3587753172235781,0.6944159021999627,0.0737989287182942,0.19159506891592665,0.23379363932243083,0.3024197029485283,0.47776626976888004,0.23722053107915678,0.24064423239978439,0.13073532845770294,1.1727410599244696,0.1358155586781578,0.37012114685966246,0.2604346769841684,0.17901127465001726,0.07188730136090418,0.05210092616343907,0.13682278280948962,0.20243919821252296,0.2121176360753564,6.710387771888824,0.47786476347894113,0.13057047547332237
western-michigan,2012,0.3653479689366786,27.408405017921144,96.33566830943846,20.793821833930707,47.41450403225807,50.97216129032258,6.168515531660693,13.442092144563919,15.374375597371563,22.243813620071684,0.05578703703703704,0.08310185185185184,1.788521505376344,2.9859543010752687,1.032169952210275,2.9235229988052565,2.8068324372759856,5.875307646356034,0.7528225806451613,2.0994519115890085,2.1378270609318997,3.0334692353643966,-0.9959241338112305,-0.3050336158790258,-0.6933370088523685,0.09314381720430116,10.009959677419356,1.4671983273596176,3.219148745519713,2.180116487455197,2.1454017323775387,0.7100253882915173,0.38513142174432496,1.4471827956989247,1.5819728195937872,2.363847072879331,66.20762992831541,-0.9983706247313945,0.09221751639394032,76.4,3.4,10.96336200716846,28.2,318.80000000000007,0.6279032663828394,0.3139789058180741,0.26285714272524074,0.4674897360836819,0.2767616839174593,0.7180859510455252,0.918987877245567,14.20018849769578,2.809044059280643,7.326611550194872,7.784414041036629,0.7929180314999327,1.9762528921292462,1.7010881775408033,3.299314690133245,0.007178483170425234,0.010631271787432537,0.21212487443289288,0.34504848004797084,0.12295223557276916,0.35089826778809313,0.3334665116916115,0.6921146030163697,0.12612363595333426,0.3079410898774665,0.2496926440791599,0.35533577813099515,-0.24312575615717283,-0.12573986899692885,-0.11788647652119591,0.014591828187906757,1.2949965753223858,0.18208199263992256,0.4248737462992591,0.23783118395395902,0.2681155489749539,0.08999625049258968,0.05349437285004136,0.20395311157939008,0.22843950318853262,0.3386097285034776,9.880154049984853,-0.24362634551812476,0.014593248396477895
iu-indy,2012,0.38956521739130434,27.424637681159417,102.75779710144927,21.295884057971016,47.40942028985508,51.69513043478262,5.328811594202898,14.32121739130435,14.399971014492753,16.84831884057971,0.10666666666666666,0.11333333333333333,1.6086956521739129,2.8553623188405792,1.0968115942028986,2.8704347826086956,2.7055072463768117,5.725797101449276,1.0727536231884058,2.8944927536231884,2.483768115942029,3.0611594202898553,-0.4011304347826085,0.9965824419633507,-1.4002933208582182,0.5245507246376813,11.113043478260868,1.207536231884058,2.6266666666666665,1.7202898550724637,1.6736231884057973,0.9608695652173914,0.4107246376811594,2.006,1.4944927536231885,2.126086956521739,66.87926086956521,-0.4037108788948676,0.5208587432934323,75.6,3.4,10.96985507246377,28.6,321.56,0.6478939767369758,0.3780367544496705,0.3666666665287878,0.45459726588735566,0.4045904585844031,0.8177785507979924,1.0252472088429485,14.870209480608263,3.04027027647925,6.750184469513563,7.353221437999082,0.7613166687841447,2.399714029485299,2.3606563557339753,2.4146156931730607,0.011035345026335857,0.011772808153179517,0.18097877208484264,0.31848268781612454,0.1282994480228625,0.3358186446042345,0.3092782201077052,0.654301332420359,0.15861454118939963,0.4129752503030435,0.29011558187102343,0.3558369363592611,-0.15847383799023515,0.06769194150032976,-0.2264675297794878,0.056072679031199,1.3845156456546328,0.1537110257958048,0.33268620600255555,0.19745225310191056,0.20013374419769278,0.11635360161700543,0.04825017236898106,0.278188802871779,0.18767501889653146,0.2891206287920481,10.205988143221665,-0.15877558827915803,0.05554221621366641
